year,manure_N_applied,NO3_runoff,NH4_runoff,NH4_erosion,active_N_erosion,stable_N_erosion,fresh_N_erosion,NO3_drainage,NH4_drainage,active_N_drainage,NO3_L1,NO3_L2,NH4_L1,NH4_L2,active_N_L1,active_N_L2,stable_N_L1,stable_N_L2,fresh_N,org_N_L1,org_N_L2,profile_N
,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg/ha,kg/ha,kg
2009,0.0,0.6837039500819174,8.22210564586573e-05,7.463289565943887e-08,0.00014789376505102382,0.0074546286190287645,0.0,41.39212628636805,0.0010816265887218712,0.0162087796222497,6.35386521655796,14.748972243963125,5.365450064127455e-05,9.10293622097902e-05,0.10887476423168968,0.11150818706500307,5.473870646332392,5.474953677271828,0.0,2.8649706457925608,2.8649706457925608,42.90495133455388
2010,37440.0,33.624936648284525,1407.9305738565547,1.039480509093856,16.682803934252174,3.758019831062558,0.00011868270300012574,2842.1647607765112,1812.8343708747989,12.229348493447644,106.64182902538548,590.9885846352538,1078.956754343076,344.3711819262034,24950.08405288491,1835.5668087724434,6367.580191800863,112.54788107198416,0.514243580397988,8.571428571428555,8.571428571428555,3090.3457242082236
2011,0.0,4.064902163525907,16.78313992606528,0.002900064433030068,7.419942848914439,4.172540609801561,0.0066034632810560295,1112.9676875776622,47.77064770543542,45.469349441414415,44.97366884425853,211.9348007631224,9.90846393276029,8.4175380368791,20092.690762418,4144.06789296669,11018.637866260975,695.2204315521637,14.034450070962906,8.571428571428555,8.571428571428555,829.5490928789652
2012,4680.0,6.559550969628402,24.82645165921092,0.004878423070135911,2.147385923780046,1.8000551208406004,0.02945393004610925,267.81939872196176,36.879583997072366,35.932434568120534,215.05199570454178,321.4991145883545,42.389010844084375,13.444215033960685,17315.425531824287,4707.968106425635,14593.299022468682,1501.9879677443942,248.71096663038827,8.571428571428555,8.571428571428555,1095.7429010524995
2013,41080.0,92.18661837632777,3061.020351937767,0.19421481881873373,11.050040545149965,6.135365597193436,0.27791641712064313,3197.579576788359,1528.1936428782749,102.87125482004684,517.4800022780081,1471.1712982292647,808.3705726827876,281.59880091293076,41568.04783610683,6736.575118973746,24503.320989975786,2458.0750746084504,927.6940275417746,8.571428571428555,8.571428571428555,5530.051958504012
2014,0.0,22.42451628691431,36.38820731815507,0.006143452079326907,14.664507411546397,13.720261999761263,0.035759445558588863,2959.4179994716033,70.7684589908232,150.96617127492456,104.74677322514022,863.4461420962574,19.34764660706965,16.85879991693115,33107.47796001057,9125.097324828295,31880.74001350797,3902.538595462618,63.46137591634004,8.571428571428555,8.571428571428555,2464.2595393585893
2015,4160.0,23.158583267141058,83.97492987206078,0.02087612018637924,8.901693441692045,12.416614072203606,0.073383585400447,1433.459457594801,98.18964449252921,231.69347207039868,77.27643929934648,431.45053436208445,37.60760862090613,16.095687265138526,26459.167373534776,9612.704001705026,37286.006988511625,5581.558424111081,170.61286737650553,8.571428571428555,8.571428571428555,1411.9761103445637
2016,26520.0,97.73189152248027,1313.358584319368,0.09641907718991297,7.395932617130303,8.534668113458117,0.1944170247332103,2397.790711671949,1564.2241126406975,253.08589080261572,329.8519206986617,837.0755793648385,1124.2082274694906,417.8196956874726,39992.10004340314,10636.851133692773,44960.36655250867,7044.773952564002,1612.4666885564016,8.571428571428612,8.571428571428612,5412.519716814112
