year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,15331.552895841553,501.3493347841903,370.69948195990304
2011,18815.653401573454,494.7423604455094,313.74327313863864
2012,240200.18633421534,470.9545227507367,270.09195693027647
