year,manure_P_applied,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,profile_P,STP
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.020281463549408546,0.24850941906556878,0.0,0.07908221034842966,0.0,0.0,0.0,180.32666213142156
2010,600.0,28.89534137759661,50.0,0.0,0.06357770287873608,4.4151261177628385,0.0,2.664870377521948,0.0,0.0,0.0,877.7104632896569
2011,300.0,27.88690427424239,125.0,0.0,0.06459552681758035,6.442952591615995,0.0,2.9350024163844854,0.0,0.0,0.0,1192.7992853417982
2012,2400.0,23.06704248880609,1074.2711729184784,0.0,0.03751870495007196,8.060328032886138,0.37118031965009046,1.2648018663451006,0.0,0.0,0.0,2610.3435561349033
