year,manure_N_applied,NO3_runoff,NH4_runoff,NH4_erosion,active_N_erosion,stable_N_erosion,fresh_N_erosion,NO3_drainage,NH4_drainage,active_N_drainage,NO3_L1,NO3_L2,NO3_L3,NH4_L1,NH4_L2,NH4_L3,active_N_L1,active_N_L2,active_N_L3,stable_N_L1,stable_N_L2,stable_N_L3,fresh_N,org_N_L1,org_N_L2,org_N_L3,profile_N
,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg/ha,kg/ha,kg/ha,kg
2009,0.0,0.6837039500819174,8.22210564586573e-05,7.463289565943887e-08,0.00014789376505102382,0.0074546286190287645,0.0,41.39212628636805,0.0010816265887218712,0.0162087796222497,6.35386521655796,14.748972243963125,13.206939341998874,5.365450064127455e-05,9.10293622097902e-05,0.00011791079336515503,0.10887476423168968,0.11150818706500307,0.11155295168627233,5.473870646332392,5.474953677271828,5.474954522962815,0.0,2.8649706457925608,2.8649706457925608,2.8649706457925608,42.90495133455388
2010,44278.07474334864,15.866533508436316,30.503083419025533,0.006480407038194067,19.72964894869418,4.442522939372416,0.00011868270300012574,117.197872335348,17.70721089143483,14.454885487784233,41.6123198103257,95.95159524108338,52.56148496169797,16.407182770270587,5.977357451488623,2.254973859325972,29506.51509773852,2170.74611180349,114.93679979891185,7527.425776888999,130.11104193800506,21.233816805552607,0.514243580397988,8.571428571428555,8.571428571428555,8.571428571428555,240.99344338887596
2011,0.0,5.306408418937702,19.825555505915002,0.0029994449267205557,7.668377539230493,4.145427321608983,0.0037260921040903946,250.10796395381374,56.44114520198909,53.76870541068398,56.617268851910154,120.34733151931002,101.88568750836218,11.686212924483842,9.96420791972835,7.3226966769910335,23761.844125527037,4900.978656434521,484.8498653518201,13028.087865484003,819.203307305078,73.7239528197713,9.273746787534307,8.571428571428555,8.571428571428555,8.571428571428555,342.81143790260586
2012,0.0,2.438329239752689,7.926848798230321,0.0011036037540460887,2.700179732818155,2.4022049912296617,0.0020780965610472674,99.19300773859494,20.868728059114527,36.99418933596497,46.7876388617059,91.74107452975448,91.05007197782245,11.123787012900003,8.602915253104888,5.428965672977687,17560.26396813848,5493.908750150921,770.5072826266369,16622.29102155979,1771.2635347330363,190.5775613733292,9.568722102419615,8.571428571428555,8.571428571428555,8.571428571428555,290.0174611249708
2013,0.0,5.313327989634783,13.422529355646828,0.0019018397147167678,5.227700884263524,7.384333996447172,0.0059140973357749375,98.03096746637715,35.17624765574907,95.08635345764516,28.716045076542372,77.38497033253111,45.93541024277476,7.433737487624711,8.277277133037092,5.859625714369925,13077.773669961949,5427.077964878327,979.0535955470689,19289.01146643875,2738.5965328959555,343.10577560637904,11.219373536394682,8.571428571428555,8.571428571428555,8.571428571428555,210.54072523756045
2014,0.0,0.8460928491985107,9.813517690128776,0.0015541468894527798,4.2189441475867895,9.075461607111968,0.006947200971004662,42.46591526374891,25.190113997944437,123.45742967240767,4.859258273953218,25.84231848691374,16.93684258877425,5.234240672098777,6.057753329184716,4.657027448805188,9497.387883109901,5183.486587260063,1237.252173920377,21207.496697089922,3681.777388560093,540.5683363666225,11.381413567676125,8.571428571428555,8.571428571428555,8.571428571428555,100.68314008169175
2015,0.0,0.40970376067149294,8.213128537728979,0.0010628689226511783,1.6110326184454706,5.390245404379879,0.005114967498538945,1.6627258261529554,32.4611439070442,161.24017153976055,2.0553431264869038,1.9047148704912515,0.38900966779675294,4.720179016675682,5.547872969034055,4.3517509142451445,7015.025551073737,4668.434822634688,1354.0842532733914,22583.80112095941,4551.233846164919,772.1180382788535,22.48719222982031,8.571428571428555,8.571428571428555,8.571428571428555,67.17034850883586
2016,0.0,0.3527811609917404,3.66304437325942,0.0005078857631467279,1.3741474674665883,6.281622712699701,0.0034534782785987073,1.4774525344159797,10.50478090206776,134.4950836466844,1.2108253326298466,1.5558769141512934,0.510210874222229,2.5860463194483874,2.8387987892052022,2.6123536385224075,5311.30885939567,4209.561479606911,1472.4846256638261,23428.152997455716,5200.929754553073,980.2765165949186,16.431753166075545,8.571428571428612,8.571428571428612,8.571428571428612,53.46015074854065
