year,manure_P_applied,P_uptake,fert_P_leach,M_leach,DRP_leach,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,624.0,1.0159984089342817,0.0,0.0,0.020142980648838585,1.9579543796539403,0.0,0.6230311706821585,0.0,0.0
2010,0.0,4.642567237674439,0.0,0.0,0.05888844170418892,5.087855086851734,0.0,2.4703291741394104,0.0,0.0
2011,624.0,16.073306531279467,0.0,0.0,0.04628779891294918,7.648390511763874,0.0,3.073456642351288,0.0,0.0
2012,624.0,35.43913069135076,0.0,0.0,0.0240049214852006,8.413397469580028,0.0,1.930091093602785,0.0,0.0
2013,624.0,61.63750497183496,0.0,0.0,0.04274826006076585,13.41667330932759,0.0,6.908969082838294,0.0,0.0
2014,624.0,93.0034617307351,0.0,0.0,0.046344336961598266,15.74474404596973,0.0,7.132222751241741,0.0,0.0
2015,624.0,124.89178570491276,0.0,0.0,0.05847781419064784,16.591942434067022,0.0,7.554348763235406,0.0,0.0
2016,624.0,156.27078350631874,0.0,0.0,0.07433793623813108,12.102906447023505,0.0,6.980909011601407,0.0,0.0
