year,manure_applied,manure_N_applied,manure_P_applied,fert_applied,fert_N_applied,fert_P_applied,fert_K_applied
,kg,kg,kg,kg,kg,kg,kg
2009,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
2012,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
2013,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
2014,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
2015,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
2016,10400.0,520.0,624.0,0.0,0.0,0.0,0.0
