year,j_day,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,WIP,WOP,CH4,WOP_frac,WIP_frac
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,%,%
2012,42,12075022.024471428,23521136.65183496,18313378.663572416,1495564.6974878416,2582800.1259786994,35218814.2380416,19244566.35150131,42731216.88166894,2243347.0462317606,14635867.38054596,1941377.4975728001,194137.74975728028,182777972.07813317,0.005453896065658983,0.05453896065658975
2012,43,12090197.24817227,23550696.723002225,18335658.106695782,1497107.1590664608,2585636.891438786,35263075.30716906,19268751.864274524,42783202.2489568,2245660.738599689,14651942.384819785,1944738.3076178164,194473.8307617819,183030604.3611541,0.005456480157850914,0.05456480157850907
2012,44,12105372.474159967,23580256.798624095,18357942.862920072,1498649.6300847384,2588477.0054943953,35307336.38296651,19292937.38069242,42835200.01348014,2247974.4451271053,14668036.36446824,1948099.1396365312,194809.91396365338,183283240.22504267,0.005459057831781792,0.05459057831781784
2012,45,12120547.398316957,23609816.286304895,18378660.185490835,1500180.482440894,2591121.953738567,35351596.578424394,19317122.41606762,42883540.43281192,2250270.723661339,14683024.404518545,1951469.9057342142,195146.99057342167,183535398.09216094,0.005461656990001807,0.054616569900018
2012,46,12135722.323765093,23639375.776500743,18399382.837006178,1501713.7669499738,2593822.252297122,35395856.77764813,19341307.453500587,42931893.286347724,2252570.6504249587,14698326.096350357,1954834.9232049352,195483.49232049377,183787558.63567704,0.0054642335786925815,0.05464233578692574
2012,47,12150897.250510156,23668935.269222897,18420110.82510215,1503247.0617219447,2596518.6012615804,35440116.98065456,19365492.49300053,42980258.59190499,2254870.592582915,14713605.407148954,1958199.9636743495,195819.9963674352,184039721.8476962,0.005466803795343221,0.05466803795343214
2012,48,12166072.17875791,23698494.764872167,18440844.150828976,1504780.3668139623,2599218.356877041,35484377.18804384,19389677.534895387,43028636.351934254,2257170.550220941,14728904.02230323,1961565.027998559,196156.50279985616,184291887.8971305,0.00546936766609127,0.05469367666091263
2012,49,12181247.108514192,23728054.263459925,18461582.827389263,1506313.6829445355,2601910.94530599,35528637.399832994,19413862.57919446,43077026.597241595,2259470.524416801,14744162.023400605,1964930.1165271995,196493.01165272022,184544056.77594146,0.005471925215623263,0.05471925215623256
2012,50,12196421.97308334,23757613.635068577,18482326.861861523,1507847.0104988895,2604604.677009042,35572897.42149301,19438047.51960154,43125429.344343536,2261770.5157483323,14759426.503051233,1968295.2796368618,196829.52796368644,184796186.10971043,0.005474476637583876,0.05474476637583869
2012,51,12211596.838826168,23787173.008963462,18503076.261156004,1509380.3498530923,2607307.8028865713,35617157.44657626,19462232.46187917,43173844.609363995,2264070.5247796364,14774744.216357233,1971660.4643028493,197166.0464302852,185048318.0819169,0.0054770217777980945,0.05477021777798087
