year,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.24849215484241238,-0.24849215484241238,-0.6533873658003131,0.020281463549408546,0.32759162941399844,0.5540064276793185,0.0
2010,0.0,-1.8687623027455125,1.8687623027455125,-25.25396302850777,0.058620175397421224,0.7953929078495198,0.9814973551941724,21.54969028732114
2011,0.0,-4.118155166255438,4.118155166255438,-32.752538168429055,0.04880110846403256,0.4123466098793231,0.3042021174483808,27.869033166381882
2012,0.0,-3.4746797764372275,3.4746797764372275,-23.396612778053168,0.018050072466184282,0.0858625106112523,0.07587998551264505,19.742140433025856
