year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,231783.70079563497,501.3493347841903,378.96655534523796
2011,556524.738785804,494.7423604455094,330.1116240569526
2012,884060.3517050428,470.9545227507367,253.95223631250153
