year,manure_N_applied,NO3_runoff,NH4_runoff,NH4_erosion,active_N_erosion,stable_N_erosion,fresh_N_erosion,NO3_drainage,NH4_drainage,active_N_drainage
,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha
2042,608.7352606959379,7.828322107647105,19.268203928314286,0.010814056868522931,25.50166801597782,391.9596880276224,0.03480215103574814,756.810737757643,94.03178442262875,553.8348046855098
2043,34089.69624670191,28.664424672484486,61.8093077890726,0.011240828790577317,25.234266123783733,234.91461020396557,0.12711995214352317,805.9433612920021,108.84378849563065,569.0771774275821
2044,24959.018393184597,35.18385305429402,44.139262878354394,0.01520918193535872,53.18624862495863,437.8691299384056,0.0575128113936583,1423.4332402692467,130.0895791319191,763.1948507096417
2045,0.0,16.27486957136533,43.23300401140811,0.004216843450316483,6.998275065556753,79.2269919545927,0.004002245853020282,907.6160255544318,98.04485578404294,499.757095654315
2046,608.7822411412909,22.657232830187393,43.34240535360477,0.010320566975694945,35.354818494389384,511.62858231920603,0.07278522823199576,1491.3722457050296,124.93518979272534,1075.880688629949
2047,32265.876874047073,36.42057404251809,66.60280282073965,0.010293114452237184,24.149365292364873,259.0700180549793,0.09699757380786943,1215.5086536167055,167.5215957843315,1253.504805105072
2048,21308.013991655083,13.408577191997482,39.46562477611856,0.01874849715527916,44.421773127637415,414.4215017394106,0.0420267062030687,908.011334356444,119.17033203305826,688.4938709038657
2049,0.0,12.005078388178356,24.466708435534823,0.004921089478539067,14.170681864469366,174.82007975471936,0.002010201577010817,1012.9268198974678,106.40748614630795,599.7724909845733
2050,608.8238769931651,18.643685864035636,34.2858857917452,0.01917909634431131,45.83624632026097,722.4286697028831,0.057669498549374996,1216.7086124624593,98.5206898619283,651.6998012824065
2051,24353.256317757972,32.17916089004068,49.096590904647286,0.005941665933697027,13.425255044250834,161.03481000853554,0.10991131920498873,1209.301575975061,139.11050396906379,840.3237721367522
2052,0.0,14.29476986675636,36.12586783888834,0.0033725895539917197,5.127762435441379,80.57772510593354,0.006029646699116557,866.7491108185301,91.46844049454639,535.0340807851876
2053,0.0,15.90425629651295,25.584922990275903,0.004079237788846213,13.281878456163867,286.97187022982,0.006458341239754598,1300.9186136478797,113.58393357197382,1163.562286401585
2054,608.8657515828063,11.845309404912525,29.224805765569464,0.00805209997765109,20.16273573379496,541.6501332016838,0.055294105133553303,662.3198220456281,106.4325623476939,1237.9988761064897
2055,21310.557114563187,13.494352144886397,43.633335868054765,0.006747045466000126,8.87211058114756,147.20496145489733,0.09381295600150988,424.80915399152076,106.16777738097721,631.3742969437911
2056,23137.547552900785,12.025453130279168,25.412583247141033,0.010985697100777424,33.26127426431767,400.61573095663323,0.038064021809191,742.4724598305752,88.43515057453655,493.59926857594564
2057,0.0,20.899079755676745,32.8364607637078,0.00504077137072445,13.604490649483022,219.6687017310561,0.003730268101494605,1097.1906821000705,88.5846672819378,537.6354769363506
2058,608.9041233846211,22.10491941002366,28.548288515652924,0.008124204937769717,25.20030674393227,511.56404193462726,0.05953179602258825,1160.1314518257743,93.2212158905409,749.5730949405839
2059,22529.69719209592,22.11767762657135,71.14247867369579,0.008282419367108922,7.63858384122851,109.33137600460742,0.08265751167436845,585.5175027223406,103.08988167363043,484.48700698898756
2060,21312.18717385693,34.08093749187089,49.66374883294069,0.013529055451891337,50.7797745050158,612.5913565349778,0.06880863805131798,1655.7528142935023,125.11054245892643,942.3159844968087
2061,0.0,17.79615083654939,33.593851169841926,0.005200675891228705,17.238828693522223,303.54426644452013,0.0053376658663618175,1201.6551828992199,124.14020122173562,1115.4138361858443
2062,608.9394907281675,7.782998834499491,22.625363935176193,0.012503049404937823,23.812250558105802,521.6873285180917,0.04944866022026297,573.2853960926956,87.215671186029,621.1867817416967
2063,22530.989964794655,10.204020104604561,34.30549335510076,0.004830292001759299,9.031623016211636,132.58932355231673,0.06325729513162011,563.2172759857465,106.8265098520171,507.4792198093661
2064,0.0,22.27679494734977,30.573898894494043,0.004415953674242467,11.558975465511995,220.5737182274493,0.008906585709351158,1050.8721818120923,88.98217001249606,541.5800080280386
2065,0.0,14.696890327898416,19.029281437760584,0.0027086981982177584,8.245492858732725,205.66333387020165,0.004934493530655456,1097.1392611770739,87.5348610765177,723.3870964671125
2066,608.971890912729,9.574819332751678,27.71428188523533,0.008631229078564326,10.717140132392773,316.0857701878611,0.04920453416882569,492.41183291256135,65.84820876360192,504.61320291831873
2067,21314.203856752145,33.729401766681605,55.96060609935817,0.007329605418431322,15.229547036750782,284.4194788010738,0.1157719815993013,959.6139346002619,127.46193881432887,938.2338456337086
2068,0.0,12.367559963413216,25.220242812658334,0.0034836897821511593,11.173544338649611,280.3682255297318,0.006792741710708168,1038.3577733887041,103.28621059090604,1035.795413134632
2069,0.0,3.2431574528064373,13.423697462371981,0.0021164280120482,4.68935908701744,146.63036563238998,0.0016372864010882448,363.34281948324355,65.9614640271258,490.1063170439727
