year,j_day,flush_water_volume,TS,VS,N,P,K,TS_liquid,VS_liquid,N_liquid,P_liquid,K_liquid,TS_DM_effluent,WIP,WOP,CH4
,,liters,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,256,3139246.6576943924,15068.383956933085,29351.956249442574,20766.14399135491,2030.5070624969549,3439.1009316612253,43949.4532077215,24015.2369313621,48454.33597982813,3045.7605937454327,19488.238612746954,3767.0959892332717,616.120088874167,61.61200888741671,135411.81612994312
2009,257,3139248.3185064117,15068.391928830772,29351.97177803495,20774.29734907396,2030.5305377469722,3445.466800755952,43949.47645908977,24015.249636574048,48473.360481172575,3045.7958066204574,19524.31187095039,3767.0979822076933,616.1014354212721,61.6101435421272,135422.92436584993
2009,258,3139714.0301297135,15070.627344622626,29356.326181712822,18435.344096513596,2142.285459365011,3047.0460104385675,43955.996421816,24018.812330492307,43015.80289186505,3213.428189047516,17266.594059151896,3767.6568361556565,639.4413251466583,63.94413251466582,137526.3801760264
2009,259,3139715.3538118345,15070.63369829681,29356.33855814065,18443.560289563975,2042.5806925269362,3210.5465851371155,43956.01495336568,24018.82245666053,43034.974008982615,3063.871038790404,18193.097315777,3767.6584245742024,617.5140540579446,61.75140540579446,137536.0241003348
2009,260,3139716.798878595,15070.64063461725,29356.35206951486,18451.779948786803,2042.6035311240976,3219.942688996962,43956.03518430033,24018.833511421246,43054.15321383586,3063.9052966861464,18246.341904316127,3767.660158654313,617.5087421099565,61.750874210995626,137546.18262275017
2009,261,3139718.243945355,15070.647570937703,29356.36558088907,18460.00295426722,2042.6265518305154,3211.583961685512,43956.05541523497,24018.844566181964,43073.34022662352,3063.939827745772,18198.975782884572,3767.661892734426,617.5041371192796,61.75041371192792,137556.31454627842
2009,262,3139719.689012115,15070.654507258156,29356.37909226328,18468.22918887633,2042.6497482718269,3215.3675605461613,43956.075646169615,24018.85562094268,43092.53477404477,3063.97462240774,18220.416176428254,3767.6636268145394,617.5002132086018,61.750021320860114,137566.42022154154
2009,263,3139721.0528653767,15070.661053753807,29356.391844291265,18476.458538214996,2042.6731142222293,3220.5073393188723,43956.09474011528,24018.866054420123,43111.73658916833,3064.0096713333437,18249.541589473618,3767.665263438452,617.4982524094596,61.74982524094591,137576.13746770352
2009,264,3139722.374772874,15070.667398909794,29356.40420412638,18484.690890558675,2042.6966436014795,3201.4494818453313,43956.11324682024,24018.876167012484,43130.945411303575,3064.044965402219,18141.547063790218,3767.6668497274486,617.4943247917187,61.74943247917186,137585.65752436276
2009,265,3140362.652624666,15073.740732598399,29362.390802040627,19771.172483724586,2160.401541674189,3172.9609408944634,43965.07713674533,24023.77429257869,46132.73579535738,3240.602312511283,17980.111998401957,3768.4351831495997,647.3235700103514,64.7323570010352,145021.41058609233
2009,266,3140363.7758704894,15073.746124178346,29362.401304389077,19779.436459176868,2150.3938360879174,3181.0058943891927,43965.09286218685,24023.78288540924,46152.01840474602,3225.5907541318757,18025.700068205435,3768.4365310445864,650.2624833712268,65.0262483371227,145030.02804931923
2009,267,3140364.815412891,15073.751113981876,29362.411024110534,19787.705136766614,2150.421464800286,3169.5427798545606,43965.107415780476,24023.79083790861,46171.31198578875,3225.6321972004284,17960.742419175855,3768.437778495469,650.2649474566614,65.02649474566614,145038.2483227229
2009,268,3140365.7747035357,15073.755718576973,29362.41999347806,19795.975726419827,2150.449197570528,3166.9941885984845,43965.120845849495,24023.798176482047,46190.610028312934,3225.673796355792,17946.300402058085,3768.438929644243,650.2650340144171,65.02650340144172,145046.1131387781
2009,269,3140366.826710671,15073.760768211225,29362.42982974478,19804.167751334448,2150.476899606699,3165.227883649881,43965.1355739494,24023.806224336633,46209.72475311371,3225.715349410049,17936.29134068266,3768.4401920528067,650.2646495822813,65.02646495822813,145054.32090458763
2009,270,3140367.631261171,15073.764630053623,29362.437352291952,19812.361517604135,2150.504696410491,3161.8772913686407,43965.1468376564,24023.812379147956,46228.843541076334,3225.7570446157356,17917.304651088965,3768.441157513406,650.2636317916088,65.02636317916091,145061.43503995804
2009,271,3140368.3991886494,15073.768316105521,29362.444532413876,19820.517656843687,2150.5325679337325,3164.2127388411973,43965.15758864109,24023.818253793168,46247.87453263528,3225.798851900599,17930.53885343346,3768.4420790263803,650.2607434385375,65.02607434385376,145068.3627247605
2009,272,3140323.1484499383,15073.551112559706,29362.021438006926,22734.517112377063,2193.133055629295,3532.1310971963976,43964.52407829914,24023.472085642028,53047.206595546486,3289.699583443942,20015.40955077958,3768.3877781399265,656.7966216452202,65.67966216452203,137813.01034380222
2009,273,3140323.894301121,15073.554692645383,29362.02841171549,22742.818873997792,1997.8385895841639,3868.323377140954,43964.534520215704,24023.477791403577,53066.5773726615,2996.757884376246,21920.499137132087,3768.3886731613457,612.3363886996699,61.233638869967024,137819.9235722058
2009,274,3140324.645852304,15073.55830009106,29362.03543871905,22751.078049408694,1997.8657011711516,3861.2414378355606,43964.54504193226,24023.48354077013,53085.848781953624,2996.798551756727,21880.36814773485,3768.389575022765,612.3445075485693,61.2344507548569,137826.819948529
2009,275,3140325.228326824,15073.561095968756,29362.040884855804,22759.342563026483,1997.8931032728005,3858.7296021771326,43964.553196575536,24023.4879967002,53105.13264706178,2996.8396549092013,21866.134412337087,3768.390273992189,612.3504884976054,61.23504884976054,137832.97950856114
2009,276,3140325.7302736836,15073.56350531368,29362.045578058944,22767.607988419986,1997.9205549948965,3861.421212143894,43964.56022383158,24023.49183659368,53124.418639646625,2996.880832492344,21881.3868688154,3768.39087632842,612.3577703860761,61.23577703860764,137838.76748788616
2009,277,3140326.236333856,15073.565934402508,29362.050309721555,22775.833271019932,1997.9479445241432,3861.2127420261277,43964.56730867398,24023.495707953996,53143.61096571319,2996.921916786214,21880.205538148068,3768.391483600627,612.362774209474,61.23627742094741,137844.5534135919
2009,278,3140326.7838331866,15073.5685623993,29362.055428840296,22784.059343577086,1997.9753770442612,3860.240757653002,43964.57497366461,24023.499896323872,53162.805135013215,2996.9630655663923,21874.69762670035,3768.392140599825,612.368068927431,61.236806892743076,137850.50629865157
2009,279,3140818.1871090634,15075.927298123506,29366.650049469743,19284.646127447384,2075.2326189491537,3153.3663836141677,43971.45461952689,24027.259131384333,44997.50763071058,3112.84892842373,17869.076173813624,3768.9818245308766,630.8409711804843,63.08409711804846,144537.23490417487
2009,280,3140818.598668794,15075.929273610218,29366.65389755323,19292.974698391015,2097.2875651147924,3234.7760519763506,43971.460381363126,24027.262279816277,45016.940962912355,3145.931347672188,18330.397627865997,3768.982318402555,639.2931983559668,63.929319835596665,144542.63560780548
2009,281,3140818.967867231,15075.93104576271,29366.657349558613,19301.30378006823,2097.3163586754576,3236.5026987748824,43971.465550141234,24027.265104184313,45036.375486825855,3145.974538013186,18340.181959724334,3768.982761440678,639.302135177155,63.9302135177155,144547.84544635264
2009,282,3140819.171556117,15075.932023469364,29366.659254049697,19309.63332059556,2097.3451772075564,3239.2164743220455,43971.468401785634,24027.266662404294,45055.811081389635,3146.017765811335,18355.560021158264,3768.9830058673415,639.3100839432992,63.93100839432992,144552.33593890147
2009,283,3140819.375194222,15075.933000932273,29366.66115806598,19317.963269510743,2097.374017964846,3231.7005761360488,43971.471252719115,24027.268220235797,45075.2476288584,3146.0610269472686,18312.9699314376,3768.9832502330682,639.3184134667802,63.93184134667801,144556.81458322727
2009,284,3140819.5780094187,15075.93397444521,29366.663054388067,19326.293577742093,2097.402878276756,3227.013069244269,43971.474092131866,24027.26977177205,45094.685014731556,3146.104317415134,18286.407392384182,3768.9834936113025,639.3260321038189,63.932603210381906,144561.2883918587
2009,285,3140819.711628699,15075.934615817754,29366.66430372834,19334.540869807795,2097.431465600061,3229.71886155663,43971.47596280179,24027.270793959546,45113.92869621819,3146.1471984000914,18301.74021548758,3768.9836539544385,639.3337717110152,63.93337717110156,144565.40402448823
2009,286,3140678.431300254,15075.256470241224,29365.34333265738,21234.83544408917,2141.174287401614,3376.596669897728,43969.49803820356,24026.189999446942,49547.949369541384,3211.7614311024204,19134.047796087114,3768.814117560306,649.998779409335,64.99987794093352,140142.9006656233
2009,287,3140678.472122685,15075.25666618889,29365.34371434711,21243.0982971817,1996.89353593454,3632.3135568777325,43969.4986097176,24026.190311738537,49567.22936009063,2995.34030390181,20583.11015564049,3768.814166547223,618.3475245312427,61.83475245312427,140146.6417371709
2009,288,3140678.4813614055,15075.256710534746,29365.343800729144,21251.32230225546,1996.9208559385534,3624.864325050741,43969.49873905968,24026.19038241475,49586.41870526274,2995.381283907829,20540.89784195419,3768.814177633687,618.3565735788509,61.835657357885054,140150.20312405788
2009,289,3140678.4558484587,15075.256588072598,29365.343562183083,21259.505750195865,1996.9480912006184,3616.7431834667186,43969.498381878424,24026.1901872407,49605.5134171237,2995.4221368009266,20494.878039644747,3768.8141470181495,618.3654981492234,61.836549814922364,140153.58482229797
2009,290,3140678.3069354584,15075.2558732902,29365.342169846535,21267.6895747588,1996.975346959145,3621.8523757397634,43969.496297096426,24026.189048056254,49624.609007770545,2995.4630204387176,20523.830129192,3768.81396832255,618.3739743359,61.83739743359002,140156.43628819293
2009,291,3140678.2403481887,15075.255553671304,29365.341547255564,21275.87372824739,1997.002620618387,3617.5265014645047,43969.495364874645,24026.188538663642,49643.70536591056,2995.5039309275803,20499.316841632186,3768.813888417826,618.3825408570864,61.83825408570864,140159.6354432703
2009,292,3140678.006317286,15075.254430322972,29365.339359066624,21284.058164291884,1997.0299096548229,3610.2655195879015,43969.492088442,24026.186748327236,49662.802383347735,2995.544864482234,20458.171277664766,3768.8136075807433,618.3910916394989,61.839109163949885,140162.1120165154
2009,293,3141149.517434793,15077.517683687003,29369.747988015322,22130.222783249992,2180.630019957704,3468.5211992788245,43976.09324408711,24029.793808376166,51637.186494249996,3270.945029936556,19654.953462580004,3769.379420921751,668.9246326661474,66.89246326661475,143435.77237931406
2009,294,3141149.2266744846,15077.516288037528,29369.745269406434,22138.5654217388,2043.2926897040347,3713.6817297734888,43976.08917344279,24029.791584059807,51656.65265072387,3064.939034556052,21044.196468716433,3769.379072009382,638.2929601956797,63.82929601956796,143438.07328259622
2009,295,3141148.977443329,15077.515091727977,29369.742939095122,22146.90782314274,2043.322208147787,3717.9384488367978,43976.0856842066,24029.789677441462,51676.11825399974,3064.9833122216796,21068.31787674186,3769.3787729319943,638.3029297120215,63.830292971202155,143440.54853574737
2009,296,3141148.5700334874,15077.51313616074,29369.73912981311,22155.210642716323,2043.3516949273007,3706.0259570815433,43976.07998046883,24029.786560756176,51695.491499671436,3065.0275423909507,21000.813756795404,3769.3782840401855,638.3128213795388,63.83128213795392,143442.31914428982
2009,297,3141148.080773802,15077.510787714255,29369.73455523505,22163.513160282862,2043.3811652710579,3720.9163840329165,43976.07313083323,24029.782817919582,51714.86404066,3065.0717479065866,21085.192842853205,3769.377696928564,638.3225048086096,63.83225048086099,143443.7417724631
2009,298,3141147.6687371647,15077.508809938392,29369.730702692494,22171.815343152164,2043.4106173999999,3703.1608495795153,43976.06736232031,24029.77966583931,51734.2358006884,3065.1159260999993,20984.578147617252,3769.3772024845985,638.3322139557501,63.833221395575066,143445.50589969807
2009,299,3141147.1405609953,15077.506274692778,29369.725764245308,22180.075497204532,2043.4399046953667,3704.2066463804185,43976.05996785394,24029.77562529161,51753.50949347724,3065.1598570430506,20990.504329489042,3769.376568673195,638.3418339919215,63.83418339919216,143446.73500458573
2009,300,3141296.7749036946,15078.224519537738,29371.12484534955,19611.000495701832,2102.0181754484947,3198.920717679004,43978.15484865173,24030.920328013264,45759.001156637605,3153.027263172742,18127.21740018102,3769.556129884435,652.1411418153552,65.21411418153552,145010.93281910644
2009,301,3141296.243650744,15078.221969523573,29371.119878134465,19619.286841796034,2053.4038181121255,3359.59984958755,43978.14741111043,24030.916263928193,45778.335964190745,3080.105727168188,19037.732480996106,3769.555492380893,642.6536365721505,64.265363657215,145012.16762359234
2009,302,3141295.712397794,15078.219419509416,29371.114910919383,19627.572926907567,2053.4323941726175,3361.299981017917,43978.13997356912,24030.912199843126,45797.67016278433,3080.1485912589264,19047.366559101523,3769.5548548773545,642.6633949597574,64.26633949597571,145013.39977878824
2009,303,3141295.09908061,15078.21647558693,29371.109176403716,19635.858722853343,2053.4609544961963,3361.6265926655833,43978.131387128546,24030.90750796667,45817.00368665781,3080.191431744294,19049.217358438298,3769.5541188967327,642.6731436835843,64.26731436835843,145014.2810315834
2009,304,3141294.35842462,15078.212920438173,29371.102251270193,19644.1442023306,2053.4894975969996,3360.3736218747254,43978.12101794468,24030.901841948336,45836.33647210473,3080.2342463954997,19042.117190623452,3769.553230109543,642.6828395400875,64.26828395400874,145014.63351821987
2009,305,3141293.6220229464,15078.209385710139,29371.09536591455,19652.429338897236,2053.518022036001,3351.6349321490816,43978.110708321256,24030.896208475537,45855.6684574269,3080.277033054002,18992.597948844792,3769.552346427535,642.6925830128725,64.26925830128722,145014.99070117137
2009,306,3141292.885621274,15078.205850982107,29371.08848055891,19660.714107237414,2053.5465264354675,3349.6550790278234,43978.10039869783,24030.89057500274,45874.99958355397,3080.3197896532015,18981.378781157662,3769.551462745527,642.7023329427191,64.27023329427193,145015.34712817022
