year,j_day,actual,calculated,difference,delta,runoff,evaporation,transpiration,drainage
,,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O,mmH2O
2010,95,0.0,-7.66053886991358e-15,7.66053886991358e-15,-0.8170293307104117,0.0,0.7995050388677215,0.017524291842682536,0.0
2010,96,22.86,22.859999999999996,3.552713678800501e-15,18.72872725920911,3.177041189850813,0.9277128094157303,0.0265187415243453,0.0
2010,97,26.67,26.67,0.0,17.96602937482092,7.663488462701575,1.0224213644516846,0.018060798025822684,0.0
2010,98,13.97,13.969999999999995,5.329070518200751e-15,10.360469727725444,2.676403122319757,0.9144880552022124,0.018639094752582328,0.0
2010,99,0.0,1.0658141036401503e-14,-1.0658141036401503e-14,-9.73290810169712,0.0,0.8852419626005488,0.018194448075554436,8.829471691021027
2010,100,0.0,-3.552713678800501e-15,3.552713678800501e-15,-19.421470700149484,0.0,1.4228370001522868,0.03145768380756423,17.96717601618963
2010,101,0.0,8.881784197001252e-15,-8.881784197001252e-15,-11.655134934178193,0.0,1.2651657929281668,0.03193565184263783,10.358033489407397
2010,102,0.0,-3.8191672047105385e-14,3.8191672047105385e-14,-1.284287854781951,0.0,1.2396849381262296,0.0446029166556828,0.0
2010,103,2.54,2.540000000000015,-1.509903313490213e-14,1.5219530377910075,0.0,0.9682250020335043,0.04982196017550322,0.0
2010,104,0.0,3.1086244689504383e-15,-3.1086244689504383e-15,-1.1691136033845453,0.0,1.1045709701604032,0.06454263322414522,0.0
2010,105,0.0,-2.4202861936828413e-14,2.4202861936828413e-14,-1.8520868422602064,0.0,1.7079145061838499,0.14417233607633204,0.0
2010,106,2.286,2.286000000000025,-2.4868995751603507e-14,0.9178264899969406,0.0,1.190017662868085,0.17815584713499905,0.0
2010,107,0.0,-3.9968028886505635e-15,3.9968028886505635e-15,-1.2280668884221484,0.0,1.0150774669322862,0.2129894214898583,0.0
2010,108,0.0,2.220446049250313e-15,-2.220446049250313e-15,-1.1120054662133043,0.0,0.8850643369048411,0.22694112930846552,0.0
2010,109,0.0,8.992806499463768e-15,-8.992806499463768e-15,-0.9793803129875585,0.0,0.7644428778547743,0.2149374351327933,0.0
2010,110,0.0,-4.218847493575595e-15,4.218847493575595e-15,-0.8645886120986574,0.0,0.647348714130985,0.21723989796766818,0.0
2010,111,0.0,-2.4424906541753444e-15,2.4424906541753444e-15,-1.0659690860293551,0.0,0.7602281588699595,0.30574092715939294,0.0
2010,112,0.0,8.104628079763643e-15,-8.104628079763643e-15,-0.9925462070311681,0.0,0.6492675799000561,0.3432786271311202,0.0
2010,113,0.0,1.7985612998927536e-14,-1.7985612998927536e-14,-1.0291360272752712,0.0,0.6237787687813597,0.40535725849392945,0.0
2010,114,8.382,8.381999999999987,1.2434497875801753e-14,7.279082446996171,0.0,0.6142691809762464,0.48864837202757044,0.0
2010,115,12.7,12.700000000000022,-2.3092638912203256e-14,11.55544767934802,0.38449837472798604,0.5025336760782169,0.25752026984579957,0.0
2010,116,1.27,1.269999999999981,1.9095836023552692e-14,0.10831257930507832,0.0,0.8194698190879639,0.34221760160693876,0.0
2010,117,0.0,1.532107773982716e-14,-1.532107773982716e-14,-1.8778243252961317,0.0,1.3226280005513855,0.5551963247447614,0.0
2010,118,0.0,1.9539925233402755e-14,-1.9539925233402755e-14,-7.4115209059570475,0.0,1.034650323955762,0.5718009045404912,5.805069677460814
2010,119,0.0,-1.4876988529977098e-14,1.4876988529977098e-14,-1.6760237081211926,0.0,1.035053655513233,0.6409700526079448,0.0
2010,120,0.0,-3.774758283725532e-15,3.774758283725532e-15,-1.7565707120533887,0.0,1.012428642430823,0.7441420696225617,0.0
2010,121,30.48,30.479999999999983,1.7763568394002505e-14,21.212950961926026,7.351497569557587,0.9209826952370116,0.9945687732793594,0.0
2010,122,0.0,4.440892098500626e-15,-4.440892098500626e-15,-1.9273991855800716,0.0,1.044507935616259,0.8828912499638168,0.0
2010,123,0.0,-4.884981308350689e-15,4.884981308350689e-15,-2.629471076863382,0.0,1.2540225643262952,1.3754485125370823,0.0
2010,124,0.762,0.7619999999999987,1.3322676295501878e-15,-15.344673064957902,0.0,0.8897598842876848,1.2602390743903806,13.956674106279836
2010,125,3.556,3.5560000000000107,-1.0658141036401503e-14,0.9050628376394911,0.0,1.0196962246950856,1.6312409376654338,0.0
2010,126,0.0,6.217248937900877e-15,-6.217248937900877e-15,-2.3326053158883724,0.0,0.9263832777977323,1.4062220380906463,0.0
2010,127,0.0,-6.8833827526759706e-15,6.8833827526759706e-15,-1.5472191921536762,0.0,0.5533414091435265,0.993877783010143,0.0
2010,128,15.748,15.748000000000005,-5.329070518200751e-15,13.973561784037457,0.9224558893713237,0.28232983362728625,0.5696524929639374,0.0
2010,129,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,-1.6820865478655378,0.0,0.7187651679310765,0.963321379934463,0.0
2010,130,0.0,-2.7533531010703882e-14,2.7533531010703882e-14,-2.17330453545776,0.0,0.8786679780772089,1.2946365573805232,0.0
2010,131,12.192,12.192000000000016,-1.5987211554602254e-14,4.9411599997812345,0.5406205364687283,0.6252170020539962,1.0460659018664085,5.038936559829649
2010,132,3.81,3.809999999999993,7.105427357601002e-15,1.73950194121187,0.0,0.8772009232263432,1.1932971355617799,0.0
2010,133,35.56,35.55999999999998,2.1316282072803006e-14,21.14234179228123,13.577245760459649,0.3540296164404377,0.4863828308186687,0.0
2010,134,0.508,0.5079999999999973,2.6645352591003757e-15,-7.782758189839541,0.0,0.8964474876649002,1.2360416446350775,6.15826905753956
2010,135,0.0,1.0436096431476471e-14,-1.0436096431476471e-14,-4.35604305564928,0.0,0.9499073221635572,1.4482169323106335,1.9579188011751
2010,136,0.0,-1.0658141036401503e-14,1.0658141036401503e-14,-23.204795577738906,0.0,0.8975394896292164,1.587394199220974,20.719861888888705
2010,137,0.0,-3.552713678800501e-15,3.552713678800501e-15,-2.044254779265799,0.0,0.6689772732360145,1.375277506029781,0.0
2010,138,0.0,-1.0658141036401503e-14,1.0658141036401503e-14,-2.3215001675715428,0.0,0.6986688862122671,1.6228312813592651,0.0
2010,139,0.0,1.5987211554602254e-14,-1.5987211554602254e-14,-2.7155460835165286,0.0,0.7440641966758711,1.9714818868406734,0.0
2010,140,0.0,4.884981308350689e-15,-4.884981308350689e-15,-3.1267307794625196,0.0,0.7672046514694942,2.35952612799303,0.0
2010,141,6.35,6.349999999999989,1.0658141036401503e-14,3.5639810098872715,0.0,0.6016032099904092,2.1844157801223085,0.0
2010,142,0.0,-6.217248937900877e-15,6.217248937900877e-15,-1.571720714682911,0.0,0.4464193795659937,1.125301335116911,0.0
2010,143,0.0,1.021405182655144e-14,-1.021405182655144e-14,-2.42665524031041,0.0,0.6465847147663407,1.7800705255440796,0.0
2010,144,0.0,4.440892098500626e-16,-4.440892098500626e-16,-2.8972985438759196,0.0,0.7001659443116075,2.1971325995643127,0.0
2010,145,0.0,2.042810365310288e-14,-2.042810365310288e-14,-2.9890149969527187,0.0,0.6423421845605052,2.346672812392234,0.0
2010,146,1.524,1.5239999999999965,3.552713678800501e-15,-1.13850441088411,0.0,0.5068101137032749,2.155694297180832,0.0
2010,147,0.0,-3.1086244689504383e-15,3.1086244689504383e-15,-2.6693794860790376,0.0,0.5038338573969917,2.1655456286820427,0.0
2010,148,0.0,5.329070518200751e-15,-5.329070518200751e-15,-2.685784601215758,0.0,0.4546844515471856,2.2311001496685776,0.0
2010,149,0.0,-9.769962616701378e-15,9.769962616701378e-15,-2.6522166463838914,0.0,0.4023720917603079,2.2498445546235737,0.0
2010,150,0.0,-5.773159728050814e-15,5.773159728050814e-15,-2.6595217128083135,0.0,0.36185765306165585,2.2976640597466518,0.0
2010,151,0.0,1.2878587085651816e-14,-1.2878587085651816e-14,-2.7673799795718423,0.0,0.3374406476718802,2.429939331899975,0.0
2010,152,0.0,1.3322676295501878e-15,-1.3322676295501878e-15,-2.682572408952808,0.0,0.29177084010848975,2.3908015688443194,0.0
2010,153,1.27,1.2700000000000058,-5.773159728050814e-15,-1.338790816878344,0.0,0.25391582971501103,2.3548749871633388,0.0
2010,154,7.62,7.619999999999986,1.4210854715202004e-14,5.121571964868707,0.0,0.23895503792477713,2.259472997206502,0.0
2010,155,6.35,6.350000000000004,-4.440892098500626e-15,4.261597819253865,0.0,0.3083483350788191,1.7800538456673203,0.0
2010,156,2.286,2.2860000000000005,-4.440892098500626e-16,-0.27429131532664996,0.0,0.5347847633122789,2.0255065520143716,0.0
2010,157,33.02,33.02,0.0,25.75712425911317,4.873036861166667,0.6791322279774633,1.7107066517427012,0.0
2010,158,3.048,3.0479999999999685,3.1530333899354446e-14,0.581460428941341,0.0,1.5729901812928382,0.8935493897657892,0.0
2010,159,11.43,11.43000000000001,-1.0658141036401503e-14,8.658676388368889,0.19799090133924158,2.149167209473826,0.4241655008180528,0.0
2010,160,9.398,9.398,0.0,7.9984613772166995,0.12168747982345687,1.214582685112053,0.06326845784779084,0.0
2010,161,0.0,-1.021405182655144e-14,1.021405182655144e-14,-2.497713817566165,0.0,2.479940529002372,0.01777328856378226,0.0
2010,162,1.778,1.7779999999999994,6.661338147750939e-16,-2.768105564025632,0.0,1.2325558013979567,0.0,3.3135497626276744
2010,163,0.0,3.552713678800501e-15,-3.552713678800501e-15,-10.191485668604258,0.0,2.194897980565817,0.0,7.996587688038445
2010,164,0.0,-6.661338147750939e-16,6.661338147750939e-16,-1.2078065800350828,0.0,1.2078065800350821,0.0,0.0
2010,165,1.016,1.0159999999999947,5.329070518200751e-15,0.03849282265642273,0.0,0.9775071773435718,0.0,0.0
2010,166,23.368,23.368000000000027,-2.842170943040401e-14,18.57307098578579,3.905190107808336,0.8897389064059003,0.0,0.0
2010,167,17.78,17.779999999999987,1.4210854715202004e-14,12.83499476509644,3.3036979700221587,1.6413072648813867,0.0,0.0
2010,168,0.0,6.217248937900877e-15,-6.217248937900877e-15,-2.369681860279087,0.0,2.369681860279093,0.0,0.0
2010,169,4.572,4.572000000000012,-1.1546319456101628e-14,-10.570578431306387,0.0,1.8631427895213735,0.0,13.279435641785026
2010,170,0.0,-2.3092638912203256e-14,2.3092638912203256e-14,-15.337109131089733,0.0,2.518957792843918,0.0,12.818151338245793
2010,171,0.0,3.4861002973229915e-14,-3.4861002973229915e-14,-1.9931078461902416,0.0,1.9931078461902765,0.0,0.0
2010,172,0.0,-3.430589146091734e-14,3.430589146091734e-14,-1.818407801006117,0.0,1.4831000328259354,0.0,0.3353077681801474
