year,j_day,DM,NDF,C,N,P,CP,NPN,C_loss,CP_loss
2010,241,2364912.7875037547,0.0,2364912.7875037547,2364912.7875037547,2364912.7875037547,2364912.7875037547,190.42999993849452,88706.19582767619,11.901874996155907
2010,242,2497360.1331535596,0.0,2497360.1331535596,2497360.1331535596,2497360.1331535596,2497360.1331535596,197.3799999362497,91943.64823014612,12.336249996015606
2010,243,2629807.4788033646,0.0,2629807.4788033646,2629807.4788033646,2629807.4788033646,2629807.4788033646,204.3299999340049,95181.10063261606,12.770624995875306
2010,244,2762254.8244531695,0.0,2762254.8244531695,2762254.8244531695,2762254.8244531695,2762254.8244531695,211.27999993176007,98418.55303508599,13.204999995735005
2010,245,2894702.1701029744,0.0,2894702.1701029744,2894702.1701029744,2894702.1701029744,2894702.1701029744,218.22999992951526,101656.00543755593,13.639374995594704
2010,246,3027149.5157527793,0.0,3027149.5157527793,3027149.5157527793,3027149.5157527793,3027149.5157527793,225.17999992727044,104893.45784002586,14.073749995454403
2010,247,3159596.8614025842,0.0,3159596.8614025842,3159596.8614025842,3159596.8614025842,3159596.8614025842,232.12999992502563,108130.9102424958,14.508124995314102
2010,248,3292044.207052389,0.0,3292044.207052389,3292044.207052389,3292044.207052389,3292044.207052389,239.07999992278081,111368.36264496573,14.942499995173801
2010,249,3424491.552702194,0.0,3424491.552702194,3424491.552702194,3424491.552702194,3424491.552702194,246.029999920536,114605.81504743567,15.3768749950335
2010,250,3556938.898351999,0.0,3556938.898351999,3556938.898351999,3556938.898351999,3556938.898351999,252.97999991829118,117843.2674499056,15.811249994893199
2010,251,3689386.244001804,0.0,3689386.244001804,3689386.244001804,3689386.244001804,3689386.244001804,259.92999991604637,121080.71985237554,16.245624994752898
2010,252,3821833.589651609,0.0,3821833.589651609,3821833.589651609,3821833.589651609,3821833.589651609,266.87999991380156,124318.17225484547,16.679999994612597
2010,253,3954280.9353014138,0.0,3954280.9353014138,3954280.9353014138,3954280.9353014138,3954280.9353014138,273.82999991155674,127555.6246573154,17.114374994472296
2010,254,4086728.2809512187,0.0,4086728.2809512187,4086728.2809512187,4086728.2809512187,4086728.2809512187,280.7799999093119,130793.07705978534,17.548749994331995
2010,255,4219175.626601022,0.0,4219175.626601022,4219175.626601022,4219175.626601022,4219175.626601022,287.7299999070671,134030.52946225528,17.983124994191694
2010,256,4351622.972250817,0.0,4351622.972250817,4351622.972250817,4351622.972250817,4351622.972250817,294.6799999048223,137267.9818647252,18.417499994051393
2010,257,4484070.317900613,0.0,4484070.317900613,4484070.317900613,4484070.317900613,4484070.317900613,301.6299999025775,140505.43426719515,18.851874993911093
2010,258,4616517.663550409,0.0,4616517.663550409,4616517.663550409,4616517.663550409,4616517.663550409,308.57999990033267,143742.88666966508,19.28624999377079
2010,259,4748965.009200204,0.0,4748965.009200204,4748965.009200204,4748965.009200204,4748965.009200204,315.52999989808785,146980.33907213502,19.72062499363049
2010,260,4881412.35485,0.0,4881412.35485,4881412.35485,4881412.35485,4881412.35485,322.47999989584304,150217.79147460495,20.15499999349019
2010,261,5013859.700499795,0.0,5013859.700499795,5013859.700499795,5013859.700499795,5013859.700499795,329.4299998935982,153455.24387707488,20.58937499334989
2010,262,5146307.046149591,0.0,5146307.046149591,5146307.046149591,5146307.046149591,5146307.046149591,336.3799998913534,156692.69627954482,21.023749993209588
2010,263,5278754.391799387,0.0,5278754.391799387,5278754.391799387,5278754.391799387,5278754.391799387,343.3299998891086,159930.14868201475,21.458124993069287
2010,264,5411201.737449182,0.0,5411201.737449182,5411201.737449182,5411201.737449182,5411201.737449182,350.2799998868638,163167.6010844847,21.892499992928986
2010,265,5543649.083098978,0.0,5543649.083098978,5543649.083098978,5543649.083098978,5543649.083098978,357.22999988461896,166405.05348695462,22.326874992788685
2010,266,5833395.580365039,0.0,5833395.580365039,5833395.580365039,5833395.580365039,5833395.580365039,365.5699998819252,170289.99636991855,22.848124992620324
2010,267,6123142.077631101,0.0,6123142.077631101,6123142.077631101,6123142.077631101,6123142.077631101,373.9099998792314,174174.93925288247,23.369374992451963
2010,268,6412888.574897163,0.0,6412888.574897163,6412888.574897163,6412888.574897163,6412888.574897163,382.24999987653763,178059.8821358464,23.890624992283602
2010,269,6702635.072163224,0.0,6702635.072163224,6702635.072163224,6702635.072163224,6702635.072163224,390.58999987384385,181944.8250188103,24.41187499211524
2010,270,6992381.569429286,0.0,6992381.569429286,6992381.569429286,6992381.569429286,6992381.569429286,398.9299998711501,185829.76790177423,24.93312499194688
2010,271,7282128.066695347,0.0,7282128.066695347,7282128.066695347,7282128.066695347,7282128.066695347,407.2699998684563,189714.71078473816,25.45437499177852
2010,272,7571874.563961409,0.0,7571874.563961409,7571874.563961409,7571874.563961409,7571874.563961409,415.6099998657625,193599.65366770208,25.975624991610157
2010,273,7861621.061227471,0.0,7861621.061227471,7861621.061227471,7861621.061227471,7861621.061227471,423.94999986306874,197484.596550666,26.496874991441796
2010,274,8151367.558493532,0.0,8151367.558493532,8151367.558493532,8151367.558493532,8151367.558493532,432.28999986037496,201369.53943362992,27.018124991273435
2010,275,8441114.055759601,0.0,8441114.055759601,8441114.055759601,8441114.055759601,8441114.055759601,440.6299998576812,205254.48231659384,27.539374991105074
2010,276,8730860.553025708,0.0,8730860.553025708,8730860.553025708,8730860.553025708,8730860.553025708,448.9699998549874,209139.42519955777,28.060624990936713
2010,277,9020607.050291814,0.0,9020607.050291814,9020607.050291814,9020607.050291814,9020607.050291814,457.30999985229363,213024.3680825217,28.581874990768352
2010,278,9310353.54755792,0.0,9310353.54755792,9310353.54755792,9310353.54755792,9310353.54755792,465.64999984959985,216909.3109654856,29.10312499059999
2010,279,9600100.044824027,0.0,9600100.044824027,9600100.044824027,9600100.044824027,9600100.044824027,473.9899998469061,220794.25384844953,29.62437499043163
2010,280,9889846.542090133,0.0,9889846.542090133,9889846.542090133,9889846.542090133,9889846.542090133,482.3299998442123,224679.19673141345,30.14562499026327
2010,281,10179593.03935624,0.0,10179593.03935624,10179593.03935624,10179593.03935624,10179593.03935624,490.6699998415185,228564.13961437737,30.666874990094907
2010,282,10469339.536622345,0.0,10469339.536622345,10469339.536622345,10469339.536622345,10469339.536622345,499.00999983882474,232449.0824973413,31.188124989926546
2010,283,10759086.033888452,0.0,10759086.033888452,10759086.033888452,10759086.033888452,10759086.033888452,507.34999983613096,236334.02538030522,31.709374989758185
2010,284,11048832.531154558,0.0,11048832.531154558,11048832.531154558,11048832.531154558,11048832.531154558,515.6899998334372,240218.96826326914,32.23062498958983
2010,285,11338579.028420664,0.0,11338579.028420664,11338579.028420664,11338579.028420664,11338579.028420664,524.0299998307435,244103.91114623306,32.75187498942147
2010,286,11628325.52568677,0.0,11628325.52568677,11628325.52568677,11628325.52568677,11628325.52568677,532.3699998280497,247988.85402919698,33.273124989253105
2010,287,11918072.022952877,0.0,11918072.022952877,11918072.022952877,11918072.022952877,11918072.022952877,540.7099998253559,251873.7969121609,33.794374989084744
2010,288,12207818.520218983,0.0,12207818.520218983,12207818.520218983,12207818.520218983,12207818.520218983,549.0499998226621,255758.73979512483,34.31562498891638
2010,289,12497565.01748509,0.0,12497565.01748509,12497565.01748509,12497565.01748509,12497565.01748509,557.3899998199684,259643.68267808875,34.83687498874802
2010,290,12787311.514751196,0.0,12787311.514751196,12787311.514751196,12787311.514751196,12787311.514751196,565.7299998172746,263528.62556105264,35.35812498857966
2010,291,13077058.012017302,0.0,13077058.012017302,13077058.012017302,13077058.012017302,13077058.012017302,574.0699998145808,267413.56844401656,35.8793749884113
2010,292,13366804.509283409,0.0,13366804.509283409,13366804.509283409,13366804.509283409,13366804.509283409,582.409999811887,271298.5113269805,36.40062498824294
2010,293,13656551.006549515,0.0,13656551.006549515,13656551.006549515,13656551.006549515,13656551.006549515,590.7499998091932,275183.4542099444,36.92187498807458
2010,294,13946297.503815621,0.0,13946297.503815621,13946297.503815621,13946297.503815621,13946297.503815621,599.0899998064995,279068.39709290833,37.44312498790622
2010,295,14236044.001081727,0.0,14236044.001081727,14236044.001081727,14236044.001081727,14236044.001081727,607.4299998038057,282953.33997587225,37.964374987737855
2010,296,14525790.498347834,0.0,14525790.498347834,14525790.498347834,14525790.498347834,14525790.498347834,615.7699998011119,286838.2828588362,38.485624987569494
2010,297,14815536.99561394,0.0,14815536.99561394,14815536.99561394,14815536.99561394,14815536.99561394,624.1099997984181,290723.2257418001,39.00687498740113
2010,298,15105283.492880046,0.0,15105283.492880046,15105283.492880046,15105283.492880046,15105283.492880046,632.4499997957244,294608.168624764,39.52812498723277
2010,299,15395029.990146153,0.0,15395029.990146153,15395029.990146153,15395029.990146153,15395029.990146153,640.7899997930306,298493.11150772794,40.04937498706441
2010,300,15684776.487412259,0.0,15684776.487412259,15684776.487412259,15684776.487412259,15684776.487412259,649.1299997903368,302378.05439069186,40.57062498689605
2010,301,15974522.984678365,0.0,15974522.984678365,15974522.984678365,15974522.984678365,15974522.984678365,657.469999787643,306262.9972736558,41.09187498672769
2010,302,16264269.481944472,0.0,16264269.481944472,16264269.481944472,16264269.481944472,16264269.481944472,665.8099997849492,310147.9401566197,41.61312498655933
2010,303,16554015.979210578,0.0,16554015.979210578,16554015.979210578,16554015.979210578,16554015.979210578,674.1499997822555,314032.8830395836,42.13437498639097
2010,304,16843762.476476677,0.0,16843762.476476677,16843762.476476677,16843762.476476677,16843762.476476677,682.4899997795617,317917.82592254755,42.655624986222605
2010,305,17133508.97374276,0.0,17133508.97374276,17133508.97374276,17133508.97374276,17133508.97374276,690.8299997768679,321802.76880551147,43.176874986054244
2010,306,17423255.471008845,0.0,17423255.471008845,17423255.471008845,17423255.471008845,17423255.471008845,699.1699997741741,325687.7116884754,43.69812498588588
2010,307,17713001.96827493,0.0,17713001.96827493,17713001.96827493,17713001.96827493,17713001.96827493,707.5099997714804,329572.6545714393,44.21937498571752
2010,308,18002748.465541013,0.0,18002748.465541013,18002748.465541013,18002748.465541013,18002748.465541013,715.8499997687866,333457.59745440324,44.74062498554916
2010,309,18292494.962807097,0.0,18292494.962807097,18292494.962807097,18292494.962807097,18292494.962807097,724.1899997660928,337342.54033736716,45.2618749853808
2010,310,18582241.46007318,0.0,18582241.46007318,18582241.46007318,18582241.46007318,18582241.46007318,732.529999763399,341227.4832203311,45.78312498521244
2010,311,18871987.957339264,0.0,18871987.957339264,18871987.957339264,18871987.957339264,18871987.957339264,740.8699997607052,345112.426103295,46.30437498504408
2010,312,19200021.501310896,0.0,19200021.501310896,19200021.501310896,19200021.501310896,19200021.501310896,754.0749997566868,350306.23384059896,47.129687484792925
2010,313,19527120.141815137,0.0,19527120.141815137,19527120.141815137,19527120.141815137,19527120.141815137,770.7549997517222,356434.94504528865,48.172187484482635
2010,314,19854218.782319378,0.0,19854218.782319378,19854218.782319378,19854218.782319378,19854218.782319378,787.4349997467575,362563.65624997835,49.214687484172345
2010,315,20181317.42282362,0.0,20181317.42282362,20181317.42282362,20181317.42282362,20181317.42282362,804.1149997417929,368692.36745466804,50.257187483862054
2010,316,20508416.06332786,0.0,20508416.06332786,20508416.06332786,20508416.06332786,20508416.06332786,820.7949997368282,374821.07865935774,51.299687483551764
2010,317,20835514.7038321,0.0,20835514.7038321,20835514.7038321,20835514.7038321,20835514.7038321,837.4749997318636,380949.78986404743,52.342187483241474
2010,318,21162613.344336342,0.0,21162613.344336342,21162613.344336342,21162613.344336342,21162613.344336342,854.154999726899,387078.5010687371,53.384687482931184
2010,319,21489711.984840583,0.0,21489711.984840583,21489711.984840583,21489711.984840583,21489711.984840583,870.8349997219343,393207.2122734268,54.427187482620894
2010,320,21816810.625344824,0.0,21816810.625344824,21816810.625344824,21816810.625344824,21816810.625344824,887.5149997169697,399335.9234781165,55.469687482310604
2010,321,22143909.265849065,0.0,22143909.265849065,22143909.265849065,22143909.265849065,22143909.265849065,904.194999712005,405464.6346828062,56.512187482000314
2010,322,22471007.906353306,0.0,22471007.906353306,22471007.906353306,22471007.906353306,22471007.906353306,920.8749997070404,411593.3458874959,57.554687481690024
2010,323,22798106.546857547,0.0,22798106.546857547,22798106.546857547,22798106.546857547,22798106.546857547,937.5549997020757,417722.0570921856,58.597187481379734
2010,324,23125205.187361788,0.0,23125205.187361788,23125205.187361788,23125205.187361788,23125205.187361788,954.2349996971111,423850.7682968753,59.639687481069444
2010,325,23452303.82786603,0.0,23452303.82786603,23452303.82786603,23452303.82786603,23452303.82786603,970.9149996921465,429979.479501565,60.682187480759154
2010,326,23779402.46837027,0.0,23779402.46837027,23779402.46837027,23779402.46837027,23779402.46837027,987.5949996871818,436108.1907062547,61.724687480448864
2010,327,24106501.10887451,0.0,24106501.10887451,24106501.10887451,24106501.10887451,24106501.10887451,1004.2749996822172,442236.9019109444,62.767187480138574
2010,328,24433599.749378752,0.0,24433599.749378752,24433599.749378752,24433599.749378752,24433599.749378752,1020.9549996772525,448365.61311563407,63.809687479828284
2010,329,24760698.389882993,0.0,24760698.389882993,24760698.389882993,24760698.389882993,24760698.389882993,1037.634999672288,454494.32432032377,64.852187479518
2010,330,25087797.030387234,0.0,25087797.030387234,25087797.030387234,25087797.030387234,25087797.030387234,1054.3149996673233,460623.03552501346,65.8946874792077
2010,331,25414895.670891475,0.0,25414895.670891475,25414895.670891475,25414895.670891475,25414895.670891475,1070.9949996623586,466751.74672970315,66.93718747889741
2010,332,25741994.311395716,0.0,25741994.311395716,25741994.311395716,25741994.311395716,25741994.311395716,1087.674999657394,472880.45793439285,67.97968747858712
2010,333,26069092.951899957,0.0,26069092.951899957,26069092.951899957,26069092.951899957,26069092.951899957,1104.3549996524293,479009.16913908254,69.02218747827683
2010,334,26396191.592404198,0.0,26396191.592404198,26396191.592404198,26396191.592404198,26396191.592404198,1121.0349996474647,485137.88034377224,70.06468747796654
2010,335,26723290.23290844,0.0,26723290.23290844,26723290.23290844,26723290.23290844,26723290.23290844,1137.7149996425,491266.59154846193,71.10718747765625
2010,336,27050388.87341268,0.0,27050388.87341268,27050388.87341268,27050388.87341268,27050388.87341268,1154.3949996375354,497395.3027531516,72.14968747734596
2010,337,27377487.51391692,0.0,27377487.51391692,27377487.51391692,27377487.51391692,27377487.51391692,1171.0749996325708,503524.0139578413,73.19218747703567
2010,338,27704586.15442116,0.0,27704586.15442116,27704586.15442116,27704586.15442116,27704586.15442116,1187.7549996276061,509652.725162531,74.23468747672538
2010,339,28031684.794925403,0.0,28031684.794925403,28031684.794925403,28031684.794925403,28031684.794925403,1204.4349996226415,515781.4363672207,75.2771874764151
2010,340,28358783.435429644,0.0,28358783.435429644,28358783.435429644,28358783.435429644,28358783.435429644,1221.1149996176769,521910.1475719104,76.3196874761048
2010,341,28685882.075933885,0.0,28685882.075933885,28685882.075933885,28685882.075933885,28685882.075933885,1237.7949996127122,528038.8587766006,77.36218747579451
2010,342,29012980.716438126,0.0,29012980.716438126,29012980.716438126,29012980.716438126,29012980.716438126,1254.4749996077476,534167.569981291,78.40468747548422
2010,343,29340079.356942367,0.0,29340079.356942367,29340079.356942367,29340079.356942367,29340079.356942367,1271.154999602783,540296.2811859814,79.44718747517393
2010,344,29667177.997446608,0.0,29667177.997446608,29667177.997446608,29667177.997446608,29667177.997446608,1287.8349995978183,546424.9923906717,80.48968747486364
2010,345,29994276.63795085,0.0,29994276.63795085,29994276.63795085,29994276.63795085,29994276.63795085,1304.5149995928537,552553.7035953621,81.53218747455335
2010,346,30321375.27845509,0.0,30321375.27845509,30321375.27845509,30321375.27845509,30321375.27845509,1321.194999587889,558682.4148000525,82.57468747424306
2010,347,30648473.91895933,0.0,30648473.91895933,30648473.91895933,30648473.91895933,30648473.91895933,1337.8749995829244,564811.1260047429,83.61718747393277
2010,348,30975572.55946357,0.0,30975572.55946357,30975572.55946357,30975572.55946357,30975572.55946357,1354.5549995779597,570939.8372094333,84.65968747362248
2010,349,31302671.199967813,0.0,31302671.199967813,31302671.199967813,31302671.199967813,31302671.199967813,1371.234999572995,577068.5484141237,85.7021874733122
2010,350,31629769.840472054,0.0,31629769.840472054,31629769.840472054,31629769.840472054,31629769.840472054,1387.9149995680305,583197.2596188141,86.7446874730019
2010,351,31956868.480976295,0.0,31956868.480976295,31956868.480976295,31956868.480976295,31956868.480976295,1404.5949995630658,589325.9708235045,87.78718747269161
2010,352,32283967.121480536,0.0,32283967.121480536,32283967.121480536,32283967.121480536,32283967.121480536,1421.2749995581012,595454.6820281949,88.82968747238132
2010,353,32611065.761984777,0.0,32611065.761984777,32611065.761984777,32611065.761984777,32611065.761984777,1437.9549995531365,601583.3932328853,89.87218747207103
2010,354,32938164.402489018,0.0,32938164.402489018,32938164.402489018,32938164.402489018,32938164.402489018,1454.634999548172,607712.1044375757,90.91468747176074
2010,355,33265263.04299326,0.0,33265263.04299326,33265263.04299326,33265263.04299326,33265263.04299326,1471.3149995432073,613840.8156422661,91.95718747145045
2010,356,33592361.68349748,0.0,33592361.68349748,33592361.68349748,33592361.68349748,33592361.68349748,1487.9949995382426,619969.5268469565,92.99968747114016
2010,357,33919460.324001454,0.0,33919460.324001454,33919460.324001454,33919460.324001454,33919460.324001454,1504.674999533278,626098.2380516469,94.04218747082987
2010,358,34246558.96450543,0.0,34246558.96450543,34246558.96450543,34246558.96450543,34246558.96450543,1521.3549995283133,632226.9492563372,95.08468747051958
2010,359,34573657.6050094,0.0,34573657.6050094,34573657.6050094,34573657.6050094,34573657.6050094,1538.0349995233487,638355.6604610276,96.1271874702093
2010,360,34900756.24551337,0.0,34900756.24551337,34900756.24551337,34900756.24551337,34900756.24551337,1554.714999518384,644484.371665718,97.169687469899
2010,361,35227854.886017345,0.0,35227854.886017345,35227854.886017345,35227854.886017345,35227854.886017345,1571.3949995134194,650613.0828704084,98.21218746958871
2010,362,35554953.52652132,0.0,35554953.52652132,35554953.52652132,35554953.52652132,35554953.52652132,1588.0749995084548,656741.7940750988,99.25468746927842
2010,363,35882052.16702529,0.0,35882052.16702529,35882052.16702529,35882052.16702529,35882052.16702529,1604.7549995034901,662870.5052797892,100.29718746896813
2010,364,36209150.80752926,0.0,36209150.80752926,36209150.80752926,36209150.80752926,36209150.80752926,1621.4349994985255,668999.2164844796,101.33968746865784
2010,365,36536249.448033236,0.0,36536249.448033236,36536249.448033236,36536249.448033236,36536249.448033236,1638.1149994935608,675127.92768917,102.38218746834755
2011,1,327098.640504207,0.0,327098.640504207,327098.640504207,327098.640504207,327098.640504207,16.679999995036045,6128.711204689707,1.0424999996897528
2011,2,654197.2810084131,0.0,654197.2810084131,654197.2810084131,654197.2810084131,654197.2810084131,33.35999999007209,12257.42240937942,2.0849999993795056
2011,3,981295.9215126191,0.0,981295.9215126191,981295.9215126191,981295.9215126191,981295.9215126191,50.03999998510822,18386.133614069142,3.1274999990692636
2011,4,1308394.5620168287,0.0,1308394.5620168287,1308394.5620168287,1308394.5620168287,1308394.5620168287,66.71999998014432,24514.84481875888,4.16999999875902
2011,5,1635493.202521039,0.0,1635493.202521039,1635493.202521039,1635493.202521039,1635493.202521039,83.39999997518036,30643.55602344862,5.212499998448773
2011,6,1962591.8430252492,0.0,1962591.8430252492,1962591.8430252492,1962591.8430252492,1962591.8430252492,100.0799999702164,36772.26722813833,6.254999998138525
2011,7,2289690.483529461,0.0,2289690.483529461,2289690.483529461,2289690.483529461,2289690.483529461,116.75999996525245,42900.97843282802,7.297499997828278
2011,8,2616789.124033674,0.0,2616789.124033674,2616789.124033674,2616789.124033674,2616789.124033674,133.4399999602885,49029.68963751772,8.339999997518031
2011,9,2943887.764537887,0.0,2943887.764537887,2943887.764537887,2943887.764537887,2943887.764537887,150.11999995532454,55158.40084220741,9.382499997207784
2011,10,3270986.4050421,0.0,3270986.4050421,3270986.4050421,3270986.4050421,3270986.4050421,166.7999999503606,61287.112046897106,10.424999996897537
2011,11,3598085.0455463133,0.0,3598085.0455463133,3598085.0455463133,3598085.0455463133,3598085.0455463133,183.47999994539663,67415.8232515868,11.46749999658729
2011,12,3925183.6860505263,0.0,3925183.6860505263,3925183.6860505263,3925183.6860505263,3925183.6860505263,200.15999994043267,73544.5344562765,12.509999996277042
2011,13,4252282.326554737,0.0,4252282.326554737,4252282.326554737,4252282.326554737,4252282.326554737,216.8399999354687,79673.24566096619,13.552499995966794
2011,14,4579380.967058933,0.0,4579380.967058933,4579380.967058933,4579380.967058933,4579380.967058933,233.51999993050475,85801.95686565588,14.594999995656547
2011,15,4906479.60756313,0.0,4906479.60756313,4906479.60756313,4906479.60756313,4906479.60756313,250.1999999255408,91930.66807034558,15.6374999953463
2011,16,5233578.248067326,0.0,5233578.248067326,5233578.248067326,5233578.248067326,5233578.248067326,266.87999992057684,98059.37927503527,16.679999995036052
2011,17,5560676.888571522,0.0,5560676.888571522,5560676.888571522,5560676.888571522,5560676.888571522,283.5599999156129,104188.09047972497,17.722499994725805
2011,18,5887775.5290757185,0.0,5887775.5290757185,5887775.5290757185,5887775.5290757185,5887775.5290757185,300.2399999106489,110316.80168441466,18.764999994415557
2011,19,6214874.169579915,0.0,6214874.169579915,6214874.169579915,6214874.169579915,6214874.169579915,316.91999990568496,116445.51288910436,19.80749999410531
2011,20,6541972.810084111,0.0,6541972.810084111,6541972.810084111,6541972.810084111,6541972.810084111,333.599999900721,122574.22409379405,20.849999993795063
2011,21,6869071.450588307,0.0,6869071.450588307,6869071.450588307,6869071.450588307,6869071.450588307,350.27999989575704,128702.93529848375,21.892499993484815
2011,22,7196170.091092504,0.0,7196170.091092504,7196170.091092504,7196170.091092504,7196170.091092504,366.9599998907931,134831.64650317346,22.934999993174568
2011,23,7523268.7315967,0.0,7523268.7315967,7523268.7315967,7523268.7315967,7523268.7315967,383.6399998858291,140960.35770786315,23.97749999286432
2011,24,7850367.372100896,0.0,7850367.372100896,7850367.372100896,7850367.372100896,7850367.372100896,400.31999988086517,147089.06891255284,25.019999992554073
2011,25,8177466.0126050925,0.0,8177466.0126050925,8177466.0126050925,8177466.0126050925,8177466.0126050925,416.9999998759012,153217.78011724254,26.062499992243826
2011,26,8504564.653109305,0.0,8504564.653109305,8504564.653109305,8504564.653109305,8504564.653109305,433.67999987093725,159346.49132193223,27.10499999193358
2011,27,8831663.293613546,0.0,8831663.293613546,8831663.293613546,8831663.293613546,8831663.293613546,450.3599998659733,165475.20252662193,28.14749999162333
2011,28,9158761.934117787,0.0,9158761.934117787,9158761.934117787,9158761.934117787,9158761.934117787,467.03999986100933,171603.91373131162,29.189999991313083
2011,29,9485860.574622028,0.0,9485860.574622028,9485860.574622028,9485860.574622028,9485860.574622028,483.7199998560454,177732.62493600132,30.232499991002836
2011,30,9812959.215126269,0.0,9812959.215126269,9812959.215126269,9812959.215126269,9812959.215126269,500.3999998510814,183861.336140691,31.27499999069259
2011,31,10140057.85563051,0.0,10140057.85563051,10140057.85563051,10140057.85563051,10140057.85563051,517.0799998461173,189990.0473453807,32.31749999038233
2011,32,10467156.49613475,0.0,10467156.49613475,10467156.49613475,10467156.49613475,10467156.49613475,533.7599998411526,196118.7585500704,33.35999999007204
2011,33,10794255.136638992,0.0,10794255.136638992,10794255.136638992,10794255.136638992,10794255.136638992,550.439999836188,202247.4697547601,34.40249998976175
2011,34,11121353.777143233,0.0,11121353.777143233,11121353.777143233,11121353.777143233,11121353.777143233,567.1199998312234,208376.1809594498,35.44499998945146
2011,35,11448452.417647474,0.0,11448452.417647474,11448452.417647474,11448452.417647474,11448452.417647474,583.7999998262587,214504.89216413948,36.48749998914117
2011,36,11775551.058151715,0.0,11775551.058151715,11775551.058151715,11775551.058151715,11775551.058151715,600.4799998212941,220633.60336882918,37.52999998883088
2011,37,12102649.698655955,0.0,12102649.698655955,12102649.698655955,12102649.698655955,12102649.698655955,617.1599998163294,226762.31457351887,38.57249998852059
2011,38,12429748.339160196,0.0,12429748.339160196,12429748.339160196,12429748.339160196,12429748.339160196,633.8399998113648,232891.02577820857,39.6149999882103
2011,39,12756846.979664437,0.0,12756846.979664437,12756846.979664437,12756846.979664437,12756846.979664437,650.5199998064002,239019.73698289826,40.65749998790001
2011,40,13083945.620168678,0.0,13083945.620168678,13083945.620168678,13083945.620168678,13083945.620168678,667.1999998014355,245148.44818758796,41.69999998758972
2011,41,13411044.26067292,0.0,13411044.26067292,13411044.26067292,13411044.26067292,13411044.26067292,683.8799997964709,251277.15939227765,42.74249998727943
2011,42,13738142.90117716,0.0,13738142.90117716,13738142.90117716,13738142.90117716,13738142.90117716,700.5599997915062,257405.87059696735,43.78499998696914
2011,43,14065241.541681401,0.0,14065241.541681401,14065241.541681401,14065241.541681401,14065241.541681401,717.2399997865416,263534.58180165704,44.82749998665885
2011,44,14392340.182185642,0.0,14392340.182185642,14392340.182185642,14392340.182185642,14392340.182185642,733.919999781577,269663.29300634674,45.86999998634856
2011,45,14719438.822689883,0.0,14719438.822689883,14719438.822689883,14719438.822689883,14719438.822689883,750.5999997766123,275792.00421103643,46.91249998603827
2011,46,15046537.463194124,0.0,15046537.463194124,15046537.463194124,15046537.463194124,15046537.463194124,767.2799997716477,281920.7154157261,47.95499998572798
2011,47,15373636.103698365,0.0,15373636.103698365,15373636.103698365,15373636.103698365,15373636.103698365,783.959999766683,288049.4266204158,48.99749998541769
2011,48,15700734.744202606,0.0,15700734.744202606,15700734.744202606,15700734.744202606,15700734.744202606,800.6399997617184,294178.1378251055,50.0399999851074
2011,49,16027833.384706847,0.0,16027833.384706847,16027833.384706847,16027833.384706847,16027833.384706847,817.3199997567538,300306.8490297952,51.08249998479711
2011,50,16354932.025211088,0.0,16354932.025211088,16354932.025211088,16354932.025211088,16354932.025211088,833.9999997517891,306435.5602344849,52.12499998448682
2011,51,16682030.66571533,0.0,16682030.66571533,16682030.66571533,16682030.66571533,16682030.66571533,850.6799997468245,312564.2714391746,53.16749998417653
2011,52,17009129.306219567,0.0,17009129.306219567,17009129.306219567,17009129.306219567,17009129.306219567,867.3599997418598,318692.9826438643,54.20999998386624
2011,53,17336227.946723808,0.0,17336227.946723808,17336227.946723808,17336227.946723808,17336227.946723808,884.0399997368952,324821.693848554,55.25249998355595
2011,54,17663326.58722805,0.0,17663326.58722805,17663326.58722805,17663326.58722805,17663326.58722805,900.7199997319306,330950.4050532437,56.29499998324566
2011,55,17990425.22773229,0.0,17990425.22773229,17990425.22773229,17990425.22773229,17990425.22773229,917.3999997269659,337079.1162579334,57.33749998293537
2011,56,18317523.86823653,0.0,18317523.86823653,18317523.86823653,18317523.86823653,18317523.86823653,934.0799997220013,343207.82746262307,58.37999998262508
2011,57,18644622.50874077,0.0,18644622.50874077,18644622.50874077,18644622.50874077,18644622.50874077,950.7599997170366,349336.53866731277,59.42249998231479
2011,58,18971721.149245013,0.0,18971721.149245013,18971721.149245013,18971721.149245013,18971721.149245013,967.439999712072,355465.24987200246,60.4649999820045
2011,59,19298819.789749254,0.0,19298819.789749254,19298819.789749254,19298819.789749254,19298819.789749254,984.1199997071074,361593.96107669215,61.50749998169421
2011,60,19625918.430253495,0.0,19625918.430253495,19625918.430253495,19625918.430253495,19625918.430253495,1000.7999997021427,367722.67228138185,62.54999998138392
2011,61,19953017.070757736,0.0,19953017.070757736,19953017.070757736,19953017.070757736,19953017.070757736,1017.4799996971781,373851.38348607154,63.59249998107363
2011,62,20280115.711261977,0.0,20280115.711261977,20280115.711261977,20280115.711261977,20280115.711261977,1034.1599996922134,379980.09469076124,64.63499998076334
2011,63,20607214.351766217,0.0,20607214.351766217,20607214.351766217,20607214.351766217,20607214.351766217,1050.8399996872488,386108.80589545093,65.67749998045305
2011,64,20934312.99227046,0.0,20934312.99227046,20934312.99227046,20934312.99227046,20934312.99227046,1067.5199996822842,392237.5171001406,66.71999998014276
2011,65,21261411.6327747,0.0,21261411.6327747,21261411.6327747,21261411.6327747,21261411.6327747,1084.1999996773195,398366.2283048303,67.76249997983247
