year,manure_P_applied,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,profile_P,STP
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.020281463549408546,0.24850941906556878,0.0,0.07908221034842966,0.0,0.0,0.0,180.32666213142156
2010,31600.0,21.29182469208285,0.0,0.0,0.05538392887526557,188.258950528173,0.0,103.39872486161958,0.0,0.0,0.0,18866.227553349643
2011,10000.0,20.12998277718365,0.0,0.0,0.04181877695304451,244.7210655050357,0.0,99.56883971319374,0.0,0.0,0.0,27217.80177957458
2012,10000.0,17.23322607745077,0.0,0.0,0.011450538037958305,160.06881118154246,0.0,34.09631984031827,0.0,0.0,0.0,33026.75592967868
