year,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,kg,kg,kg,kg,kg,kg,kg,kg
2009,600.0,676.245087887385,-76.24508788738501,620.9070325646949,50.0,3.8194218750768094,0.5026350386790116,1.0159984089342817
2010,521.9776135925684,379.8008023201002,142.17681127246823,361.7529414020837,1.3669692504286023e-25,14.171052669939897,1.7525239276969768,2.1242843203796284
2011,1121.2529181388477,1166.5419844587625,-45.28906631991481,1030.8743063600027,100.0,25.87450275665459,1.3187897393383954,8.474385602766674
2012,1119.2415625024519,1087.1256947054678,32.11586779698405,980.4348788787238,50.0,30.03427823455144,0.23688632308580346,26.419651269106787
2013,1116.376690410611,2210.908613718713,-1094.5319233081018,1494.9168585513225,585.5592531752578,76.86029060980017,0.9559338794163724,52.61627750291552
2014,1114.077044959823,1265.1449404913983,-151.06789553157523,1001.1234035637881,97.1919047439008,81.73300435680677,1.1159972317086195,83.98063059519404
2015,3512.2597095280958,5673.696750020948,-2161.437040492852,4295.686841516529,1119.8106282586452,140.86124800061404,1.469790811511548,115.86824143364824
2016,1110.7958317715834,1242.2060501190695,-131.41021834748608,937.0028891979837,50.0,106.64537237159398,1.3105493144375435,147.24723923505414
