year,j_day,manure_applied,precip,irrigation,runoff,ET_max,ET_act,trans_max,evap_max,surface_temp,sediment_yield,residue,K
,,kg,mm,mm,mm,mm d^-1,mm H2O,mm H2O,mm H2O,C,metric tons,kg/ha,kg
2010,87,0.0,0.0,0.0,0.0,0.8740421148938236,0.5024144574687053,0.0,0.8740421148938236,2.581514666088,0.0,0.0,0.0
2010,88,0.0,0.0,0.0,0.0,1.088924558677479,0.6021875226003673,0.0,1.088924558677479,2.2223333331,0.0,0.0,0.0
2010,89,0.0,0.0,0.0,0.0,1.311987423549791,0.692781876072906,0.0,1.311987423549791,2.999601333912,0.0,0.0,0.0
2010,90,0.0,0.0,0.0,0.0,1.6360675006520529,0.8193557345312892,0.0,1.6360675006520529,10.688808000545999,0.0,0.0,0.0
2010,91,0.0,0.0,0.0,0.0,1.6784622035345427,0.7897962397097733,0.0,1.6784622035345425,12.648859997255999,0.0,0.0,0.0
2010,92,0.0,0.0,0.0,0.0,2.1455928886045577,0.9510541841004071,0.0,2.1455928886045577,15.428347997633999,0.0,0.0,0.0
2010,93,0.0,4.064,0.0,0.0,1.7132921287833118,0.7070244021893417,0.0,1.7132921287833118,13.470732000000002,0.0,0.0,0.0
2010,94,0.0,0.0,0.0,0.0,1.5565727556607742,0.8410047843709094,0.0,1.5565727556607742,11.486055998291999,0.0,0.0,0.0
2010,95,0.0,0.0,0.0,0.0,1.5972661815596632,0.809123088275595,0.0,1.5972661815596632,9.164666667599999,0.0,0.0,0.0
2010,96,0.0,22.86,0.0,3.179494765012488,1.9769368787873378,0.9415489024663546,0.0,1.9769368787873378,11.563856000532,0.0382458365858206,0.0,0.0
2010,97,0.0,26.67,0.0,7.669006372465688,1.0427671901525501,1.0407156736662009,0.0,1.0427671901525501,9.642964001358,0.10195474517330522,0.0,0.0
2010,98,0.0,13.97,0.0,2.678715037639402,0.9343308660331318,0.9334045115056057,0.0,0.9343308660331318,4.6238666676,0.03178343041289632,0.0,0.0
2010,99,0.0,0.0,0.0,0.0,0.904617818179291,0.9037460216422296,0.0,0.904617818179291,0.0,0.0,0.0,0.0
2010,100,0.0,0.0,0.0,0.0,1.5616109279315131,1.4519894954758163,0.0,1.5616109279315131,5.0816666675999995,0.0,0.0,0.0
2010,101,0.0,0.0,0.0,0.0,1.55764130090691,1.2910044051773328,0.0,1.55764130090691,10.734291998964,0.0,0.0,0.0
2010,102,0.0,0.0,0.0,0.0,1.6993413353230205,1.2723532462171836,0.0,1.6993413353230205,10.555064001036,0.0,0.0,0.0
2010,103,0.0,2.54,0.0,0.0,1.4776154641234818,1.0014987617295381,0.0,1.4776154641234818,12.387960001637998,0.0,0.0,0.0
2010,104,0.0,0.0,0.0,0.0,1.49973208737852,1.15391911503447,0.0,1.49973208737852,12.836000001749998,0.0,0.0,0.0
2010,105,0.0,0.0,0.0,0.0,2.5725287254367473,1.8081123800023597,0.0,2.5725287254367473,18.229018665864,0.0,0.0,0.0
2010,106,0.0,2.286,0.0,0.0,2.124173055586929,1.2968178080823551,0.0,2.124173055586929,17.407373336712002,0.0,0.0,0.0
2010,107,0.0,0.0,0.0,0.0,1.7368749940599524,1.1524383645659586,0.0,1.7368749940599524,9.949616001287998,0.0,0.0,0.0
2010,108,0.0,0.0,0.0,0.0,1.6781290715717485,1.018084432850493,0.0,1.6781290715717483,6.801929333646,0.0,0.0,0.0
2010,109,0.0,0.0,0.0,0.0,1.5728317171374315,0.8820542642056645,0.0,1.5728317171374315,8.362410667068,0.0,0.0,0.0
2010,110,0.0,0.0,0.0,0.0,1.4475906150136477,0.7586605209830389,0.0,1.4475906150136477,8.210546665836,0.0,0.0,0.0
2010,111,0.0,0.0,0.0,0.0,1.8361084080135324,0.9081094039544699,0.0,1.8361084080135324,10.528768001484,0.0,0.0,0.0
2010,112,0.0,0.0,0.0,0.0,1.739205552938803,0.8028438475720973,0.0,1.739205552938803,9.484224,0.0,0.0,0.0
2010,113,0.0,0.0,0.0,0.0,1.8278143666548796,0.7941240845849742,0.0,1.8278143666548796,9.823751999999999,0.0,0.0,0.0
2010,114,0.0,8.382,0.0,0.0,1.9724470908325802,0.8073782607089834,0.0,1.9724470908325802,12.274704001008,0.0,0.0,0.0
2010,115,0.0,12.7,0.0,0.43020559554401844,0.9136752232647161,0.6875721301394387,0.0,0.9136752232647161,10.648445333772,0.004100101517989658,0.0,0.0
2010,116,0.0,1.27,0.0,0.0,1.1258970023328747,1.1238289986579937,0.0,1.1258970023328747,7.842816000000001,0.0,0.0,0.0
2010,117,0.0,0.0,0.0,0.0,1.8177410434457506,1.8159470944037654,0.0,1.8177410434457506,11.566080002016,0.0,0.0,0.0
2010,118,0.0,0.0,0.0,0.0,1.6752302893279154,1.4489012465962061,0.0,1.6752302893279154,6.585641332763999,0.0,0.0,0.0
2010,119,0.0,0.0,0.0,0.0,1.8706505573060987,1.4431899894035969,0.0,1.8706505573060987,8.622395999243999,0.0,0.0,0.0
2010,120,0.0,0.0,0.0,0.0,2.0752189476900655,1.4298041216559356,0.0,2.0752189476900655,18.995155999146,0.0,0.0,0.0
2010,121,0.0,30.48,0.0,7.426276651480291,2.272275825353738,1.400741484778046,0.0,2.272275825353738,20.832495996528,0.09764528705211009,0.0,0.0
2010,122,0.0,0.0,0.0,0.0,1.7441977642382944,1.742063379457267,0.0,1.7441977642382944,17.522410665192,0.0,0.0,0.0
2010,123,0.0,0.0,0.0,0.0,2.4598835408143755,2.1399531469811945,0.0,2.4598835408143755,16.959343998012,0.0,0.0,0.0
2010,124,0.0,0.762,0.0,0.0,2.1055515714455195,1.5473516832591585,3.724030683660927e-05,2.105514331790164,13.434097338883486,0.0,0.0,0.0
2010,125,0.0,3.556,0.0,0.0,2.6163838019750383,1.81161105437663,5.2488543234589104e-05,2.6163313144744462,19.288488867379407,0.0,0.0,0.0
2010,126,0.0,0.0,0.0,0.0,2.1273617628686448,1.7039314242488495,0.00015487727153545874,2.1272068966415145,12.692364471500927,0.0,0.0,0.0
2010,127,0.0,0.0,0.0,0.0,1.4687960360279613,1.029072056751859,0.00011265753636322288,1.4686833869623206,11.850110384696782,0.0,0.0,0.0
2010,128,0.0,15.748,0.0,1.0608388852032842,0.8251980891604538,0.5335751184708377,6.583739733761866e-05,0.8251322569153267,5.401932483888033,0.011253616176113833,0.0,0.0
2010,129,0.0,0.0,0.0,0.0,1.3948132022395803,1.3929392044987483,0.00011128342662672799,1.3947019275199117,4.592084587508019,0.0,0.0,0.0
2010,130,0.0,0.0,0.0,0.0,1.8731168085428889,1.6752393812145336,0.00014944428156550354,1.8729673759514633,8.598465304875592,0.0,0.0,0.0
2010,131,0.0,12.192,0.0,0.6816776305734398,1.5095503970226465,1.1827484526104846,0.0001241671258924723,1.5094262399139378,9.577824024115507,0.006865776797407865,0.0,0.0
2010,132,0.0,3.81,0.0,0.0,1.7089859603619193,1.7071491430146257,0.00014574742897694733,1.7088402251299897,10.47854784252372,0.0,0.0,0.0
2010,133,0.0,35.56,0.0,13.755113206390869,0.691947333235324,0.6912786179002695,6.130366735320731e-05,0.6918860349000899,8.75151878605443,0.19247929646788972,0.0,0.0
2010,134,0.0,0.508,0.0,0.0,1.7544613725828337,1.7527707368160443,0.0001554380098062915,1.754305948090048,13.773586120907549,0.0,0.0,0.0
2010,135,0.0,0.0,0.0,0.0,2.0316028333883422,1.840314834878272,0.00022642391313875204,2.031376434273231,12.608373910794098,0.0,0.0,0.0
2010,136,0.0,0.0,0.0,0.0,2.21062136208807,1.73142983497804,0.00026225942096370095,2.210359133266656,14.338345038512584,0.0,0.0,0.0
2010,137,0.0,0.0,0.0,0.0,1.9009622199058327,1.2999093240832318,0.000255795123888799,1.9007064586778755,15.118544586453854,0.0,0.0,0.0
2010,138,0.0,0.0,0.0,0.0,2.228233810590761,1.3772317164494037,0.0003993567249237879,2.2278345242952597,13.680218749941968,0.0,0.0,0.0
2010,139,0.0,0.0,0.0,0.0,2.69370166421404,1.4970184472326042,0.0005478592573901663,2.6931539147396815,16.36448215856529,0.0,0.0,0.0
2010,140,0.0,0.0,0.0,0.0,3.2091767995323766,1.5905969761112528,0.0010510231638829251,3.2081261146679476,19.35902355997366,0.0,0.0,0.0
2010,141,0.0,6.35,0.0,0.0,2.9584453958027788,1.3003461996023136,0.0018218938126717645,2.9566245936353743,22.179557450154423,0.0,0.0,0.0
