year,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.2484921216865239,-0.2484921216865239,-0.6544553289893429,0.020281464038728127,0.32759162941399844,0.5550743572231402,0.0
2010,0.0,0.050624227112090026,-0.050624227112090026,-7.395324013138634,0.05973227508333401,0.9420523834836592,1.1867640092940757,5.257399572389654
2011,0.0,-1.866521505085604,1.866521505085604,-18.1588108250329,0.046660741961537536,0.6787795807193969,0.4491755345364618,15.1176734627299
2012,0.0,-3.4920072982977715,3.4920072982977715,-26.126679051298538,0.023461541050919875,0.3336252240858432,0.0941546802037321,22.18343030766027
2013,0.0,-4.2951400809495865,4.2951400809495865,-29.97542838834147,0.04420214348652295,0.26418290374247944,0.3751820858507455,24.996721174312135
2014,0.0,-14.422480622210191,14.422480622210191,-45.32691463883066,0.04627398077907721,0.018072822882746455,0.39371141060432907,30.446375802354314
2015,0.0,-8.618389010880577,8.618389010880577,-41.95774842050423,0.048692908777126925,0.0,0.3719183895804806,32.91874811126605
2016,0.0,-3.8614078734581554,3.8614078734581554,-23.8504721223361,0.02776299981322937,0.0,0.31316695820988777,19.648134290854827
