year,manure_P_applied,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,profile_P,STP
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.020281464038728127,0.24850941906556878,0.0,0.07908221034842966,0.0,0.0,0.0,180.6459358852198
2010,600.0,5.604598877396866,0.0,0.0,0.05921184774654107,3.4182075572182438,0.0,2.048480080412919,0.0,0.0,0.0,810.9278005308473
2011,300.0,20.01055165244991,0.0,0.0,0.047303334155278244,4.874288662647196,0.0,2.117903437577053,0.0,0.0,0.0,1045.4436509546804
2012,2400.0,23.000638745987906,0.0,0.0,0.02365459865309845,10.630562432478996,0.0,2.3776290386168872,0.0,0.0,0.0,2143.041504658051
2013,900.0,24.4376418994718,0.0,0.0,0.04435043990595292,23.591464254081874,0.0,12.04112339727119,0.0,0.0,0.0,2994.66571568579
2014,1200.0,29.544537088045683,0.0,0.0,0.04491778748619776,30.07782699720687,0.0,13.384468362489391,0.0,0.0,0.0,3578.006221791731
2015,0.0,0.0,0.0,0.0,0.05936022429489768,30.215663150945254,0.0,14.084375164296391,0.0,0.0,0.0,3717.0114469358577
2016,900.0,29.724115206258713,0.0,0.0,0.05098156812647088,19.370159722812943,0.0,11.61248636646523,0.0,0.0,0.0,3851.7679866843596
