county_code,gps_county,feed_id,neighbor_values,neighbor_distances
13207,"(32.98458888888889, -83.89672222222222)",167,"[np.float64(0.08340273), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.08340273)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13207,"(32.98458888888889, -83.89672222222222)",169,"[np.float64(0.08340273), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.08340273)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13207,"(32.98458888888889, -83.89672222222222)",170,"[np.float64(0.08340273), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.08340273)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13207,"(32.98458888888889, -83.89672222222222)",171,"[np.float64(0.08340273), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.08340273)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13207,"(32.98458888888889, -83.89672222222222)",172,"[np.float64(0.08340273), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(1.0528152977777778), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.08340273)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13207,"(32.98458888888889, -83.89672222222222)",193,"[np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.089853335220838), np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.089853335220838)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13207,"(32.98458888888889, -83.89672222222222)",197,"[np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.089853335220838), np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.089853335220838)]","[27.767580945050955, 31.598880040988103, 49.00484208566739, 35.368486977780854, 28.48488997351624, 49.92402566516029, 41.64257710419452, 32.64969591546556]"
13209,"(32.203314285714285, -82.51534285714285)",1,"[np.float64(0.0124143868131868), np.float64(0.0125529087912087)]","[41.552830747634545, 41.19389499390014]"
13209,"(32.203314285714285, -82.51534285714285)",40,"[np.float64(0.4004041056818181), np.float64(0.5582880215909091), np.float64(0.3882541943181818), np.float64(0.0804156534090909), np.float64(0.3246084954545454)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",41,"[np.float64(0.4004041056818181), np.float64(0.5582880215909091), np.float64(0.3882541943181818), np.float64(0.0804156534090909), np.float64(0.3246084954545454)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",43,"[np.float64(0.4004041056818181), np.float64(0.5582880215909091), np.float64(0.3882541943181818), np.float64(0.0804156534090909), np.float64(0.3246084954545454)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",44,"[np.float64(0.4004041056818181), np.float64(0.5582880215909091), np.float64(0.3882541943181818), np.float64(0.0804156534090909), np.float64(0.3246084954545454)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",46,"[np.float64(0.4004041056818181), np.float64(0.5582880215909091), np.float64(0.3882541943181818), np.float64(0.0804156534090909), np.float64(0.3246084954545454)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",47,"[np.float64(0.4004041056818181), np.float64(0.5582880215909091), np.float64(0.3882541943181818), np.float64(0.0804156534090909), np.float64(0.3246084954545454)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",50,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",51,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",52,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",53,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",54,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",55,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",56,"[np.float64(0.0291039342857142), np.float64(0.40306884), np.float64(0.1034270714285714), np.float64(0.0291039342857142), np.float64(0.0291039342857142)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",61,"[np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",62,"[np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",63,"[np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",64,"[np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",65,"[np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247), np.float64(0.3360226438202247)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",105,"[np.float64(0.0124143868131868), np.float64(0.0125529087912087)]","[41.552830747634545, 41.19389499390014]"
13209,"(32.203314285714285, -82.51534285714285)",106,"[np.float64(0.0124143868131868), np.float64(0.0125529087912087)]","[41.552830747634545, 41.19389499390014]"
13209,"(32.203314285714285, -82.51534285714285)",107,"[np.float64(0.0124143868131868), np.float64(0.0125529087912087)]","[41.552830747634545, 41.19389499390014]"
13209,"(32.203314285714285, -82.51534285714285)",108,"[np.float64(0.0124143868131868), np.float64(0.0125529087912087)]","[41.552830747634545, 41.19389499390014]"
13209,"(32.203314285714285, -82.51534285714285)",109,[np.float64(0.0350179755555555)],[41.552830747634545]
13209,"(32.203314285714285, -82.51534285714285)",110,[np.float64(0.0350179755555555)],[41.552830747634545]
13209,"(32.203314285714285, -82.51534285714285)",111,[np.float64(0.0350179755555555)],[41.552830747634545]
13209,"(32.203314285714285, -82.51534285714285)",164,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",165,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",166,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",167,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",169,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",170,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",171,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",172,"[np.float64(0.08340273), np.float64(0.08340273), np.float64(1.3070245433333332), np.float64(1.0528152977777778), np.float64(1.3070245433333332)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",193,"[np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13209,"(32.203314285714285, -82.51534285714285)",197,"[np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355)]","[44.36590494451635, 41.552830747634545, 41.19389499390014, 43.1082924052493, 25.008033583384243]"
13223,"(33.930054545454546, -84.84889090909091)",1,"[np.float64(0.5521603087912088), np.float64(0.1767746054945055), np.float64(0.1444902076923077), np.float64(0.2031417010989011), np.float64(0.1113781725274725), np.float64(0.1437854285714285), np.float64(0.1325933615384615), np.float64(0.1620446571428571)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",40,"[np.float64(0.0055118147727272), np.float64(0.0401118113636363), np.float64(0.0184893920454545), np.float64(0.2032222624999999), np.float64(0.0015562045454545), np.float64(0.054743084090909), np.float64(1.5373357318181815), np.float64(1.2385608534090908), np.float64(0.2554364818181818)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",41,"[np.float64(0.0055118147727272), np.float64(0.0401118113636363), np.float64(0.0184893920454545), np.float64(0.2032222624999999), np.float64(0.0015562045454545), np.float64(0.054743084090909), np.float64(1.5373357318181815), np.float64(1.2385608534090908), np.float64(0.2554364818181818)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",43,"[np.float64(0.0055118147727272), np.float64(0.0401118113636363), np.float64(0.0184893920454545), np.float64(0.2032222624999999), np.float64(0.0015562045454545), np.float64(0.054743084090909), np.float64(1.5373357318181815), np.float64(1.2385608534090908), np.float64(0.2554364818181818)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",44,"[np.float64(0.0055118147727272), np.float64(0.0401118113636363), np.float64(0.0184893920454545), np.float64(0.2032222624999999), np.float64(0.0015562045454545), np.float64(0.054743084090909), np.float64(1.5373357318181815), np.float64(1.2385608534090908), np.float64(0.2554364818181818)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",46,"[np.float64(0.0055118147727272), np.float64(0.0401118113636363), np.float64(0.0184893920454545), np.float64(0.2032222624999999), np.float64(0.0015562045454545), np.float64(0.054743084090909), np.float64(1.5373357318181815), np.float64(1.2385608534090908), np.float64(0.2554364818181818)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",47,"[np.float64(0.0055118147727272), np.float64(0.0401118113636363), np.float64(0.0184893920454545), np.float64(0.2032222624999999), np.float64(0.0015562045454545), np.float64(0.054743084090909), np.float64(1.5373357318181815), np.float64(1.2385608534090908), np.float64(0.2554364818181818)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",50,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",51,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",52,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",53,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",54,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",55,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",56,"[np.float64(0.3146891), np.float64(0.0425645857142857), np.float64(0.0468484885714285), np.float64(0.0425645857142857), np.float64(0.14933912), np.float64(0.0584269057142857), np.float64(0.41572366), np.float64(0.1610726685714286), np.float64(0.0516577228571428)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",61,"[np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.5124055842696629), np.float64(0.0264619011235955), np.float64(0.0264619011235955)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",62,"[np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.5124055842696629), np.float64(0.0264619011235955), np.float64(0.0264619011235955)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",63,"[np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.5124055842696629), np.float64(0.0264619011235955), np.float64(0.0264619011235955)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",64,"[np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.5124055842696629), np.float64(0.0264619011235955), np.float64(0.0264619011235955)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",65,"[np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.0264619011235955), np.float64(0.5124055842696629), np.float64(0.0264619011235955), np.float64(0.0264619011235955)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",105,"[np.float64(0.5521603087912088), np.float64(0.1767746054945055), np.float64(0.1444902076923077), np.float64(0.2031417010989011), np.float64(0.1113781725274725), np.float64(0.1437854285714285), np.float64(0.1325933615384615), np.float64(0.1620446571428571)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",106,"[np.float64(0.5521603087912088), np.float64(0.1767746054945055), np.float64(0.1444902076923077), np.float64(0.2031417010989011), np.float64(0.1113781725274725), np.float64(0.1437854285714285), np.float64(0.1325933615384615), np.float64(0.1620446571428571)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",107,"[np.float64(0.5521603087912088), np.float64(0.1767746054945055), np.float64(0.1444902076923077), np.float64(0.2031417010989011), np.float64(0.1113781725274725), np.float64(0.1437854285714285), np.float64(0.1325933615384615), np.float64(0.1620446571428571)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",108,"[np.float64(0.5521603087912088), np.float64(0.1767746054945055), np.float64(0.1444902076923077), np.float64(0.2031417010989011), np.float64(0.1113781725274725), np.float64(0.1437854285714285), np.float64(0.1325933615384615), np.float64(0.1620446571428571)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",109,"[np.float64(1.175262368888889), np.float64(0.3426194755555555), np.float64(0.3426194755555555), np.float64(0.4975239533333333), np.float64(0.2816930533333333), np.float64(0.5027844577777778), np.float64(0.3243030666666667), np.float64(0.4210357622222222)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",110,"[np.float64(1.175262368888889), np.float64(0.3426194755555555), np.float64(0.3426194755555555), np.float64(0.4975239533333333), np.float64(0.2816930533333333), np.float64(0.5027844577777778), np.float64(0.3243030666666667), np.float64(0.4210357622222222)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",111,"[np.float64(1.175262368888889), np.float64(0.3426194755555555), np.float64(0.3426194755555555), np.float64(0.4975239533333333), np.float64(0.2816930533333333), np.float64(0.5027844577777778), np.float64(0.3243030666666667), np.float64(0.4210357622222222)]","[32.53327621372613, 40.32270651677748, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",164,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",165,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",166,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",167,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",169,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",170,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",171,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",172,"[np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.0587062899999999), np.float64(0.0587062899999999), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273), np.float64(0.08340273)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
13223,"(33.930054545454546, -84.84889090909091)",193,"[np.float64(0.0548246806342015), np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.1120186942242355), np.float64(0.089853335220838), np.float64(0.089853335220838), np.float64(0.1120186942242355), np.float64(0.1120186942242355), np.float64(0.1120186942242355)]","[32.53327621372613, 40.32270651677748, 48.88775455815966, 25.199858822971873, 23.041161779757243, 47.62487732876587, 43.68659697514144, 31.63990924554975, 32.52480615821046]"
