year,j_day,VS_excreted,TS_excreted,N_excreted,P_excreted,K_excreted,flush_water_volume,TS_loss,VS_loss,WIP,WOP,CH4
,,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2012,35,182776.46899999998,14.56103006538335,12245.360999999995,372.41940431513626,0,390104.7753123341,7802.095506246683,6631.78118030968,4.501566780586027,0.45015667805860254,530.3216798042444
2012,36,182776.46899999998,14.690670391115036,12245.360999999995,372.4472839550785,0,390105.56570012646,7802.111314002529,6631.79461690215,4.493471484625143,0.4493471484625143,533.953409563054
2012,37,190723.27199999997,15.234750955922447,12777.767999999995,388.62029052815535,0,390108.88283647323,7802.177656729465,6631.851008220045,4.907929264881936,0.4907929264881938,554.4322548799544
2012,38,158936.05999999997,12.097540256318101,10648.139999999998,323.72162156049853,0,390089.7559712401,7801.795119424803,6631.525851511082,3.3756933528099045,0.33756933528099037,445.92308927340974
2012,39,158936.05999999997,12.234087919367717,10648.139999999998,323.75098664932636,0,390090.5884715084,7801.811769430168,6631.540004015643,3.3728174150366437,0.33728174150366436,449.73231187487374
2012,40,158936.05999999997,12.370635582417327,10648.139999999998,323.78035173815425,0,390091.42097177665,7801.828419435533,6631.554156520203,3.3700525340758927,0.3370052534075892,453.53036390493764
2012,41,158936.05999999997,12.50718324546694,10648.139999999998,323.8097168269822,0,390092.25347204495,7801.845069440899,6631.568309024764,3.3673934753355432,0.3367393475335544,457.3174134798689
2012,42,158936.05999999997,12.64373090851656,10648.139999999998,323.83908191580997,0,390093.0859723132,7801.861719446264,6631.582461529324,3.3648353150420993,0.33648353150421,461.0936240632685
2012,43,158936.05999999997,12.76685882094278,10648.139999999998,323.86556103676196,0,390093.8366553922,7801.876733107844,6631.595223141668,3.361000666420303,0.33610006664203035,464.5116648057284
2012,44,158936.05999999997,12.896629593958753,10648.139999999998,323.8934687298837,0,390094.6278384922,7801.892556769844,6631.608673254367,3.357963211416794,0.33579632114167945,468.0925324302921
2012,45,143042.454,11.415839247311123,9583.326,291.4630191929702,0,390085.5997941207,7801.711995882414,6631.455196500052,2.7100983667592784,0.2710098366759279,416.17728280029434
2012,46,143042.454,11.51119360140595,9583.326,291.4835255056787,0,390086.181148086,7801.723622961719,6631.465079517461,2.7057596970246025,0.2705759697024603,418.85368062821374
2012,47,143042.454,11.606547955500778,9583.326,291.50403181838726,0,390086.7625020513,7801.735250041026,6631.474962534872,2.7016242081992994,0.27016242081992997,421.5221836830339
2012,48,143042.454,11.708735182371688,9583.326,291.5260075661014,0,390087.385514499,7801.747710289979,6631.485553746482,2.698263188697376,0.2698263188697376,424.35959881345855
2012,49,143042.454,11.8109224092426,9583.326,291.5479833138156,0,390088.00852694665,7801.760170538933,6631.496144958093,2.695060425251722,0.2695060425251722,427.188975494636
2012,50,143042.454,11.899656975006502,9583.326,291.5670660161304,0,390088.5495215573,7801.770990431146,6631.505341866474,2.6910501060419936,0.2691050106041994,429.66082156940865
2012,51,143042.454,11.99501132910133,9583.326,291.58757232883903,0,390089.13087552256,7801.782617510451,6631.515224883883,2.687614910546001,0.2687614910546002,432.29925908112733
2012,52,111255.242,8.7853122417598,7453.698000000001,226.6733144605935,0,390069.5620649578,7801.391241299156,6631.182555104282,1.6053046515270906,0.16053046515270908,321.7938591665509
2012,53,111255.242,8.88066659585463,7453.698000000001,226.69382077330206,0,390070.14341892314,7801.402868378463,6631.192438121693,1.6050390545696933,0.16050390545696935,324.4177084681225
2012,54,111255.242,8.976020949949453,7453.698000000001,226.71432708601066,0,390070.7247728884,7801.414495457769,6631.202321139103,1.6047868599654123,0.16047868599654125,327.03441464527737
2012,55,111255.242,9.071375304044281,7453.698000000001,226.73483339871922,0,390071.3061268537,7801.426122537074,6631.212204156513,1.6045474901305696,0.16045474901305698,329.64407501961017
2012,56,119202.04499999998,9.555580737256332,7986.105000000001,242.89496359940998,0,390074.25821804325,7801.485164360865,6631.262389706735,1.8659655862811972,0.18659655862811977,348.37880920578823
2012,57,119202.04499999998,9.65101824622415,7986.105000000001,242.91548779488696,0,390074.840078985,7801.4968015797,6631.272281342745,1.8646175281470336,0.1864617528147034,351.0092236426953
2012,58,119202.04499999998,9.746455755191965,7986.105000000001,242.9360119903639,0,390075.4219399268,7801.508438798536,6631.282172978756,1.8633385452963573,0.18633385452963577,353.63237836864613
2012,59,111255.242,9.054138452779487,7453.698000000001,226.73112654898486,0,390071.20103766373,7801.424020753275,6631.210417640284,1.6198351641654216,0.16198351641654216,328.95853775158076
2012,60,119202.04499999998,9.563901942361438,7986.105000000001,242.89675310588422,0,390074.30895055184,7801.486179011037,6631.263252159381,1.8788888224781053,0.18788888224781053,348.42191333532156
2012,61,119202.04499999998,9.66624488433949,7986.105000000001,242.9187623407182,0,390074.93291235936,7801.498658247187,6631.273859510109,1.8776557370550315,0.18776557370550317,351.2341331397911
2012,62,119202.04499999998,9.768587826317544,7986.105000000001,242.94077157555216,0,390075.5568741669,7801.511137483338,6631.284466860837,1.8764750936738805,0.1876475093673881,354.0386246723054
2012,63,119202.04499999998,9.870930768295594,7986.105000000001,242.9627808103862,0,390076.18083597446,7801.523616719489,6631.295074211565,1.8753442449680282,0.18753442449680277,356.8354970292406
2012,64,127148.848,10.38133274605495,8518.512,259.1285446765709,0,390079.2926415808,7801.585852831617,6631.347974906874,2.1563012750429684,0.21563012750429683,376.28772994828864
2012,65,127148.848,10.49047667196269,8518.512,259.15201648859414,0,390079.95806745166,7801.599161349033,6631.359287146678,2.154481772732896,0.21544817727328958,379.27753488674995
2012,66,127148.848,10.599620597870432,8518.512,259.17548830061736,0,390080.6234933225,7801.612469866451,6631.370599386483,2.1527364255803323,0.21527364255803322,382.25918105132644
2012,67,127148.848,10.70876452377817,8518.512,259.19896011264046,0,390081.2889191934,7801.625778383867,6631.381911626287,2.1510615423068753,0.21510615423068746,385.23278385112997
2012,68,135095.65099999998,11.218568061301424,9050.919,275.3645952820003,0,390084.3970762447,7801.687941524894,6631.43475029616,2.455054610133835,0.24550546101338344,404.63419790548215
2012,69,135095.65099999998,11.334389647402764,9050.919,275.3895031499791,0,390085.1032143019,7801.702064286039,6631.446754643133,2.452581427898532,0.24525814278985317,407.79706980748927
2012,70,135095.65099999998,11.436710820202151,9050.919,275.41150770326925,0,390085.7270433877,7801.714540867754,6631.457359737591,2.4492216391528983,0.2449221639152899,410.6026950316159
