year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,748800.0,501.3493347841903,386.54670153467185
2011,0.0,494.7423604455094,369.47884948998893
2012,93600.0,568.5055201229012,342.4361493554648
2013,821600.0,545.6072352414698,369.63883498609135
2014,0.0,473.2698954877458,357.29379577643647
2015,83200.0,501.00671137435876,362.8131651705034
2016,530400.0,400.6623759419546,293.5380578323529
