Year,Julian Day,Rainfall,Runoff (Q),Potential Evapotranspiration (E0),Crop Transpiration (Etrans),Maximum Sublimation (Esoil),SoilWater/L1,SoilWater/L2,SoilWater/L3,Esoil/L1,Esoil/L2,Esoil/L3,Perc/L1,Perc/L2,Perc/L3,Temp/L1,Temp/L2,Temp/L3,Surface Temp,Sediment Yield
,,mm,mm,mm d^-1,mm H2O,mm H2O,mm,mm,mm,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,mm H2O,C,C,C,C,metric tons
2,354,0.0,0.0,0.083,0.005,0.077,44.703,44.995,44.999,0.074,0.002,0.0,0.0,0.0,0.0,-5.238,-2.863,-0.765,-6.842,0.0
2,355,5.08,2.69,0.167,0.009,0.156,44.629,44.994,44.999,0.147,0.003,0.001,0.0,0.0,0.0,-4.801,-2.504,-0.476,-4.11,0.057
2,356,0.0,0.0,0.163,0.009,0.152,46.872,44.99,44.998,0.148,0.003,0.0,1.872,0.0,0.0,-4.126,-1.944,-0.017,-2.343,0.0
2,357,0.0,0.0,0.184,0.01,0.172,44.852,46.86,44.998,0.165,0.003,0.001,0.0,1.86,0.0,-3.782,-1.657,0.218,-3.411,0.0
2,358,0.76,0.01,0.121,0.007,0.113,44.686,44.997,46.857,0.107,0.002,0.0,0.0,0.0,1.857,-3.635,-1.534,0.319,-4.113,0.0
2,359,3.3,1.3,0.141,0.008,0.131,45.33,44.994,45.0,0.128,0.003,0.0,0.33,0.0,0.0,-3.39,-1.334,0.481,-3.414,0.025
2,360,0.0,0.0,0.164,0.009,0.153,46.875,45.322,44.999,0.149,0.003,0.0,1.875,0.322,0.0,-3.195,-1.17,0.616,-3.426,0.0
2,361,0.0,0.0,0.122,0.007,0.114,44.851,46.872,45.32,0.11,0.002,0.0,0.0,1.872,0.32,-3.303,-1.258,0.547,-4.87,0.0
2,362,0.0,0.0,0.098,0.005,0.091,44.741,44.998,46.872,0.087,0.002,0.0,0.0,0.0,1.872,-3.455,-1.382,0.447,-5.224,0.0
2,363,0.0,0.0,0.12,0.007,0.112,44.654,44.996,45.0,0.106,0.002,0.0,0.0,0.0,0.0,-3.695,-1.585,0.278,-5.859,0.0
2,364,0.0,0.0,0.242,0.013,0.226,44.548,44.994,44.999,0.212,0.004,0.001,0.0,0.0,0.0,-3.148,-1.135,0.642,-1.818,0.0
2,365,0.0,0.0,0.279,0.016,0.26,44.336,44.989,44.999,0.24,0.005,0.001,0.0,0.0,0.0,-2.123,-0.291,1.328,1.384,0.0
