year,j_day,precipitation,runoff,sediment,labile_P_l1,active_P_l1,stable_P_l1,sediment P
,,mm H2O,mm H2O,metric tons,kg,kg,kg,kg P / ha
2009,313,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,314,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,315,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,316,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,317,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,318,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,319,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,320,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,321,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,322,0.508,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,323,2.54,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,324,1.524,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,325,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,326,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,327,0.508,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,328,0.0,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,329,8.128,0.0,0.0,5.739460909810729,85.91370525165763,343.6548179360256,0.0
2009,330,12.7,0.7355627986047395,0.006541240849187064,5.712363977157427,85.91252336799063,343.6500903883928,0.005909418292747091
2009,331,0.0,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,332,0.0,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,333,0.254,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,334,0.0,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,335,0.0,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,336,0.0,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,337,0.0,0.0,0.0,5.6369168376984256,85.91252336799063,343.6500903883928,0.0
2009,338,1.778,0.23179042659288024,0.0017956034364082743,5.636885728570843,85.91218770099196,343.648747719361,0.0016783349813010104
2009,339,0.0,0.0,0.0,5.636885728570843,85.91218770099196,343.648747719361,0.0
2009,340,0.0,0.0,0.0,5.636885728570843,85.91218770099196,343.648747719361,0.0
2009,341,1.778,0.24043435282296813,0.0018707664596429462,5.636853459500079,85.91183836352172,343.6473503683562,0.0017466873386366242
2009,342,1.016,0.0255671366479377,0.00015202234245036822,5.63132244795352,85.91180802761855,343.64722902473596,0.00015167951479484602
2009,343,16.764,13.221833568330396,0.16603012651932253,5.62437636008566,85.88425890784279,343.5370254788846,0.13774559788927354
2009,344,1.778,0.2890013382896956,0.0022988535761278447,5.603797659157497,85.88383210305447,343.53531825808494,0.00213402389114544
2009,345,0.0,0.0,0.0,5.5956305295597195,85.88383210305447,343.53531825808494,0.0
2009,346,0.0,0.0,0.0,5.5956305295597195,85.88383210305447,343.53531825808494,0.0
2009,347,1.016,0.0266815450586198,0.00015946294049074802,5.595626974796193,85.88380033292914,343.53519117757793,0.000158850622939505
2009,348,0.508,0.0,0.0,5.591006014629953,85.88380033292914,343.53519117757793,0.0
2009,349,2.794,0.7851183237253677,0.007040942070010046,5.588475035409137,85.88253124403278,343.53011480714,0.006345444331761462
2009,350,0.0,0.0,0.0,5.577576622606076,85.88253124403278,343.53011480714,0.0
2009,351,0.0,0.0,0.0,5.577576622606076,85.88253124403278,343.53011480714,0.0
2009,352,0.0,0.0,0.0,5.577576622606076,85.88253124403278,343.53011480714,0.0
2009,353,0.0,0.0,0.0,5.577576622606076,85.88253124403278,343.53011480714,0.0
2009,354,0.0,0.0,0.0,5.577576622606076,85.88253124403278,343.53011480714,0.0
2009,355,0.0,0.0,0.0,5.577576622606076,85.88253124403278,343.53011480714,0.0
2009,356,2.794,0.7565793553772265,0.0006363968073195743,5.577476149288797,85.88232553689802,343.5292919782312,0.0010285356494106918
2009,357,2.794,0.7879738675547591,0.000666045962057731,5.569323318138215,85.88211050564637,343.52843185281927,0.001075156232847725
2009,358,15.748,12.319318042853826,0.014459095713606106,5.556772818600483,85.87780570437822,343.5112124756337,0.021524005830998977
2009,359,18.034,14.71286344947814,0.01761607880081107,5.535739164337607,85.87258699923527,343.49033740197905,0.026093525086292684
2009,360,3.556,1.4382204364316635,0.0013066984448513552,5.517574521016542,85.87217263289568,343.48867993507224,0.0020718316468084017
2009,361,1.016,0.04623778764874921,2.781042918025869e-05,5.507191333119038,85.87216286892958,343.48864087920816,4.8819829295211286e-05
2009,362,0.0,0.0,0.0,5.502332039733833,85.87216286892958,343.48864087920816,0.0
2009,363,0.0,0.0,0.0,5.502332039733833,85.87216286892958,343.48864087920816,0.0
2009,364,0.0,0.0,0.0,5.502332039733833,85.87216286892958,343.48864087920816,0.0
2009,365,1.524,0.14805911406806818,0.00010239962407208206,5.502312642819378,85.872128135487,343.4885019454309,0.00017366720860001334
2010,1,0.0,0.0,0.0,5.497111826094461,85.872128135487,343.4885019454309,0.0
2010,2,0.0,0.0,0.0,5.497111826094461,85.872128135487,343.4885019454309,0.0
2010,3,0.0,0.0,0.0,5.497111826094461,85.872128135487,343.4885019454309,0.0
2010,4,0.0,0.0,0.0,5.497111826094461,85.872128135487,343.4885019454309,0.0
2010,5,0.0,0.0,0.0,5.497111826094461,85.872128135487,343.4885019454309,0.0
2010,6,0.0,0.0,0.0,5.497111826094461,85.872128135487,343.4885019454309,0.0
2010,7,3.81,1.431824579786951,0.0013001916842999852,5.496924423717545,85.8717157802623,343.4868525229989,0.0020617760726213616
2010,8,7.62,4.629633314428578,0.004839585740342528,5.485245991956813,85.870233330873,343.4809227051507,0.007412246763567223
2010,9,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,10,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,11,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,12,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,13,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,14,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,15,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,16,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,17,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,18,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,19,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,20,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,21,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,22,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,23,0.0,0.0,0.0,5.469704225424014,85.870233330873,343.4809227051507,0.0
2010,24,15.24,11.543771302687924,0.013446695970269278,5.468200867931832,85.86622301458763,343.4648812906717,0.02005158093098274
2010,25,2.794,0.7859477067177194,0.0006641281004513685,5.461081135845637,85.8660086263672,343.46402373738863,0.001071941075289001
2010,26,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,27,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,28,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,29,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,30,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,31,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,32,0.0,0.0,0.0,5.451727396200474,85.8660086263672,343.46402373738863,0.0
2010,33,3.81,1.4191454193103032,0.0012873034126527504,5.451543186820435,85.86560028019217,343.4623903511862,0.0020417308239584833
2010,34,0.0,0.0,0.0,5.444247868688648,85.86560028019217,343.4623903511862,0.0
2010,35,0.0,0.0,0.0,5.444247868688648,85.86560028019217,343.4623903511862,0.0
2010,36,0.762,0.0009613630861991601,3.632828826738074e-07,5.4442477440720065,85.86560013715543,343.4623897790392,7.151837163109897e-07
2010,37,0.0,0.0,0.0,5.4442477440720065,85.86560013715543,343.4623897790392,0.0
2010,38,0.0,0.0,0.0,5.4442477440720065,85.86560013715543,343.4623897790392,0.0
2010,39,1.778,0.23941361361005142,0.00017541135346730308,5.444216710095202,85.86554148382041,343.4621551656744,0.0002932666677502608
2010,40,2.794,0.7764904222442212,0.0006551841805220704,5.440498366370783,85.8653299086369,343.46130886454984,0.0010578758909990818
2010,41,3.81,1.491633982721287,0.0013611705184037935,5.431175242348168,85.86489877101731,343.45958431239376,0.0021556880438462185
2010,42,0.0,0.0,0.0,5.420016493520781,85.86489877101731,343.45958431239376,0.0
2010,43,0.0,0.0,0.0,5.420016493520781,85.86489877101731,343.45958431239376,0.0
2010,44,0.0,0.0,0.0,5.420016493520781,85.86489877101731,343.45958431239376,0.0
2010,45,0.0,0.0,0.0,5.420016493520781,85.86489877101731,343.45958431239376,0.0
2010,46,0.0,0.0,0.0,5.420016493520781,85.86489877101731,343.45958431239376,0.0
2010,47,1.27,0.07033300277961722,4.448660437548893e-05,5.4200074171866115,85.86488334633856,343.4595226136785,7.712339179973674e-05
2010,48,0.0,0.0,0.0,5.4200074171866115,85.86488334633856,343.4595226136785,0.0
2010,49,0.0,0.0,0.0,5.4200074171866115,85.86488334633856,343.4595226136785,0.0
2010,50,0.0,0.0,0.0,5.4200074171866115,85.86488334633856,343.4595226136785,0.0
2010,51,1.778,0.23314614041548978,0.00017027646082040803,5.419977330191127,85.86482636571529,343.4592946911623,0.0002849031091880511
2010,52,0.762,0.0005661260958130747,2.007584134427843e-07,5.419977257134208,85.86482628542122,343.4592943699861,4.014703170956004e-07
2010,53,1.27,0.07566077019530326,4.827766401329341e-05,5.418794372375165,85.86480958245585,343.4592275581241,8.351482473466024e-05
2010,54,2.54,0.6329897216468264,0.00052116499501057,5.414051747866293,85.86464026530048,343.4585502892567,0.0008465857556336408
2010,55,0.254,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,56,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,57,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,58,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,59,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,60,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,61,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,62,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,63,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,64,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,65,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,66,0.508,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,67,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,68,0.0,0.0,0.0,5.405772018021616,85.86464026530048,343.4585502892567,0.0
2010,69,6.35,3.276890375747762,0.03488316388030124,5.405350253204965,85.85861461484642,343.43444734990607,0.03012825151434955
2010,70,2.54,0.5845303310281657,0.005059730150558008,5.405275024843707,85.8576948942996,343.4307684599561,0.0045986026151101315
2010,71,6.35,0.0,0.0,5.405275024843707,85.8576948942996,343.4307684599561,0.0
2010,72,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,73,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,74,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,75,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,76,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,77,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,78,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,79,5.334,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,80,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,81,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,82,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,83,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,84,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,85,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,86,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,87,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,88,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,89,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,90,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,91,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,92,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,93,4.064,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,94,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,95,0.0,0.0,0.0,5.380635133074502,85.8576948942996,343.4307684599561,0.0
2010,96,22.86,3.179494765012488,0.03346194616487689,5.380227806854549,85.85189889297733,343.40758414239644,0.02898000586081902
2010,97,26.67,7.669006372465688,0.08920200041070785,5.330363342140311,85.83682584897436,343.34728985121376,0.07536521800822317
2010,98,13.97,2.678715037639402,0.027807888529559725,5.241686928126063,85.8319940532007,343.3279624512919,0.024158978105805914
2010,99,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,100,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,101,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,102,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,103,2.54,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,104,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,105,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,106,2.286,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,107,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,108,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,109,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,110,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,111,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,112,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,113,0.0,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,114,8.382,0.0,0.0,5.193831137190441,85.8319940532007,343.3279624512919,0.0
2010,115,12.7,0.43020559554401844,0.0035872628033407346,5.193777936828119,85.83133614788039,343.3253308260819,0.0032895264960335793
2010,116,1.27,0.0,0.0,5.157584676489404,85.83133614788039,343.3253308260819,0.0
2010,117,0.0,0.0,0.0,5.156841759442539,85.83133614788039,343.3253308260819,0.0
2010,118,0.0,0.0,0.0,5.156841759442539,85.83133614788039,343.3253308260819,0.0
2010,119,0.0,0.0,0.0,5.156841759442539,85.83133614788039,343.3253308260819,0.0
2010,120,0.0,0.0,0.0,5.156841759442539,85.83133614788039,343.3253308260819,0.0
2010,121,30.48,7.426276651480291,0.0854319398003679,5.155929946738883,85.81686430362242,343.26744149925094,0.0723592189688999
2010,122,0.0,0.0,0.0,5.087679244999747,85.81686430362242,343.26744149925094,0.0
2010,123,0.0,0.0,0.0,5.087679244999747,85.81686430362242,343.26744149925094,0.0
2010,124,0.762,0.0,0.0,5.087679244999747,85.81686430362242,343.26744149925094,0.0
2010,125,3.556,0.0,0.0,5.087679244999747,85.81686430362242,343.26744149925094,0.0
2010,126,0.0,0.0,0.0,5.087679244999747,85.81686430362242,343.26744149925094,0.0
2010,127,0.0,0.0,0.0,5.087679244999747,85.81686430362242,343.26744149925094,0.0
2010,128,15.748,1.0607764801371449,0.009829553556210267,5.087550747607328,85.8151082071249,343.2604170848338,0.008780482166094249
2010,129,0.0,0.0,0.0,5.051202007588534,85.8151082071249,343.2604170848338,0.0
2010,130,0.0,0.0,0.0,5.051202007588534,85.8151082071249,343.2604170848338,0.0
2010,131,12.192,0.6816174022838054,0.00599652587350937,5.0511200317030385,85.8140231041286,343.25607666207105,0.005425514782431333
2010,132,3.81,0.0,0.0,5.021470879724493,85.8140231041286,343.25607666207105,0.0
2010,133,35.56,13.755021400264337,0.16812099809689413,5.011387913841376,85.78597236738167,343.1438663844133,0.14025367858484478
2010,134,0.508,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,135,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,136,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,137,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,138,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,139,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,140,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,141,6.35,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,142,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,143,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,144,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,145,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,146,1.524,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,147,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,148,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,149,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,150,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,151,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,152,0.0,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,153,1.27,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,154,7.62,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,155,6.35,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,156,2.286,0.0,0.0,4.928743390959613,85.78597236738167,343.1438663844133,0.0
2010,157,33.02,8.98939901062867,0.03943593468867471,4.927688475698605,85.77750207754211,343.1099845582532,0.04235144691846458
2010,158,3.048,0.0,0.0,4.861601921912941,85.77750207754211,343.1099845582532,0.0
2010,159,11.43,0.985819169323057,0.0026408936332689486,4.859169510898107,85.7768614868094,343.1074221916725,0.0032029534862027284
2010,160,9.398,0.7144289475467737,0.0016115100819335951,4.831461282095017,85.77645364619973,343.1057908277955,0.002039202935392702
2010,161,0.0,0.0,0.0,4.806439000942918,85.77645364619973,343.1057908277955,0.0
2010,162,1.778,0.0,0.0,4.806439000942918,85.77645364619973,343.1057908277955,0.0
2010,163,0.0,0.0,0.0,4.806439000942918,85.77645364619973,343.1057908277955,0.0
2010,164,0.0,0.0,0.0,4.806439000942918,85.77645364619973,343.1057908277955,0.0
2010,165,1.016,0.0,0.0,4.806439000942918,85.77645364619973,343.1057908277955,0.0
2010,166,23.368,3.6791096311168707,0.005045919922716043,4.806017967228162,85.77500979188508,343.1000153914935,0.00721927117329477
2010,167,17.78,3.0993616759922746,0.003818949750070318,4.764691586020368,85.7738877676016,343.0955272829288,0.005610121106421226
2010,168,0.0,0.0,0.0,4.722726116086106,85.7738877676016,343.0955272829288,0.0
