year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,139.58954623529456,501.3493347841903,386.54670153467185
2011,0.0,494.7423604455094,369.46905236475504
2012,0.0,568.5055201229012,359.6950215836785
2013,0.0,545.6072352414698,406.446813811546
2014,0.0,473.2698954877458,359.1280060467938
2015,0.0,501.00671137435876,377.7799907080832
2016,0.0,400.6623759419546,319.7068427335072
