year,manure_N_applied,NO3_runoff,NH4_runoff,NH4_erosion,active_N_erosion,stable_N_erosion,fresh_N_erosion,NO3_drainage,NH4_drainage,active_N_drainage,fresh_N,profile_N
,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg
2009,0.0,0.706404294865607,0.04514201662264935,4.898316412274495e-05,0.0,0.0,0.0,43.06649029915777,0.7957076216357521,0.0,0.0,35.82754151677479
2010,0.0,1.0626204032650126,13.939426981033087,0.001437944071967177,0.0012977992137863435,4.157490035965708e-05,0.029936572530849075,37.63343361875262,8.41411264458918,8.612740565518502e-05,189.89399002615852,257.0862843495414
2011,0.0,20.88849194381335,58.47196043674596,0.006014845243323565,0.04531580058621277,0.003289404533610271,0.19072457202345913,223.96203548978949,73.67172411885021,0.03916233497125468,893.090312899153,1313.53708739483
2012,0.0,3.6326050461689827,29.054131204325614,0.003298081715832077,0.021449428535101435,0.003203052231966228,0.12367244477706474,196.46283685091527,64.11638406968336,0.09567802872838749,2171.2509773838156,2893.9117651196534
