year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,616762.1840646149,501.3493347841903,386.54670153467185
2011,624146.5569465682,494.7423604455094,369.46905236475504
2012,994243.348552046,470.9545227507367,296.1049433032317
