year,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,kg,kg,kg,kg,kg,kg,kg,kg
2009,624.0,441.4900647670696,182.5099352329304,438.04173876481036,0.0,1.9579543796539403,0.47437321367103674,1.0159984089342817
2010,0.0,2.9014133852447688,-2.9014133852447688,-7.849798850154457,0.0,5.087855086851734,1.0207899108730527,4.642567237674439
2011,624.0,446.9425792894898,177.0574207105102,422.4225864206185,0.0,7.648390511763874,0.7982958258280095,16.073306531279467
2012,624.0,457.88069055339344,166.11930944660656,413.8654950228911,0.0,8.413397469580028,0.1626673695715398,35.43913069135076
2013,624.0,475.21821266905107,148.78178733094893,399.41946231246584,0.0,13.41667330932759,0.7445720754226897,61.63750497183496
2014,624.0,502.189288269685,121.810711730315,392.6005338758746,0.0,15.74474404596973,0.8405486171055708,93.0034617307351
2015,624.0,533.7817564223269,90.21824357767309,391.43811324093394,0.0,16.591942434067022,0.8599150424130945,124.89178570491276
2016,624.0,562.2639429601217,61.73605703987835,393.1166843185497,0.0,12.102906447023505,0.7735686882297483,156.27078350631874
