year,j_day,transpiration,soil_water,evaporation,percolation,temperature,NO3,NH4,active_N,stable_N,nitrification,volatilization,denitrification,nitrification_volatilization,N_trans,NO3_percolation,NH4_percolation,soil_C_percent,total_CO2_C_loss,total_carbon,M_d,fr_tillage,water_fac,active,slow,passive
,,mm H2O,mm H2O,mm H2O,mm H2O,ºC,kg,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg,kg,%,kg/ha,kg/ha,,,,kg/ha,kg/ha,kg/ha
2010,99,0.0,62.96182265938196,0.0029263856516428266,8.869468980941585,7.542622426479541,44.15411713784319,0.08920691410335634,0.0,0.0,0.00014877332956376562,1.7702158293820065e-10,0.00016492735235443942,0.00014877350658534856,0.0,2.8659714712457984,0.01584810271238989,0.009717346243454945,28.683299791326533,18948.825174737147,0.8255825732953949,0.0,0.4012725780206014,5733.051800592737,8186.5178146526,5029.255559491809
2010,100,0.0,55.35641689897005,0.0050517198767376925,17.961820638045108,7.281782388366491,41.16678184736609,0.06780760317297345,0.0,0.0,0.00019993745888621152,1.458435312789877e-10,0.0001370814406024406,0.00019993760472974278,0.0,5.038557752395851,0.02539201267056412,0.009740884478742698,54.44450285087582,18994.724733548264,0.92301566927824,0.0,0.6547861033676649,5736.329113589976,8228.691831567121,5029.703788391166
2010,101,0.0,44.99496228709534,0.005038878365843491,10.356415733508868,7.809824389435795,38.086359813894646,0.054883646617650515,0.0,0.0,0.0002928928298505357,1.400640338979433e-10,0,0.0002928929699145696,0.0,3.0807149263012885,0.012631063585408367,0.00975250170086308,26.895190153251868,19017.378316683007,0.24844383458081495,0.0,0.9998320762365114,5737.940034088394,8249.512537388033,5029.92574520658
2010,102,0.0,44.98946732473976,0.005494962355577883,0.0,8.2135523415241,38.08664220177771,0.05460125859946694,0.0,0.0,0.0002823878830623585,1.3512121264556442e-10,0,0.0002823880181835712,0.0,0,0,0.00976412830993793,26.92880061254181,19040.05020437896,0.24873047785556648,0.0,0.9996489108246588,5739.549317723802,8270.35264655388,5030.148240101278
2010,103,0.0,44.984691518942675,0.004775805797085036,0.0,8.784726500039893,38.08700045972762,0.054243000477977636,0.0,0.0,0.000358257949915291,1.7157401193005048e-10,0,0.0003582581214893029,0.0,0,0,0.00977643407374001,28.514340232692092,19064.046443793017,0.24897976160400248,0.0,0.9994897172980892,5741.249650098846,8292.41268401578,5030.384109678391
2010,104,0.0,44.97984615869364,0.0048453602490379066,0.0,9.300894687518468,38.0874419918674,0.05380146812653584,0.0,0.0,0.00044153213978458475,2.1165720784734494e-10,0,0.00044153235144179257,0.0,0,0,0.00978968082304824,30.70895841075548,19089.877604944068,0.2492328232582849,0.0,0.9993282052897879,5743.076806222469,8316.16235490997,5030.638443811629
2010,105,0.0,44.97153814388359,0.00830801481004771,0.0,10.443115043325768,38.08813889994757,0.053104559711383864,0.0,0.0,0.0006969080801702564,3.3498172118495445e-10,0,0.0006969084151519776,0.0,0,0,0.009808855465905136,44.473196287083134,19127.268158515013,0.24966707645410355,0.0,0.9990512714627864,5745.716910290373,8350.543992604844,5031.007255619797
2010,106,0.0,44.964682847313654,0.006855296569940107,0.0,11.249004928015482,38.08908437846878,0.052159080734487495,0.0,0.0,0.0009454785212125183,4.5568385077377826e-10,0,0.0009454789768963691,0.0,0,0,0.009829151561992369,47.107873212325735,19166.845545885117,0.25002572561435843,0.0,0.9988227615771218,5748.504670568453,8386.942226547037,5031.398648769629
2010,107,0.0,44.95908067048038,0.0056021768332709925,0.0,10.883757452566293,38.08988889555504,0.05135456326087859,0.0,0.0,0.0008045170862581444,3.8735076296546854e-10,0,0.0008045174736089074,0.0,0,0,0.009838871154529236,22.576393214482472,19185.79875133201,0.2503190355794929,0.0,0.9986360223493461,5749.836595638392,8404.375564623435,5031.586591070181
2010,108,0.0,44.95367050109935,0.005410169381031065,0.0,10.165667804746038,38.090483629602495,0.050759828927586265,0.0,0.0,0.0005947340474501552,2.8584217122756717e-10,0,0.0005947343332923264,0.0,0,0,0.009846447334995252,17.604001969369428,19200.57230324074,0.2506024808022369,0.0,0.9984556833699785,5750.8737605251745,8417.965267333924,5031.73327538164
2010,109,0.0,44.94860208853416,0.005068412565195935,0.0,9.802514602883768,38.090990897711634,0.050252560574796656,0.0,0.0,0.0005072681091394417,2.4365016773664976e-10,0,0.0005072683527896094,0.0,0,0,0.009855623568057779,21.327775825198653,19218.465957712666,0.2508681885922793,0.0,0.998286736284472,5752.1290424512945,8434.425799827615,5031.911115433756
2010,110,0.0,44.943939232279014,0.004662856255144432,0.0,9.491380541538922,38.09143290942101,0.04981054865321238,0.0,0.0,0.00044201170937301185,2.122112596879101e-10,0,0.00044201192158427154,0.0,0,0,0.009865083837678108,21.995285054171145,19236.91348347231,0.2511127785595026,0.0,0.9981313077426338,5753.422071864911,8451.396731360179,5032.094680247221
2010,111,0.0,44.93802721311037,0.005912019168646359,0.0,9.557512411610034,38.09188302841903,0.04936042943901482,0.0,0.0,0.00045011899802506765,2.1617249475496187e-10,0,0.0004501192141975624,0.0,0,0,0.009876258612477725,25.9904472768665,19258.704294331565,0.2514230905295517,0.0,0.9979342404370122,5754.948163017788,8471.444351511613,5032.311779802163
2010,112,0.0,44.93242996621132,0.005597246899042179,0.0,9.468652118839119,38.092312982022015,0.04893047562954036,0.0,0.0,0.00042995360298184356,2.0649262019039104e-10,0,0.00042995380947446376,0.0,0,0,0.009886215664961343,23.16759717385349,19278.120546674618,0.25171708377581964,0.0,0.9977476655403774,5756.306688190518,8489.308356766329,5032.505501717772
2010,113,0.0,44.92655029465752,0.005879671553810055,0.0,9.443980510255566,38.092734794481544,0.04850866296739517,0.0,0.0,0.00042181245953185656,2.026133298293715e-10,0,0.0004218126621451864,0.0,0,0,0.009896182830553142,23.199430032295282,19297.556519578626,0.2520261239992016,0.0,0.9975516764885839,5757.665542775404,8507.191307943755,5032.699668859467
2010,114,0.0,44.92020847993332,0.006341814724197547,0.0,9.758659437082935,38.0932105179495,0.048032939270743605,0.0,0.0,0.0004757234679575343,2.286940318520177e-10,0,0.0004757236966515662,0.0,0,0,0.009907607714744013,26.601881268366828,19319.835043750827,0.2523596990962443,0.0,0.9973402826644441,5759.222010438204,8527.69051609449,5032.92251721813
2010,115,0.0,44.917272382133426,0.002936097799894692,0.0,9.785412396286187,38.09368670174488,0.047556755246418905,0.0,0.0,0.00047618379537459635,2.2895010649626204e-10,0,0.00047618402432470284,0.0,0,0,0.009917589828368111,23.25197727201572,19339.300165317814,0.252514221649301,0.0,0.9972424127377809,5760.580877543216,8545.601781033247,5033.117506741353
2010,116,0.0,44.91365519421587,0.003617187917556092,0.0,9.429241503203766,38.09409401161638,0.047149445179197336,0.0,0.0,0.0004073098714955887,1.9572598419469881e-10,0,0.0004073100672215729,0.0,0,0,0.00992537269721859,18.135562490915078,19354.47675957625,0.25270466365094985,0.0,0.9971218398071957,5761.6397057927215,8559.567325212183,5033.269728571345
2010,117,0.0,52.48219245901,0.005838126643620947,0.0,9.638332381382355,39.56270908389939,0.049040968385797135,0.0,0.0,0.000331662421108092,2.1155762769440266e-10,0.0003693020151050079,0.0003316626326657197,0.0,0,0,0.009959436002574418,79.39582766906524,19420.900205020116,0.7528427583028608,0.0,0.7505935846996666,5766.271818443607,8620.691775177082,5033.9366113994265
2010,118,0.0,45.129725888609485,0.005419271855327423,7.482191617000165,9.144159027133822,37.33541946774781,0.041769089536870974,0.0,0.0,0.000372660751853621,1.792488371066164e-10,0.0002848717918939605,0.0003726609311024581,0.0,2.2561447946593347,0.006938460282080678,0.00996667111429081,16.884101074466887,19435.00867286708,0.25499505878603024,0.0,0.9956758037130171,5767.253891078164,8633.675917549348,5034.078864239567
2010,119,0.0,44.993948569623704,0.006051444975023967,0.12972587401075966,9.020315547273457,37.292793351627836,0.041347238667514705,0.0,0.0,0.00030265502053767706,1.4495026196203126e-10,0,0.00030265516548793903,0.0,0.042928771140515125,0.00011919570386832938,0.009975298138070226,20.137385959171382,19451.83136923694,0.24849670052257683,0.0,0.9997982856541234,5768.424576725676,8649.158157059512,5034.248635451751
2010,120,0.0,44.987238742413204,0.0067098272105011415,0.0,10.322420540103545,37.29330392493394,0.04083666511620042,0.0,0.0,0.000510573306101275,2.4521301455246123e-10,0,0.0005105735513142895,0.0,0,0,0.009995666007466566,47.557366077892716,19491.548714559805,0.2488467856941005,0.0,0.9995746247471068,5771.187663496925,8685.711171296118,5034.649879766763
2010,121,0.0,44.97989587605979,0.0073428663534126784,0.0,11.615628745445038,37.294142541701234,0.03999804794436711,0.0,0.0,0.00083861676729662,4.045366927186184e-10,0,0.0008386171718333127,0.0,0,0,0.010016411309444438,48.47276138908123,19532.002053416654,0.24923022588483323,0.0,0.9993298625353264,5774.000190637683,8722.942284961724,5035.0595778172465
