year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,20000.0,501.3493347841903,366.82337465713175
2011,20000.0,494.7423604455094,336.15786147388735
2012,20000.0,568.5055201229012,336.07833172857477
2013,20000.0,545.6072352414698,374.344000712955
2014,20000.0,473.2698954877458,325.13380263224786
2015,20000.0,501.00671137435876,343.55133774529315
2016,20000.0,400.6623759419546,298.1474914352648
