year,manure_applied,manure_N_applied,manure_P_applied,fert_applied,fert_N_applied,fert_P_applied,fert_K_applied
,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3.8292947920833873,1230.8858911440138,600.0,0.0,0.0,0.0,0.0
2011,1.8818142902738193,616.3334508737033,300.0,0.0,0.0,0.0,0.0
2012,14.973084223913618,4930.753748061923,2400.0,0.0,0.0,0.0,0.0
2013,5.600550770965455,1848.5412328453758,900.0,0.0,0.0,0.0,0.0
2014,7.456385451314651,2464.081174487742,1200.0,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,5.583707323651602,1847.207752265697,900.0,0.0,0.0,0.0,0.0
