year,manure_P_applied,P_uptake,fert_P_leach,M_leach,DRP_leach,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,600.0,1.0159984089342817,50.0,0.0,2.6645352591454867e-15,2.8980133266961303,0.0,0.9214085483806798,0.0,0.0
2010,521.9776135925684,2.1242843203796284,50.0,0.0,1.3669692504286023e-25,9.300051140225046,0.0,4.871001529714849,0.0,0.0
2011,1121.2529181388477,8.474385602766674,150.0,0.0,5.329070518200751e-15,18.31507658418685,0.0,7.559426172467758,0.0,0.0
2012,1119.2415625024519,26.419651269106787,200.0,0.0,2.6645352591003757e-15,24.501518535571712,0.0,5.532759698979725,0.0,0.0
2013,1116.376690410611,52.61627750291552,785.5592531752579,0.0,5.3290705182007514e-14,43.820992522893306,10.962716454982827,22.07658163192407,0.0,0.0
2014,1114.077044959823,83.98063059519404,882.7511579191587,0.0,1.2434497875801753e-14,55.09104003322008,12.366764083032425,25.237916695537084,0.0,0.0
2015,3512.2597095280958,115.86824143364824,2002.5617861778037,0.0,6.838973831690964e-14,94.86418392778599,14.08067118724077,44.28315696861973,0.0,0.0
2016,1110.7958317715834,147.24723923505414,2052.5617861778037,0.0,2.6645352591003757e-15,67.1789323572483,14.08067118724077,39.466440014345636,0.0,0.0
