year,manure_P_applied,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,profile_P,STP
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.020281464038728127,0.24850941906556878,0.0,0.07908221034842966,0.0,0.0,0.0,180.6459358852198
2010,0.0,5.257399572389654,0.0,0.0,0.05973227508333401,0.639582698715297,0.0,0.30246968476836233,0.0,0.0,0.0,537.4414559642644
2011,0.0,15.1176734627299,0.0,0.0,0.046660741961537536,0.48273825989339336,0.0,0.19604132082600345,0.0,0.0,0.0,530.46792901463
2012,0.0,22.18343030766027,0.0,0.0,0.023461541050919875,0.2701253724452177,0.0,0.06349985164062573,0.0,0.0,0.0,518.3274716911876
2013,0.0,24.996721174312135,0.0,0.0,0.04420214348652295,0.16834597728035314,0.0,0.09583692646212627,0.0,0.0,0.0,503.25567626672364
2014,0.0,30.446375802354314,0.0,0.0,0.04627398077907721,0.013129003835606608,0.0,0.004943819047139843,0.0,0.0,0.0,493.68273432711356
2015,0.0,32.91874811126605,0.0,0.0,0.048692908777126925,0.0,0.0,0.0,0.0,0.0,0.0,492.6593090353031
2016,0.0,19.648134290854827,0.0,0.0,0.02776299981322937,0.0,0.0,0.0,0.0,0.0,0.0,493.0106869835634
