year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,63.77478450831217
2010,2198617.656741716,501.3493347841903,370.47327442836644
2011,5418928.492253455,494.7423604455094,314.7413108672624
2012,8813769.177780397,470.9545227507367,270.1213881018447
