year,manure_N_applied,NO3_runoff,NH4_runoff,NH4_erosion,active_N_erosion,stable_N_erosion,fresh_N_erosion,NO3_drainage,NH4_drainage,active_N_drainage,NO3_L1,NO3_L2,NO3_L3,NH4_L1,NH4_L2,NH4_L3,active_N_L1,active_N_L2,active_N_L3,stable_N_L1,stable_N_L2,stable_N_L3,fresh_N,org_N_L1,org_N_L2,org_N_L3,profile_N
,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg,kg/ha,kg/ha,kg/ha,kg
2009,0.0,0.6837039500819174,8.22210564586573e-05,7.463289565943887e-08,0.00014789376505102382,0.0074546286190287645,0.0,41.39212628636805,0.0010816265887218712,0.0162087796222497,6.35386521655796,14.748972243963125,13.206939341998874,5.365450064127455e-05,9.10293622097902e-05,0.00011791079336515503,0.10887476423168968,0.11150818706500307,0.11155295168627233,5.473870646332392,5.474953677271828,5.474954522962815,0.0,2.8649706457925608,2.8649706457925608,2.8649706457925608,42.90495133455388
2010,0.0,0.0839619943034891,0.0038966571629100574,4.5867818606735305e-07,0.00018196711753423584,0.009911443947479616,0.00011946645552041431,22.591827878102094,0.0024138945998453,0.043427918354179945,0.5953697641117909,10.044415440963252,13.55271774546007,0.0015054300028851271,0.0005612108168053174,0.0004200423412718403,0.29471748346154436,0.32974680750349067,0.3318589441231736,16.363663946080333,16.379716704865867,16.37983259130544,0.5159758975286097,8.571428571428555,8.571428571428555,8.571428571428555,50.42525124551041
2011,0.0,0.0040987468929571755,0.629313724136549,9.405226999893188e-05,0.0007822463924775512,0.005291264614895914,0.0037541859733052764,0.011963903602922703,0.30316508334752995,0.03540039869339156,0.1263266997241311,0.018307240659617613,0.003945245679112981,0.3491286877586045,0.06206090064489592,0.030551482006800298,3.011233848602439,0.40795553827826603,0.3301586500927153,16.48576540556453,16.381012547237248,16.379107396872598,9.30429774311122,8.571428571428555,8.571428571428555,8.571428571428555,35.60890371387013
2012,0.0,0.002994000749868262,0.3657407709740989,6.597560574878539e-05,0.000916123592701357,0.00257232390224742,0.002083950061344602,0.003367804534975112,0.44887510992789403,0.016464769980562552,0.17479137390788613,0.012678898142960457,0.003952564186747423,0.5699625041670232,0.13137572283220203,0.06616784074525318,7.291748117890881,0.7908771652117703,0.3449060024279706,17.363715902154286,16.427282726319824,16.379501901514043,9.52254264211578,8.571428571428555,8.571428571428555,8.571428571428555,36.19575726038356
2013,0.0,0.08307563280086137,1.137519122627563,0.00016410604405110463,0.003978682794721252,0.007329589502309136,0.00586486302968364,0.026957275212258682,0.993887082578996,0.03854633969107168,0.17269297574238263,0.040450089705367974,0.008908722641251053,0.501443560308513,0.18143165763520688,0.10874842176018606,10.852354291194924,1.4536089512976458,0.3998103564583031,18.91910299249844,16.55824980908985,16.38499944310435,10.992058679643375,8.571428571428555,8.571428571428555,8.571428571428555,37.720019821722005
2014,0.0,0.0031536540795020296,0.47994624805713315,8.870246487214275e-05,0.0049763923016991115,0.008982835436082248,0.010437983064916103,0.0077234496074555375,0.3967627335287918,0.05319587372438556,0.03715080053560971,0.006535304739111962,0.0018720951249991645,0.2680939279604475,0.0906425569012128,0.05471804919853408,11.598290702358911,2.360741041018499,0.5367271521330015,20.94229175775301,16.83962455833715,16.407548108399244,24.250853406268394,8.571428571428555,8.571428571428555,8.571428571428555,50.42415185501408
2015,0.0,0.022804630792369867,0.8008352575589908,0.00010198672539224192,0.0027020091408505808,0.005267756633422387,0.02692115446703553,0.030480247708922756,1.3115896119229686,0.08423893997022557,0.1185663196835829,0.013826673423834963,0.0050653439561781375,0.43512177150252745,0.15577732673347125,0.10318290976024815,11.599246001193768,2.9214664843396463,0.6845453722303585,22.87145012268457,17.25375437025958,16.456671088275684,106.84709212512611,8.571428571428555,8.571428571428555,8.571428571428555,133.39291818447177
2016,0.0,0.04508845426415022,1.05576087094637,0.00013700794714035413,0.003549458282781782,0.006032855944446135,0.051559172139026464,0.03206600175450691,0.6431435838858465,0.08456427002960283,0.2879726896047963,0.05170588039422568,0.01411962120456469,0.6471797388815521,0.17805313965580138,0.17326643225665697,13.264575101411117,3.600743018121135,0.8885882251122978,24.618796572658233,17.682664156405025,16.522400202671438,204.03869885707775,8.571428571428612,8.571428571428612,8.571428571428612,231.10528207336094
