year,j_day,profile_N,manure_N_applied,fresh_N,NO3_drainage,NH4_drainage,NO3_runoff,NH4_runoff,active_N_drainage,active_N_erosion,stable_N_erosion,fresh_N_erosion,NH4_erosion
,,kg,kg,kg,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha
2010,355,428.34225574263377,0.0,5.632349964108446,0,0,0.09055981778330653,0.4387433582494936,0,0.013229073215598465,0.0048430504431802215,2.3994095969533143e-06,8.008155931330756e-06
2010,356,428.4731676427337,0.0,5.763261864208406,0,0,0.0,0.0,0,0,0,0,0
2010,357,428.6042211559796,0.0,5.894173764308366,0,0,0.0,0.0,0,0,0,0,0
2010,358,425.68881128557257,0.0,6.025085661990022,2.4572152528154683,0.5889950826265422,5.360602223029562e-05,0.00025424224814434953,0.27039722695199453,1.2415138163042997e-05,4.574085875441821e-06,2.418304391420279e-09,7.18313507544625e-09
2010,359,425.59165346748404,0.0,6.155996302335496,0,0,0.03976319462548825,0.18858612231354996,0,0.006323753884298909,0.002334059115447083,1.259754485431775e-06,3.6211392757368795e-06
2010,360,425.72290303963325,0.0,6.286908202435456,0,0,0.0,0.0,0,0,0,0,0
2010,361,425.3538026437351,0.0,6.4178201025354165,0.4050957807684994,0.09521756385774952,0.0,0.0,0.04519635079530391,0,0,0,0
2010,362,422.5245646413611,0.0,6.548732002635377,2.3757415241050497,0.5846850183508363,0.0,0.0,0.2620418216124467,0,0,0,0
2010,363,422.6556606397538,0.0,6.679643902735337,0,0,0.0,0.0,0,0,0,0,0
2010,364,422.7869601986655,0.0,6.810555802835297,0,0,0.0,0.0,0,0,0,0,0
2010,365,422.91849868622654,0.0,6.941467702935257,0,0,0.0,0.0,0,0,0,0,0
2011,1,423.0501137668134,0.0,7.072379603035217,0,0,0.0,0.0,0,0,0,0,0
2011,2,423.18178562174245,0.0,7.203291503135177,0,0,0.0,0.0,0,0,0,0,0
2011,3,423.3133936357524,0.0,7.334203403235137,0,0,0.0,0.0,0,0,0,0,0
2011,4,423.4450218932234,0.0,7.465115303335097,0,0,0.0,0.0,0,0,0,0,0
2011,5,423.5765231496976,0.0,7.5960272034350576,0,0,0.0,0.0,0,0,0,0,0
2011,6,423.7079600562408,0.0,7.726939103535018,0,0,0.0,0.0,0,0,0,0,0
2011,7,423.8393525477386,0.0,7.857851003634978,0,0,0.0,0.0,0,0,0,0,0
2011,8,423.97066255792026,0.0,7.988762903734938,0,0,0.0,0.0,0,0,0,0,0
2011,9,424.10183402108834,0.0,8.119674803834899,0,0,0.0,0.0,0,0,0,0,0
2011,10,424.23290058856634,0.0,8.250586703934859,0,0,0.0,0.0,0,0,0,0,0
2011,11,424.18580738482217,0.0,8.381497166670052,0,0,0.03128594413078146,0.1469407441448963,0,0.005220232918395397,0.0019881270061895624,1.4373647669144088e-06,2.835161537920417e-06
2011,12,424.2865531529633,0.0,8.512408788134497,0,0,0.005384819089111376,0.025087021176634396,0,0.0009956605712305242,0.0003798663458461841,2.7863551472263567e-07,5.401824141843062e-07
2011,13,424.4177354502272,0.0,8.643320688234457,0,0,0.0,0.0,0,0,0,0,0
2011,14,423.39132408768376,0.0,8.774232588334417,0.9303415636706582,0.22721394346162094,0.0,0.0,0.10294543021942998,0,0,0,0
2011,15,421.52478763278697,0.0,8.905143151249526,1.4830358943068476,0.3690175494627944,0.025764794102271775,0.11986754132021026,0.16374701742210396,0.004553476407593406,0.0017480478560020281,1.3371848522645891e-06,2.3447366333804393e-06
2011,16,421.6556995328869,0.0,9.036055051349486,0,0,0.0,0.0,0,0,0,0,0
2011,17,421.7866114329869,0.0,9.166966951449446,0,0,0.0,0.0,0,0,0,0,0
2011,18,418.9321903467526,0.0,9.297873451684737,1.922503173990157,0.48777525844479885,0.10234578405381538,0.4728356716505818,0.21196823387489613,0.017562074082327586,0.006782243722704216,5.399864668852386e-06,8.462558347128623e-06
2011,19,419.06320074945285,0.0,9.428785351784697,0,0,0.0,0.0,0,0,0,0,0
2011,20,419.1338450023043,0.0,9.559697251884657,0.048272465073407,0.011995182175066003,0.0,0.0,0.0053881557341954765,0,0,0,0
2011,21,415.381255720555,0.0,9.690609151984617,3.0766128906956824,0.8068882911536637,0.0,0.0,0.33791592551012384,0,0,0,0
2011,22,415.5121676206549,0.0,9.821521052084577,0,0,0.0,0.0,0,0,0,0,0
2011,23,415.6430795207549,0.0,9.952432952184537,0,0,0.0,0.0,0,0,0,0,0
2011,24,415.7739914208548,0.0,10.083344852284498,0,0,0.0,0.0,0,0,0,0,0
2011,25,415.85783914756695,0.0,10.214256752384458,0.03754665819371416,0.00951751519411085,0.0,0.0,0.004203893183022603,0,0,0,0
2011,26,415.9887510476669,0.0,10.345168652484418,0,0,0.0,0.0,0,0,0,0,0
2011,27,416.1158846654829,0.0,10.476080495868592,0,0,0.0006885559379826068,0.003089595399491608,0,0.00016254939590002815,6.383519937606716e-05,5.671578561492564e-08,7.423063148277929e-08
2011,28,416.2340386487071,0.0,10.606992214932143,0,0,0.0023254041971579897,0.010432097839772201,0,0.0005121237670149438,0.0002014643228555461,1.8103640957991288e-07,2.3380249295211742e-07
2011,29,416.3649505488071,0.0,10.737904115032103,0,0,0.0,0.0,0,0,0,0,0
2011,30,415.6899745281965,0.0,10.868816015132063,0.6415487035391771,0.16433921717127808,0.0,0.0,0.07143733522310243,0,0,0,0
2011,31,414.2697358719371,0.0,10.999727915232024,1.2314712131667984,0.3196793431926327,0.0,0.0,0.13682266477536453,0,0,0,0
2011,32,413.55614498434585,0.0,11.130635005579167,0.37617115894699865,0.09691841972115256,0.06773675695408225,0.30366610234066443,0.04205367163124531,0.012922380553925585,0.005122830634058246,4.809752817280687e-06,5.539975484214206e-06
2011,33,412.26883927460995,0.0,11.26152857950966,0,0,0.2631928748803872,1.1549874502230744,0,0.04863424120778083,0.01931313966418069,1.8326169467248178e-05,1.8958562942152665e-05
2011,34,412.3997511747099,0.0,11.39244047960962,0,0,0.0,0.0,0,0,0,0,0
2011,35,409.32092925594816,0.0,11.52335237970958,2.5333699139304477,0.6763639049312475,0.0,0.0,0.2800952766789442,0,0,0,0
2011,36,404.51693414115243,0.0,11.65426427980954,3.8716027601149023,1.0633042547807583,0.0,0.0,0.42772024728916963,0,0,0,0
2011,37,404.55154152561954,0.0,11.785171148383284,0,0,0.01916318184469968,0.07713191314964236,0,0.012699119806682065,0.005088977850094311,5.031526216823051e-06,4.389112271204743e-06
2011,38,404.68245342571953,0.0,11.916083048483245,0,0,0.0,0.0,0,0,0,0,0
2011,39,404.8133653258195,0.0,12.046994948583205,0,0,0.0,0.0,0,0,0,0,0
2011,40,402.6799973113643,0.0,12.177906848683165,1.783366458270708,0.48091345628451004,0.0,0.0,0.20025739025754133,0,0,0,0
2011,41,402.81090921146426,0.0,12.308818748783125,0,0,0.0,0.0,0,0,0,0,0
2011,42,402.9418211115642,0.0,12.439730648883085,0,0,0.0,0.0,0,0,0,0,0
2011,43,403.06996646186633,0.0,12.570642353663313,0,0,0.0005534939296255966,0.0022127060753490426,0,0.00046020210357052764,0.0001864205322858657,1.9531973157632295e-07,1.5447309185025977e-07
2011,44,403.2008783619663,0.0,12.701554253763273,0,0,0.0,0.0,0,0,0,0,0
2011,45,403.33179026206625,0.0,12.832466153863233,0,0,0.0,0.0,0,0,0,0,0
2011,46,402.99512675012454,0.0,12.963378053963194,0.36938721313930295,0.09818819890237147,0.0,0.0,0.04179214326201888,0,0,0,0
2011,47,403.12601967491787,0.0,13.094289954063154,0,0,0.0,0.0,0,0,0,0,0
2011,48,403.25730633606423,0.0,13.225201854163114,0,0,0.0,0.0,0,0,0,0,0
2011,49,403.3889907829534,0.0,13.356113754263074,0,0,0.0,0.0,0,0,0,0,0
2011,50,403.5207149445416,0.0,13.487025654363034,0,0,0.0,0.0,0,0,0,0,0
2011,51,403.6549395386314,0.0,13.617937554462994,0,0,0.0,0.0,0,0,0,0,0
2011,52,402.2237049377893,0.0,13.748759354488422,0,0,0.3137201509939443,1.2539160034919399,0,0.19304851949525148,0.07940106764416441,9.010007453268293e-05,5.6338999387777024e-05
2011,53,402.28813605818857,0.0,13.879666359941188,0,0,0.01484177163518666,0.05237934382802379,0,0.01038237243072768,0.004277404154252406,4.894647194837576e-06,3.0128020392041164e-06
2011,54,402.4196866840308,0.0,14.010578260041148,0,0,0.0,0.0,0,0,0,0,0
2011,55,402.1622387060186,0.0,14.141490160141108,0.30728935078064445,0.081740481541584,0.0,0.0,0.03465097626949244,0,0,0,0
2011,56,399.75662767134486,0.0,14.272402060241069,1.9945660049672096,0.5427136277952905,0.0,0.0,0.2233575937677282,0,0,0,0
2011,57,399.88807950713897,0.0,14.403313960341029,0,0,0.0,0.0,0,0,0,0,0
2011,58,399.9943424457589,0.0,14.534223777912572,0,0,0.005491487036682759,0.019273340290762175,0,0.004202798780451295,0.0017474300243198633,2.082528415854694e-06,1.1685939799451011e-06
2011,59,400.1253234014731,0.0,14.665135678012533,0,0,0.0,0.0,0,0,0,0,0
2011,60,400.2561147745177,0.0,14.796047578112493,0,0,0.0,0.0,0,0,0,0,0
2011,61,399.29759716476315,0.0,14.926959478212453,0.8584754376472876,0.23113166162114082,0.0,0.0,0.09684310104454648,0,0,0,0
2011,62,399.4285350946895,0.0,15.057871378312413,0,0,0.0,0.0,0,0,0,0,0
2011,63,399.4350767027899,0.0,15.1887093473531,0,0,0.02768565213104913,0.09696091494768294,0,0.14232445045645029,0.05968447945387719,7.393105927206975e-05,3.857309955381777e-05
2011,64,399.5666699901831,0.0,15.31962124745306,0,0,0.0,0.0,0,0,0,0,0
2011,65,399.6981672003977,0.0,15.45053314755302,0,0,0.0,0.0,0,0,0,0,0
2011,66,399.2905859655342,0.0,15.58144504765298,0.425106772528301,0.11403631323012199,0.0,0.0,0.048028664410650616,0,0,0,0
2011,67,399.42222363735357,0.0,15.71235694775294,0,0,0.0,0.0,0,0,0,0,0
2011,68,399.1014069169467,0.0,15.842994069188975,0,0,0.10280657886302312,0.35609868418628227,0,0.5056211457297654,0.21381740889720283,0.00027477866392493835,0.00012997269215149512
2011,69,399.2057096683114,0.0,15.973880615174776,0,0,0.008285938531022562,0.027513746199629423,0,0.046246207703457005,0.01958860795783274,2.5354114158669722e-05,1.1849587991709722e-05
2011,70,399.346361687126,0.0,16.104792515274738,0,0,0.0,0.0,0,0,0,0,0
2011,71,396.92113812577554,0.0,16.2357044153747,2.0161362111366303,0.5519172553903002,0.0,0.0,0.22599924629314436,0,0,0,0
2011,72,394.9837189163476,0.0,16.36661631547466,1.633750900963269,0.4461117672351095,0.0,0.0,0.18432434301063408,0,0,0,0
2011,73,395.12573915832223,0.0,16.49752821557462,0,0,0.0,0.0,0,0,0,0,0
2011,74,395.2686212247636,0.0,16.62844011567458,0,0,0.0,0.0,0,0,0,0,0
2011,75,395.44221421511713,0.0,16.75661062402212,0,0,0.0,0.0,0,0,0,0,0
2011,76,395.65906311167066,0.0,16.88097272911381,0,0,0.0,0.0,0,0,0,0,0
2011,77,395.9182191864903,0.0,17.001622926875264,0,0,0.0,0.0,0,0,0,0,0
2011,78,396.17884092001236,0.0,17.121986579742657,0,0,0.0,0.0,0,0,0,0,0
2011,79,396.3572900750886,0.0,17.239716416244654,0,0,0.024783541708872328,0.08592100094420495,0,0.14271258095484807,0.06151842030115503,8.508100399243313e-05,3.564342901809004e-05
2011,80,396.07942691853526,0.0,17.35742404596333,0,0,0.1249480728387163,0.4369140936194078,0,0.7004001170808016,0.3024064690272058,0.00042063710678533445,0.00016776365635326143
2011,81,396.4270501266704,0.0,17.46810253828811,0,0,0.0,0.0,0,0,0,0,0
2011,82,383.18090611828677,0.0,17.584757360354736,9.89280419535287,2.947246637351137,0.15200577544623478,0.5401778305982682,1.0841934203944754,1.3842019880805099,0.604943032015968,0.0008507216159560038,0.0001899692180477874
2011,83,359.63212824096786,0.0,17.701434007620122,18.188473734688422,5.640149661952145,0.0,0.0,2.014989134892619,0,0,0,0
2011,84,355.26815167636175,0.0,17.82165391686769,3.665556864856215,0.9471199146125283,0.0,0.0,0.4498541730981281,0,0,0,0
2011,85,333.9089488123813,0.0,17.944658923835615,16.898539175981035,4.678619603922946,0.0,0.0,2.0412885354892625,0,0,0,0
2011,86,334.0878584959208,0.0,18.071237697611192,0,0,0.0,0.0,0,0,0,0,0
2011,87,334.2317519258342,0.0,18.201230959851276,0,0,0.0,0.0,0,0,0,0,0
2011,88,334.37392647404886,0.0,18.33122422209136,0,0,0.0,0.0,0,0,0,0,0
2011,89,334.5169762562012,0.0,18.461217484331446,0,0,0.0,0.0,0,0,0,0,0
2011,90,334.6616100275064,0.0,18.59121074657153,0,0,0.0,0.0,0,0,0,0,0
2011,91,334.83700527728513,0.0,18.71796217099289,0,0,0.0,0.0,0,0,0,0,0
2011,92,334.9450945446621,0.0,18.841273942981864,0,0,0.02100308373624277,0.07828306232799233,0,0.2617046724362155,0.11695901851959391,0.00017433353027619287,2.8886037679894626e-05
2011,93,335.17113612188865,0.0,18.95993673471804,0,0,0.006173301934599945,0.022959191906246314,0,0.08261216655035966,0.03697852751494859,5.5421847774705014e-05,9.242386839533148e-06
2011,94,335.43446652446033,0.0,19.077177357846615,0,0,0.0017192938655505108,0.006573197006482529,0,0.02615286587725864,0.011724872594221206,1.7664306834228905e-05,3.022930591354174e-06
2011,95,335.725527321424,0.0,19.19156644718846,0,0,0.0,0.0,0,0,0,0,0
2011,96,336.0494237109336,0.0,19.30291211302581,0,0,0.0,0.0,0,0,0,0,0
2011,97,324.44967079288546,0.0,19.4098487502891,9.632447726069259,2.3331223248492607,0.0,0.0,1.2598291288838221,0,0,0,0
2011,98,324.8684520398961,0.0,19.511189069833016,0,0,0.0,0.0,0,0,0,0,0
2011,99,323.88349571447657,0.0,19.605603364190106,1.2060466484444003,0.2637083180106079,0.0,0.0,0.167189863614785,0,0,0,0
2011,100,324.49861702622934,0.0,19.685876455362976,0,0,0.0,0.0,0,0,0,0,0
2011,101,325.31620924051873,0.0,19.74410323691558,0,0,0.0,0.0,0,0,0,0,0
2011,102,326.1030809256134,0.0,19.80453675031344,0,0,0.0,0.0,0,0,0,0,0
2011,103,326.43566575732063,0.0,19.863426058873014,0.37668543014711503,0.08010609239152794,0.0,0.0,0.05240595792408802,0,0,0,0
2011,104,327.30749488082546,0.0,19.91389443952381,0,0,0.0,0.0,0,0,0,0,0
2011,105,328.04332150344345,0.0,19.97658486696104,0,0,0.0,0.0,0,0,0,0,0
2011,106,328.5936023826729,0.0,20.050377333583953,0,0,0.004419775465563348,0.04621251515017787,0,0.0740121481701037,0.03394247693622259,5.319168301593202e-05,1.940195820910408e-05
2011,107,329.21201419426825,0.0,20.12343502884656,0,0,0.0,0.0,0,0,0,0,0
2011,108,329.8316304167973,0.0,20.19764631494312,0,0,0.0,0.0,0,0,0,0,0
2011,109,319.2547330387138,0.0,20.275249932745734,9.133446378479414,2.030320879671615,0.0,0.0,1.2459882454904951,0,0,0,0
2011,110,317.7767110857629,0.0,20.375459007390614,1.2291972713050088,0.24881260265801458,0.02717395114274404,0.3595684163821705,0.17739399061197297,0.5178664804011719,0.23982115701900858,0.00037984384650600943,0.00013820597264546403
2011,111,318.19868703977795,0.0,20.467619214889872,0,0,0.0,0.0,0,0,0,0,0
2011,112,318.6365986342755,0.0,20.55975390388345,0,0,0.0,0.0,0,0,0,0,0
2011,113,296.7998949893852,0.0,20.65030070083015,18.08507962669116,4.203802460175149,0.0,0.0,2.554881783218751,0,0,0,0
2011,114,297.3337608556547,0.0,20.731246657227764,0,0,0.0,0.0,0,0,0,0,0
2011,115,297.9133064540624,0.0,20.807087264478483,0,0,0.0,0.0,0,0,0,0,0
2011,116,295.76913896813767,0.0,20.87523377139084,2.2826008131158635,0.43154869921441064,0.0005017762268697857,0.008547294315038102,0.36049938748856236,0.015707860436379402,0.007390593494440575,1.1938370250857408e-05,3.872243448201747e-06
2011,117,296.2605539833437,0.0,20.94662738362861,0,0,0.003777332825136847,0.06885314008426491,0,0.10837407099268888,0.05106848616037541,8.267825662408683e-05,2.8299705897875215e-05
2011,118,296.7692858063396,0.0,21.008276595650344,0,0,0.0,0.0,0,0,0,0,0
2011,119,289.84298331407314,0.0,21.07953964576902,6.215515217023199,1.2064951204037024,0.0,0.0,0.9864717948464158,0,0,0,0
2011,120,276.56761056910165,10000.0,21.14627641896745,11.66692257417645,2.36121595693617,0.0,0.0,1.9024529772012904,0,0,0,0
2011,121,277.49825704272627,0.0,21.19850969305337,0,0,0.0,0.0,0,0,0,0,0
2011,122,278.23736073827126,0.0,21.257068370133396,0,0,0.0,0.0,0,0,0,0,0
2011,123,278.64029147876624,0.0,21.31795992552888,0,0,0.0,0.0,0,0,0,0,0
2011,124,279.2429760762663,0.0,21.389451151491432,0,0,0.0,0.0,0,0,0,0,0
2011,125,279.95729277054056,0.0,21.456998184919172,0,0,0.0,0.0,0,0,0,0,0
2011,126,280.70662027827467,0.0,21.522514453500808,0,0,0.0,0.0,0,0,0,0,0
2011,127,281.4558592993022,0.0,21.579643883639125,0,0,0.0,0.0,0,0,0,0,0
2011,128,282.2914921488834,0.0,21.631461132554776,0,0,0.0,0.0,0,0,0,0,0
2011,129,282.82959816880026,0.0,21.660719393468245,0,0,0.0,0.0,0,0,0,0,0
2011,130,283.7401897928329,0.0,21.639100207396865,0,0,0.00018190457442415374,0.010822133094610048,0,0.012365207168841378,0.004970138559643215,7.4981309402691314e-06,4.365691479065311e-06
2011,131,284.38127627305397,0.0,21.571840346176867,0,0,0.0,0.0,0,0,0,0,0
2011,132,285.0153100616241,0.0,21.4475581081107,0,0,0.0,0.0,0,0,0,0,0
2011,133,285.7542259336811,0.0,21.27544930257055,0,0,0.0,0.0,0,0,0,0,0
2011,134,285.4826500079904,0.0,21.109409337416334,0,0,0.0,0.0,0,0,0,0,0
2011,135,284.50344087970615,0.0,20.95120286991965,0,0,0.0,0.0,0,0,0,0,0
2011,136,283.10496614205107,0.0,20.819669638013412,0,0,0.0,0.0,0,0,0,0,0
2011,137,280.8380529767148,0.0,20.726222938000873,0,0,0.0,0.0,0,0,0,0,0
2011,138,278.8668007780876,0.0,20.652177732157668,0,0,0.0,0.0,0,0,0,0,0
2011,139,279.53484258255423,0.0,20.579607732938264,0,0,0.0,0.0,0,0,0,0,0
2011,140,278.92124300970113,0.0,20.49620336762239,0,0,0.0,0.0,0,0,0,0,0
2011,141,276.6865803308989,0.0,20.385975074455555,0,0,0.0,0.0,0,0,0,0,0
2011,142,274.1218491555133,0.0,20.225649288357616,0,0,0.0,0.0,0,0,0,0,0
2011,143,271.79806890259596,0.0,20.014362475924234,0,0,0.0,0.0,0,0,0,0,0
2011,144,269.7505395011543,0.0,19.80282252354328,0,0,0.0,0.0,0,0,0,0,0
2011,145,267.93293819106424,0.0,19.58493215178398,0,0,0.0,0.0,0,0,0,0,0
2011,146,259.60277874238506,0.0,19.56403521007501,0,0,0.010249502715745085,4.155214025389608,0,0.7281002327488365,0.3009495892062182,0.00040275563200083337,0.0005756116237770581
2011,147,256.7667295677103,0.0,19.393520876291763,0,0,0.0,0.0,0,0,0,0,0
2011,148,256.4797059990159,0.0,19.243990643740062,0,0,0.0,0.0,0,0,0,0,0
2011,149,242.28607623716653,0.0,19.09239786816334,12.09568405465569,2.215633139252934,0.0,0.0,2.2758100908624868,0,0,0,0
2011,150,240.81280196069739,0.0,18.9238463649393,0,0,0.0,0.0,0,0,0,0,0
2011,151,238.8994637484948,0.0,18.718930763487403,0,0,0.0,0.0,0,0,0,0,0
2011,152,236.95698287978428,0.0,18.497987692177848,0,0,0.0,0.0,0,0,0,0,0
2011,153,234.92781401188938,0.0,18.275074833179914,0,0,0.0,0.0,0,0,0,0,0
2011,154,232.60375552990584,0.0,18.050385985433227,0,0,0.0,0.0,0,0,0,0,0
2011,155,230.85465817267897,0.0,17.790499028203957,0,0,0.0,0.0,0,0,0,0,0
2011,156,228.8516115759351,0.0,17.533612525296043,0,0,0.0,0.0,0,0,0,0,0
2011,157,227.5563793526688,0.0,17.236526522577133,0,0,0.0,0.0,0,0,0,0,0
2011,158,226.61259513389822,0.0,16.937272699623215,0,0,0.0,0.0,0,0,0,0,0
2011,159,225.8068400568651,0.0,16.62631394167458,0,0,0.0,0.0,0,0,0,0,0
2011,160,226.28813048871402,0.0,16.213556479497704,0,0,0.0,0.0,0,0,0,0,0
2011,161,226.88900634586125,0.0,15.768770901258307,0,0,0.0,0.0,0,0,0,0,0
2011,162,227.7722497971942,0.0,15.340147877894394,0,0,0.0,0.0,0,0,0,0,0
2011,163,227.71526001555716,0.0,14.968503919672226,0,0,0.0,0.0,0,0,0,0,0
2011,164,227.95576281535463,0.0,14.624444535032305,0,0,0.0,0.0,0,0,0,0,0
2011,165,227.60971606400182,0.0,14.31472381859442,0,0,0.0,0.0,0,0,0,0,0
2011,166,227.11477561396268,0.0,13.995862048859557,0,0,0.0,0.0,0,0,0,0,0
2011,167,222.39052854464651,0.0,13.875133228490473,0,0,0.23103593339410822,1.435713991180769,0,0.2944019506897941,0.12717401941329565,0.00011873493076591206,0.00016888566237314778
2011,168,222.6567184800097,0.0,13.550489781436616,0,0,0.0,0.0,0,0,0,0,0
2011,169,223.1190676790864,0.0,13.230097963913211,0,0,0.0,0.0,0,0,0,0,0
2011,170,217.5877143514155,0.0,13.060115164889108,1.486565347807946,0.07637044955438113,0.34244017913313396,2.2077713989091614,0.35256465528857106,0.5747702501991497,0.2513034748667619,0.00022105028879761755,0.00023367071981305172
2011,171,220.58978389082455,0.0,12.703313219649928,0,0,0.0,0.0,0,0,0,0,0
2011,172,226.0151035555972,0.0,12.361014171664465,0,0,0.0,0.0,0,0,0,0,0
2011,173,217.37333453940164,0.0,12.051519057078805,13.8769289404575,1.0849873223359936,0.08302939089631114,0.3435811288011759,3.3273651243128315,0.12250264819073156,0.05418893568152438,4.4387852466720525e-05,4.066328192996116e-05
2011,174,225.0215675496064,0.0,11.688553566875276,0,0,0.0,0.0,0,0,0,0,0
2011,175,232.2083455824819,0.0,11.366532242187873,0,0,0.0,0.0,0,0,0,0,0
2011,176,232.58680196634947,0.0,11.046982562725425,6.539298665100967,0.37120136632795003,0.0,0.0,1.746642806922537,0,0,0,0
2011,177,238.90071554466414,0.0,10.747166650818151,0.8199586278686561,0.03849041960448216,0.0,0.0,0.23208532478160573,0,0,0,0
2011,178,243.45860936954895,0.0,10.449013807933422,2.6771242610885713,0.12069531377951119,0.0,0.0,0.7580390874623986,0,0,0,0
2011,179,250.63656219663898,0.0,10.167995776185649,0,0,0.0,0.0,0,0,0,0,0
2011,180,257.5501509651141,0.0,9.906854619080079,0,0,0.0,0.0,0,0,0,0,0
2011,181,264.44053974892773,0.0,9.654109792734758,0,0,0.0,0.0,0,0,0,0,0
2011,182,271.93009363132694,0.0,9.381997768028663,0,0,0.0,0.0,0,0,0,0,0
2011,183,279.6173757794158,0.0,9.110767910612244,0,0,0.0,0.0,0,0,0,0,0
2011,184,287.15993681352336,0.0,8.854427564045183,0,0,0.0,0.0,0,0,0,0,0
2011,185,294.414777075347,0.0,8.612317900222871,0,0,0.0,0.0,0,0,0,0,0
2011,186,299.9960260950084,0.0,8.380801591821651,0,0,0.0,0.0,0,0,0,0,0
2011,187,306.73822932857644,0.0,8.073941698271094,0,0,0.00442890422913761,0.004128693610891078,0,0.0030538765960454054,0.0013914033744161346,7.611597845882266e-07,8.986340705029164e-07
2011,188,312.5297202891983,0.0,7.790690848912371,0,0,0.0,0.0,0,0,0,0,0
2011,189,317.8301524302446,0.0,7.529403963006964,0,0,0.0,0.0,0,0,0,0,0
2011,190,322.67853281651503,0.0,7.286652214881261,0,0,0.0,0.0,0,0,0,0,0
2011,191,328.6884066068308,0.0,7.008706250490911,0,0,0.0,0.0,0,0,0,0,0
2011,192,335.0853335726385,0.0,6.717144068638747,0,0,0.0,0.0,0,0,0,0,0
2011,193,341.2772802858097,0.0,6.450975990909266,0,0,0.0,0.0,0,0,0,0,0
2011,194,346.94218859762566,0.0,6.20871382411273,0,0,0.0,0.0,0,0,0,0,0
2011,195,352.1928663424995,0.0,5.989325477936765,0,0,0.0,0.0,0,0,0,0,0
2011,196,357.1368000424553,0.0,5.787435735055031,0,0,0.0,0.0,0,0,0,0,0
2011,197,362.2619983311678,0.0,5.584972044513126,0,0,0.0,0.0,0,0,0,0,0
2011,198,367.189327787238,0.0,5.394645929309568,0,0,0.0,0.0,0,0,0,0,0
2011,199,372.01192305579633,0.0,5.207837530150146,0,0,0.0,0.0,0,0,0,0,0
2011,200,376.89347739590715,0.0,5.032935647462192,0,0,0.0,0.0,0,0,0,0,0
2011,201,381.85169565032345,0.0,4.8691898736242445,0,0,0.0,0.0,0,0,0,0,0
2011,202,386.76846243587863,0.0,4.715466545710906,0,0,0.0,0.0,0,0,0,0,0
2011,203,391.80672591946075,0.0,4.559914562279108,0,0,0.0,0.0,0,0,0,0,0
2011,204,397.1141463549463,0.0,4.403224354216672,0,0,0.0,0.0,0,0,0,0,0
2011,205,402.8178797640976,0.0,4.250349601268299,0,0,0.0,0.0,0,0,0,0,0
2011,206,409.2936773811992,0.0,4.108651647944174,0,0,0.0,0.0,0,0,0,0,0
2011,207,416.7360497477162,0.0,3.9762979952743995,0,0,0.0,0.0,0,0,0,0,0
2011,208,426.57988533997946,0.0,3.8159369290283256,0,0,0.0,0.0,0,0,0,0,0
2011,209,435.87739288570003,0.0,3.658127872255083,0,0,0.0,0.0,0,0,0,0,0
2011,210,445.2625689719074,0.0,3.50526606765091,0,0,0.0,0.0,0,0,0,0,0
2011,211,454.9525044150478,0.0,3.366127468769884,0,0,0.0,0.0,0,0,0,0,0
2011,212,464.29773225697846,0.0,3.2382223729209296,0,0,0.0,0.0,0,0,0,0,0
2011,213,473.3759791262864,0.0,3.1194660174808373,0,0,0.0,0.0,0,0,0,0,0
2011,214,482.2839306569823,0.0,3.007828747598764,0,0,0.0,0.0,0,0,0,0,0
2011,215,491.0292063056831,0.0,2.902649533550789,0,0,0.0,0.0,0,0,0,0,0
2011,216,499.4294415715601,0.0,2.805801514192509,0,0,0.0,0.0,0,0,0,0,0
2011,217,507.4477973026303,0.0,2.716148885271303,0,0,0.0,0.0,0,0,0,0,0
2011,218,513.7326478352813,0.0,2.6322730530376535,0,0,0.0,0.0,0,0,0,0,0
2011,219,519.5747670564459,0.0,2.547116810743302,0,0,0.0,0.0,0,0,0,0,0
2011,220,524.6215052415033,0.0,2.468187292182984,0,0,0.0,0.0,0,0,0,0,0
2011,221,529.1942210170857,0.0,2.393096674562096,0,0,0.0,0.0,0,0,0,0,0
2011,222,533.2555258416862,0.0,2.3250373212782454,0,0,0.0,0.0,0,0,0,0,0
2011,223,536.7333826400462,0.0,2.264196767799134,0,0,0.0,0.0,0,0,0,0,0
2011,224,539.8019565689506,0.0,2.2087556381568905,0,0,0.0,0.0,0,0,0,0,0
2011,225,542.9809385112524,0.0,2.153534705772117,0,0,0.0,0.0,0,0,0,0,0
2011,226,546.3566116398157,0.0,2.0968081724756558,0,0,0.0,0.0,0,0,0,0,0
2011,227,549.4255112027424,0.0,2.045214019538728,0,0,0.0,0.0,0,0,0,0,0
2011,228,552.1305166677712,0.0,1.9975158201033214,0,0,0.0,0.0,0,0,0,0,0
2011,229,555.4372208110058,0.0,1.9444623151299032,0,0,0.0,0.0,0,0,0,0,0
2011,230,558.3986143232216,0.0,1.8959754037194978,0,0,0.0,0.0,0,0,0,0,0
2011,231,561.0688881829436,0.0,1.851573879887585,0,0,0.0,0.0,0,0,0,0,0
2011,232,564.929777375105,0.0,1.7982338896492465,0,0,0.0,0.0,0,0,0,0,0
2011,233,568.730341837406,0.0,1.7472264191123528,0,0,0.0,0.0,0,0,0,0,0
