year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,0.0,95.05947083362915,64.68661754271459
2010,0.0,501.3493347841903,366.5286745923177
2011,0.0,494.7423604455094,360.24025711986934
2012,0.0,568.5055201229012,325.3626330451113
2013,0.0,545.6072352414698,370.37397156212967
2014,0.0,473.2698954877458,309.12532143825155
2015,0.0,501.00671137435876,276.0123844989531
2016,0.0,400.6623759419546,222.55663102051136
