year,manure_applied,manure_N_applied,manure_P_applied,fert_applied,fert_N_applied,fert_P_applied,fert_K_applied
,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
2011,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
2012,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
2013,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
2014,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
2015,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
2016,200000.0,10000.0,12000.0,0.0,0.0,0.0,0.0
