year,manure_applied,ET_max,ET
,kg,mm H20,mm H20
2009,9.813869091569725,95.05947083362915,64.68661754271459
2010,3.4009573550570953,501.3493347841903,342.6777755341564
2011,7.349821516080089,494.7423604455094,334.9509025824966
2012,7.26304250003034,568.5055201229012,308.27829588900795
2013,7.178417967062731,545.6072352414698,372.96241497715823
2014,7.111851641095137,473.2698954877458,326.32204332650645
2015,22.314770956164544,501.00671137435876,330.27619700247635
2016,7.02205064199105,400.6623759419546,298.3695448784687
