county_code,108,107,110,18,23,44,51,50,52,95,94,100,104,176,91,301,302,303,304,305
1051,0.2,0.2,0.21,0.23,0.32,1.189249,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1055,0.2,0.2,0.21,0.23,0.32,0.317442,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1057,0.2,0.2,0.21,0.23,0.32,0.458942,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1059,0.2,0.2,0.21,0.23,0.32,1.842501,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1061,0.2,0.2,0.21,0.23,0.32,0.637148,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1065,0.2,0.2,0.21,0.23,0.32,1.623292,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1071,0.2,0.2,0.21,0.23,0.32,0.942003,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1075,0.2,0.2,0.21,0.23,0.32,0.870896,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1079,0.2,0.2,0.21,0.23,0.32,1.092415,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1081,0.2,0.2,0.21,0.23,0.32,0.993383,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1087,0.2,0.2,0.21,0.23,0.32,0.929462,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1089,0.2,0.2,0.21,0.23,0.32,1.0839,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1093,0.2,0.2,0.21,0.23,0.32,0.51527,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1097,0.2,0.2,0.21,0.23,0.32,1.6233,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1099,0.2,0.2,0.21,0.23,0.32,0.351302,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1103,0.2,0.2,0.21,0.23,0.32,0.946233,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1109,0.2,0.2,0.21,0.23,0.32,0.599109,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1111,0.2,0.2,0.21,0.23,0.32,0.348152,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1113,0.2,0.2,0.21,0.23,0.32,0.95257,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1115,0.2,0.2,0.21,0.23,0.32,0.428339,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1117,0.2,0.2,0.21,0.23,0.32,0.318591,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1121,0.2,0.2,0.21,0.23,0.32,0.929481,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1127,0.2,0.2,0.21,0.23,0.32,0.792211,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1129,0.2,0.2,0.21,0.23,0.32,0.657782,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
1131,0.2,0.2,0.21,0.23,0.32,0.958945,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4003,0.2,0.2,0.21,0.23,0.32,1.290906,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4011,0.2,0.2,0.21,0.23,0.32,0.49496,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4012,0.2,0.2,0.21,0.23,0.32,1.213105,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4013,0.2,0.2,0.21,0.23,0.32,3.286964,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4021,0.2,0.2,0.21,0.23,0.32,2.817382,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4025,0.2,0.2,0.21,0.23,0.32,0.545013,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
4027,0.2,0.2,0.21,0.23,0.32,0.992073,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5007,0.2,0.2,0.21,0.23,0.32,0.69345,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5015,0.2,0.2,0.21,0.23,0.32,1.083262,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5019,0.2,0.2,0.21,0.23,0.32,1.024482,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5029,0.2,0.2,0.21,0.23,0.32,0.509429,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5045,0.2,0.2,0.21,0.23,0.32,0.582367,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5047,0.2,0.2,0.21,0.23,0.32,0.556489,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5049,0.2,0.2,0.21,0.23,0.32,1.239656,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5057,0.2,0.2,0.21,0.23,0.32,0.353281,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5065,0.2,0.2,0.21,0.23,0.32,0.46196,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5079,0.2,0.2,0.21,0.23,0.32,0.34233,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5083,0.2,0.2,0.21,0.23,0.32,0.545717,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5085,0.2,0.2,0.21,0.23,0.32,0.411826,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5087,0.2,0.2,0.21,0.23,0.32,1.126843,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5089,0.2,0.2,0.21,0.23,0.32,0.52291,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5091,0.2,0.2,0.21,0.23,0.32,0.582387,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5125,0.2,0.2,0.21,0.23,0.32,0.582426,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5129,0.2,0.2,0.21,0.23,0.32,0.410217,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5133,0.2,0.2,0.21,0.23,0.32,0.721311,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5143,0.2,0.2,0.21,0.23,0.32,0.877233,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
5145,0.2,0.2,0.21,0.23,0.32,0.823306,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6005,0.2,0.2,0.21,0.23,0.32,1.032649,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6007,0.2,0.2,0.21,0.23,0.32,0.910534,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6009,0.2,0.2,0.21,0.23,0.32,0.950555,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6011,0.2,0.2,0.21,0.23,0.32,0.379617,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6015,0.2,0.2,0.21,0.23,0.32,0.525951,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6019,0.2,0.2,0.21,0.23,0.32,2.842745,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6021,0.2,0.2,0.21,0.23,0.32,0.618314,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6023,0.2,0.2,0.21,0.23,0.32,2.629756,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6025,0.2,0.2,0.21,0.23,0.32,1.386383,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6029,0.2,0.2,0.21,0.23,0.32,9.75193,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6031,0.2,0.2,0.21,0.23,0.32,4.463157,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6035,0.2,0.2,0.21,0.23,0.32,0.894707,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6037,0.2,0.2,0.21,0.23,0.32,0.983358,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6039,0.2,0.2,0.21,0.23,0.32,2.814667,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6041,0.2,0.2,0.21,0.23,0.32,2.723386,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6045,0.2,0.2,0.21,0.23,0.32,0.330916,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6047,0.2,0.2,0.21,0.23,0.32,11.13796,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6051,0.2,0.2,0.21,0.23,0.32,0.366756,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6057,0.2,0.2,0.21,0.23,0.32,1.062551,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6061,0.2,0.2,0.21,0.23,0.32,0.961825,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6065,0.2,0.2,0.21,0.23,0.32,2.622762,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6067,0.2,0.2,0.21,0.23,0.32,0.416784,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6071,0.2,0.2,0.21,0.23,0.32,2.216913,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6073,0.2,0.2,0.21,0.23,0.32,0.494281,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6077,0.2,0.2,0.21,0.23,0.32,9.430687,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6079,0.2,0.2,0.21,0.23,0.32,0.744558,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6083,0.2,0.2,0.21,0.23,0.32,0.833369,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6085,0.2,0.2,0.21,0.23,0.32,0.962058,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6089,0.2,0.2,0.21,0.23,0.32,1.062443,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6093,0.2,0.2,0.21,0.23,0.32,1.92365,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6097,0.2,0.2,0.21,0.23,0.32,3.134265,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6099,0.2,0.2,0.21,0.23,0.32,8.536955,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6103,0.2,0.2,0.21,0.23,0.32,2.12477,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6105,0.2,0.2,0.21,0.23,0.32,1.062779,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6107,0.2,0.2,0.21,0.23,0.32,13.88116,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6109,0.2,0.2,0.21,0.23,0.32,0.436714,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6111,0.2,0.2,0.21,0.23,0.32,0.633352,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6113,0.2,0.2,0.21,0.23,0.32,1.819949,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
6115,0.2,0.2,0.21,0.23,0.32,1.062393,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8001,0.2,0.2,0.21,0.23,0.32,0.791969,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8021,0.2,0.2,0.21,0.23,0.32,0.397967,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8027,0.2,0.2,0.21,0.23,0.32,0.480145,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8029,0.2,0.2,0.21,0.23,0.32,0.680074,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8039,0.2,0.2,0.21,0.23,0.32,0.480046,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8041,0.2,0.2,0.21,0.23,0.32,0.480052,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8043,0.2,0.2,0.21,0.23,0.32,0.312238,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8055,0.2,0.2,0.21,0.23,0.32,0.312239,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8063,0.2,0.2,0.21,0.23,0.32,0.48004,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8067,0.2,0.2,0.21,0.23,0.32,2.078716,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8069,0.2,0.2,0.21,0.23,0.32,2.714654,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8077,0.2,0.2,0.21,0.23,0.32,0.347076,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8083,0.2,0.2,0.21,0.23,0.32,1.339111,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8085,0.2,0.2,0.21,0.23,0.32,0.709895,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8087,0.2,0.2,0.21,0.23,0.32,1.041221,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8095,0.2,0.2,0.21,0.23,0.32,1.063303,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8101,0.2,0.2,0.21,0.23,0.32,0.508572,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8105,0.2,0.2,0.21,0.23,0.32,0.480069,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8107,0.2,0.2,0.21,0.23,0.32,0.679397,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8119,0.2,0.2,0.21,0.23,0.32,0.480056,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8121,0.2,0.2,0.21,0.23,0.32,0.347074,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8123,0.2,0.2,0.21,0.23,0.32,3.951635,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
8125,0.2,0.2,0.21,0.23,0.32,1.072368,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9001,0.2,0.2,0.21,0.23,0.32,0.939493,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9003,0.2,0.2,0.21,0.23,0.32,0.668996,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9005,0.2,0.2,0.21,0.23,0.32,0.635953,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9007,0.2,0.2,0.21,0.23,0.32,0.350136,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9009,0.2,0.2,0.21,0.23,0.32,0.360981,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9011,0.2,0.2,0.21,0.23,0.32,2.10073,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9013,0.2,0.2,0.21,0.23,0.32,2.034573,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
9015,0.2,0.2,0.21,0.23,0.32,4.402974,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
10001,0.2,0.2,0.21,0.23,0.32,0.864618,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
10003,0.2,0.2,0.21,0.23,0.32,0.729697,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
10005,0.2,0.2,0.21,0.23,0.32,0.960817,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12001,0.2,0.2,0.21,0.23,0.32,2.173207,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12003,0.2,0.2,0.21,0.23,0.32,0.92945,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12023,0.2,0.2,0.21,0.23,0.32,0.412136,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12027,0.2,0.2,0.21,0.23,0.32,1.372066,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12033,0.2,0.2,0.21,0.23,0.32,0.318576,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12041,0.2,0.2,0.21,0.23,0.32,1.752118,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12043,0.2,0.2,0.21,0.23,0.32,0.689129,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12049,0.2,0.2,0.21,0.23,0.32,0.810641,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12051,0.2,0.2,0.21,0.23,0.32,0.542361,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12053,0.2,0.2,0.21,0.23,0.32,0.290688,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12055,0.2,0.2,0.21,0.23,0.32,1.400619,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12057,0.2,0.2,0.21,0.23,0.32,0.686034,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12059,0.2,0.2,0.21,0.23,0.32,0.791592,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12063,0.2,0.2,0.21,0.23,0.32,1.526505,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12065,0.2,0.2,0.21,0.23,0.32,0.562166,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12067,0.2,0.2,0.21,0.23,0.32,3.206487,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12069,0.2,0.2,0.21,0.23,0.32,0.604056,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12071,0.2,0.2,0.21,0.23,0.32,0.686061,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12075,0.2,0.2,0.21,0.23,0.32,1.830869,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12079,0.2,0.2,0.21,0.23,0.32,0.383776,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12081,0.2,0.2,0.21,0.23,0.32,2.058098,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12083,0.2,0.2,0.21,0.23,0.32,0.31858,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12085,0.2,0.2,0.21,0.23,0.32,0.215769,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12086,0.2,0.2,0.21,0.23,0.32,0.266478,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12089,0.2,0.2,0.21,0.23,0.32,1.38441,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12093,0.2,0.2,0.21,0.23,0.32,1.604293,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
12099,0.2,0.2,0.21,0.23,0.32,0.5766,0.15,0.15,0.15,0.23,0.23,0.24,0.24,0.24,0.24,0.32,0.55,0.55,0.55,0.55
