year,runoff,drainage,erosion,ET,manure_applied,manure_N_applied,manure_P_applied,N_runoff,P_runoff,N_drainage,P_drainage,N_erosion,P_erosion,yield,N_yield,P_yield
,mm H2O,mm H2O,ton / ha,mm H2O,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
1979,1041.8113171614234,2033.9669349198282,1.481424451716797,1926.0669727917027,59.200728895320964,21099.916445711937,10500.0,380.66182007065163,364.2785314240467,0.0,0.0,20.049003332585666,14.960155785929427,44732.91361246397,2010.1402546745371,73.16671411935715
1980,1953.1039316269118,1899.0094880973313,3.5774724236820754,2491.1775068307293,1.6863982978389522,603.7115251376935,300.0,583.9590205774823,403.7624857053644,0.0,0.0,32.02374018787436,25.572965189231333,24597.530799566244,1025.7170339853649,49.23719671178536
1981,1574.8062063171908,2634.072549216909,1.893112549109925,1815.5832728117437,0.0,0.0,0.0,671.0659206228656,439.4699600338519,0.0,0.0,21.376494917132696,18.506339024574498,40218.81864861929,1811.994084751215,65.3217612527535
1982,1288.880935078788,1790.521459272425,2.2151329901889527,2360.845862636817,8.4056894761409,3023.409090062817,1500.0,758.2793754404175,341.8907409181681,0.0,0.0,22.61380906310944,22.578526270684563,23962.272218534265,1001.4175488382347,48.07558526422912
1983,2274.131941154351,3667.6667945467443,2.2827626386722604,2034.4523465279904,58.79415974005081,21172.56659475601,10500.0,1251.4399350192546,480.78650827008477,0.0,0.0,40.003805646869445,29.091277526961182,48421.34863708457,2166.4792248478807,80.27689648781788
1984,2169.0900252704137,3302.870882371677,3.665594688052554,2310.766634481467,109.06860417132911,39342.577951391526,19500.0,1067.7618774090815,720.1458353159468,0.0,0.0,70.73316466061424,48.672894311867,43863.32496129216,1952.9825064740803,73.81902501954079
1985,1195.1093066740373,2089.8252003987814,1.6107995379627904,2068.3979945770625,13.408196265661593,4845.03745584085,2400.0,670.9448400712658,521.7355330870963,0.0,0.0,28.022715461094133,20.971420033261,16388.651740509034,683.4067762324185,32.879040329650394
1986,1040.808978063108,2033.979904859702,2.2231905488265298,1934.382042117926,1.6748951035722488,605.8424043689502,300.0,692.4502917276649,515.2905332534611,0.0,0.0,39.59636783887921,39.69851037096646,31445.706932819518,1417.9885768799852,51.10665245498776
1987,1947.3786593780917,1921.030884408466,3.9215121319046977,2473.3069057030802,77.00451730156746,27876.420537896676,13800.0,935.2268698199363,686.8759756402003,0.0,0.0,53.819503142925186,43.4908451834492,17710.39802800965,738.5235975059263,35.45163884020017
1988,1569.2408567942373,2574.7656611076623,2.882688932383039,1887.198407702125,61.90433218562262,22428.63549584696,11100.0,900.0222918992927,803.9893267065761,0.0,0.0,61.03212137879668,55.825654844990986,31282.668009560406,1399.462301992916,51.98452400533213
1989,1290.1806809084192,1771.7608575925237,2.0023787458915017,2377.7079682903577,1.671763760596159,606.4115433039906,300.0,942.8815616757516,622.6777011567274,0.0,0.0,23.6355501374725,20.58653121541761,19598.264065759126,817.2476087901778,39.37467381467047
1990,2313.5621036371804,3533.56481292457,3.8299950863777386,2129.9822427290887,29.22022238210545,10606.543649822734,5246.064281316418,1286.3497477748513,777.7815177861147,0.0,0.0,57.237869511170196,70.12305605827045,29685.41041395368,1340.26252264987,48.01956647125747
1991,2156.5961815504334,3237.381322906765,4.076448941708504,2385.522687035382,100.22097156514162,36398.939943379635,18000.0,1015.2413595123603,1072.3253715965523,0.0,0.0,55.35142929770068,59.32767944554197,30695.541653997177,1363.9418709761571,51.97545945253058
1992,1203.9692012669245,2004.5928645250879,2.803756778363839,2151.0039738846503,60.10576387563891,21843.915031840414,10800.0,654.1769951785759,845.0079689283482,0.0,0.0,57.13124973131788,58.85602941650034,12111.590622010353,505.05332823535775,24.280773498357682
1993,1021.4719330610973,1923.8726534489517,2.1518863969909265,2062.12748569809,0.0,0.0,0.0,574.3961922331397,820.1876385181223,0.0,0.0,26.09941725194975,30.51124280508366,26065.94100368674,1156.9934538678035,44.39220845601204
1994,1945.1022895651272,1850.7011090823617,6.447966892381992,2534.812466708017,3.3361793718355033,1214.07861999352,600.0,752.265041659479,952.520312868751,0.0,0.0,65.1712828407445,113.56873512359172,22766.59059606043,1023.0270407168607,37.45501381947522
1995,1513.9248715338097,2342.4695907886103,3.204813466702707,2191.4208896739706,65.04027215590925,23677.242904481776,11700.0,636.791489284625,1065.9890469838806,0.0,0.0,29.006477344227648,41.315961192377166,9776.974587096207,407.6998387143688,19.64818350883671
1996,1332.6127847008747,1976.9458915487273,1.9666006727999148,2119.036174676865,0.0,0.0,0.0,878.2307989844418,831.2150387827566,0.0,0.0,15.171881366803778,19.67324154183079,29311.979237302334,1291.3870086217125,50.96586005235847
1997,2231.937511352198,3230.5084491747593,5.877287360689641,2514.752688767957,1.6665332895848441,607.3217649407646,300.0,742.9602991668278,988.2374240503973,0.0,0.0,28.947256641729776,59.60681911464526,12812.505197013943,534.2814665055809,25.64911868309445
1998,2215.2952659870284,3388.7674806790797,6.026394908915191,2221.3574192140845,1.6661524469604312,607.3907210662667,300.0,829.7413687697975,1182.266649105767,0.0,0.0,33.25048789802418,90.30780660575087,21267.5907189051,963.2652581511509,34.19168368960875
1999,1164.3803197030668,1885.4058641737108,4.496199630714608,2259.2210623380865,59.970934559363464,21867.987381830517,10800.0,357.0836307801443,899.5016811805464,0.0,0.0,21.209905382230662,45.746229731818545,9854.57326007543,410.9357042387047,19.76441111200981
2000,1013.7370400923356,1824.054403248453,3.7954690491660137,2182.1830327209764,58.292036034227415,21262.933561487873,10500.0,373.31533527475176,936.3086926326006,0.0,0.0,40.123199414518844,70.91986312703348,20991.952111705825,936.6395549657664,35.0898354614069
2001,1939.1756521457044,1779.9308472878706,7.540399677538271,2603.3779328303367,1.6650110139950396,607.6018983914278,300.0,498.1419835039085,1055.1231205647632,0.0,0.0,26.25999303917339,63.654849483080454,23857.91765561286,1050.3146886513548,41.52058317326971
2002,1508.9910484473844,2300.6168577766484,4.848725145215247,2241.540772896448,13.317478035880509,4861.290335669699,2400.0,406.9244627533195,1155.2061554526078,0.0,0.0,31.85042349057854,98.41248819590659,4744.7835174556785,200.48455273641196,9.371505799214958
2003,1327.0730103363662,1912.8392405384827,2.795662303545738,2181.796520030127,58.257453295317184,21269.36548585898,10500.0,627.908301758852,962.9759258114423,0.0,0.0,14.440494846547928,30.05706489523034,25459.547551420364,1122.3403816488726,44.207317249264676
2004,2256.1204087613005,3182.4252201714366,8.539494434301817,2544.5326496810844,59.91129791809952,21879.05684226733,10800.0,465.8677754332996,1241.6999982198802,0.0,0.0,52.983190661299815,117.40734175194856,10589.393971020418,441.57772843868884,21.196883205976164
2005,2200.892804698204,3459.424105078003,7.517426397140351,2295.6309687098246,0.0,0.0,0.0,547.1313801416599,1502.3160626565816,0.0,0.0,28.27131691925482,84.93581522825644,23348.924607489414,1034.143286481461,39.89901268846715
2006,1165.7312015366156,1737.0261227617348,6.426333184159291,2270.868598234944,3.327158340238383,1215.7281244008532,600.0,194.017711673374,1014.3888307144539,0.0,0.0,30.65325370838973,108.76713696425651,5431.341897187302,228.05302735589902,10.843923281607903
2007,1009.6675980239744,1784.0460656883267,3.9313750901790048,2225.0101663820324,58.21959102394952,21276.249089456902,10500.0,248.46812869915954,1068.652899696439,0.0,0.0,16.335780510097408,42.92545072702066,19534.15164757013,868.6710462896104,32.98485012303701
2008,1937.2800387418674,1762.0284035688653,9.400348822087096,2636.495657173025,3.3261575030833384,1215.906436578602,600.0,306.9015350481456,1205.8966776286575,0.0,0.0,21.007662725022996,73.2371710456321,22313.794205481892,980.3309546603499,39.028324351996105
2009,1650.4347795519839,2277.8037442393334,5.391821699726969,2258.154215478539,1.6628550094857353,607.9941526187453,300.0,290.6790967763994,1333.9597572825437,0.0,0.0,11.525946965334354,48.86555932527215,13199.973260893048,550.4388825423749,26.548662969183226
2010,1185.5522607614676,1894.0456176511088,4.535092419070727,2199.595350854472,29.008191815383125,10608.027930644064,5233.985579945747,371.88411791134934,1041.6321763688459,0.0,0.0,16.216269015239405,67.76761003234739,18017.689580421982,810.9578411133505,29.559491605630672
2011,2255.584474669252,3175.4233610526603,9.68405328639589,2545.3274088481094,87.19244228808647,31889.991230767744,15733.68388727678,301.35473444598136,1369.2599809120868,0.0,0.0,31.74759784878253,98.67060665961729,9738.908104625432,406.1124678080447,19.49572471413947
2012,2192.1933307809427,3426.7555343976937,9.25081088835516,2345.833350413673,122.09083929991125,44661.20951214653,22033.40008102109,438.8516980949601,1822.675437509749,0.0,0.0,63.83846359462412,125.93502800192621,22192.79226002188,982.1117646767434,38.02274048589922
2013,1166.5412863464496,1728.088184140109,6.414497906404677,2273.9148631841076,33.98011968039386,12432.555288138567,6133.12511789396,140.18821745168935,1311.1127666030902,0.0,0.0,26.440926099833973,67.24464894287777,10129.246300890307,422.3895701275699,20.30885990527672
