year,j_day,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,,kg,kg,kg,kg,kg,kg,kg,kg
2010,8,300.0,332.65045175606167,-32.65045175606167,307.0049675380633,20.924888859247744,4.702547546387812,0.018047812362874213,0.0
2010,9,300.0,328.3323502068059,-28.332350206805927,307.4074613475582,20.924888859247744,0.0,0.0,0.0
2010,10,300.0,328.4223694285928,-28.422369428592788,307.4970242276895,20.925345200903255,0.0,0.0,0.0
2010,11,300.0,328.4643813993998,-28.464381399399826,307.53881343814237,20.925567961257478,0.0,0.0,0.0
2010,12,300.0,328.4839883861772,-28.483988386177202,307.55909952692946,20.924888859247744,0.0,0.0,0.0
2010,13,300.0,328.493138966904,-28.493138966903985,307.56825010765624,20.924888859247744,0.0,0.0,0.0
2010,14,300.0,328.497409542931,-28.497409542930995,307.57252068368325,20.924888859247744,0.0,0.0,0.0
2010,15,300.0,328.49940262076177,-28.49940262076177,307.574513761514,20.924888859247744,0.0,0.0,0.0
2010,16,300.0,328.50033279018623,-28.500332790186235,307.5754439309385,20.924888859247744,0.0,0.0,0.0
2010,17,300.0,328.5007669002565,-28.500766900256508,307.57587804100876,20.924888859247744,0.0,0.0,0.0
2010,18,300.0,328.5009694994254,-28.500969499425423,307.5760806401777,20.924888859247744,0.0,0.0,0.0
2010,19,300.0,328.5010640524591,-28.501064052459128,307.5761751932114,20.924888859247744,0.0,0.0,0.0
2010,20,300.0,328.501108180359,-28.501108180358983,307.57621932111124,20.924888859247744,0.0,0.0,0.0
2010,21,300.0,328.5011287748488,-28.50112877484878,307.57623991560104,20.924888859247744,0.0,0.0,0.0
2010,22,300.0,328.50113838629875,-28.50113838629875,307.576249527051,20.924888859247744,0.0,0.0,0.0
2010,23,300.0,328.5011428719621,-28.501142871962088,307.57625401271434,20.924888859247744,0.0,0.0,0.0
2010,24,300.0,952.8016034331685,-652.8016034331685,549.595817126954,264.6756753637875,138.43236525979273,0.09774568263425348,0.0
2010,25,300.0,337.5666903420262,-37.56669034202622,310.90469799582934,24.37776887884276,2.278834641004719,0.005388826349400821,0.0
2010,26,300.0,335.40690643760126,-35.406906437601265,311.0291375587585,24.37776887884276,0.0,0.0,0.0
2010,27,300.0,335.4069066504045,-35.406906650404494,311.0281106843868,24.378795966017744,0.0,0.0,0.0
