year,actual,calculated,difference,delta,P_drainage,P_runoff,P_erosion,P_uptake
,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.24849215484241238,-0.24849215484241238,-0.6533873658003131,0.020281463549408546,0.32759162941399844,0.5540064276793185,0.0
2010,21600.0,30725.39031793657,-9125.39031793657,25176.91088529909,4983.737147116954,535.8928235330148,7.557637295432519,21.29182469208285
2011,0.0,247.12926534756073,-247.12926534756073,-246.7627839315537,120.15632386894607,349.3980584232551,4.207684209729626,20.12998277718365
2012,0.0,128.39017191557997,-128.39017191557997,-85.36027014195497,34.303298427461414,160.72495151644932,1.4889660361734245,17.23322607745077
