year,manure_P_applied,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,profile_P,STP
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.020281463549408546,0.24850941906556878,0.0,0.07908221034842966,0.0,0.0,0.0,180.32666213142156
2010,100600.0,29.716255143520602,0.0,0.0,0.05840610832950187,496.4148601632177,0.0,306.5653643509804,0.0,0.0,0.0,48154.32522394584
2011,100300.0,27.884029407848757,0.0,0.0,0.0490888800650743,987.2106501313237,0.0,459.52771728887694,0.0,0.0,0.0,118544.81201833872
2012,102400.0,23.06680915460788,0.0,0.0,0.016334501754049244,840.9457112820555,0.0,176.25987465153887,0.0,0.0,0.0,178695.78844006083
