year,j_day,num_animals_in_pen,average_growth,average_milk,average_p_animal,average_p_req
,,,kg,kg,g,g
2010,194,37,-0.41249999999999976,34.589824675164394,2861.6542866883547,41.2523176277354
2010,201,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,208,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,215,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,222,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,229,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,236,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,243,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,250,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,257,0,-0.41249999999999976,34.589824675164394,0,40.693738134992294
2010,264,21,-0.3928571428571427,35.98785198829212,2821.1455304030283,40.693738134992294
2010,271,0,-0.3928571428571427,35.98785198829212,0,43.04472785198221
2010,278,0,-0.3928571428571427,35.98785198829212,0,43.04472785198221
2010,285,0,-0.3928571428571427,35.98785198829212,0,43.04472785198221
2010,292,0,-0.3928571428571427,35.98785198829212,0,43.04472785198221
2010,299,67,-0.40634328358209,39.04134906375341,2751.243566371767,43.04472785198221
2010,306,91,-0.4125000000000007,40.58572177340554,2746.4050140938807,44.77162134881038
2010,313,82,-0.40746951219512256,42.74462592041928,2745.043199420073,45.823829294393605
2010,320,64,-0.4125000000000004,41.98921932257025,2693.8490686540226,46.6521734953904
2010,327,59,-0.3915254237288138,42.59497872346012,2716.3777946881705,46.11789751957514
2010,334,92,-0.4125000000000007,42.395320593436224,2692.386970362087,46.683503106254484
2010,341,127,-0.4125000000000009,42.43141683058973,2692.3176041840534,46.38963194782982
2010,348,144,-0.412500000000001,42.273373920509705,2674.8872007462874,46.55587227571135
2010,355,144,-0.412500000000001,42.7844596359346,2664.7321129028846,46.47331458571651
2010,362,144,-0.40963541666666764,43.49752817306683,2668.2641676571357,46.856556258928535
2011,4,140,-0.412500000000001,44.58808215437429,2637.1500798427783,47.36023371991443
2011,11,147,-0.412500000000001,44.76488213821356,2632.3591102840232,47.58716796307923
2011,18,165,-0.4125000000000006,43.77400825948555,2626.0648330170384,47.600737549604574
2011,25,182,-0.4102335164835165,42.682657635871315,2575.135363225127,47.19968764659325
2011,32,194,-0.4103737113402059,42.83492454155819,2597.213489462142,46.663583720938675
2011,39,198,-0.40624999999999967,42.59201149778089,2586.8464852596503,46.57607908779767
2011,46,198,-0.41249999999999953,43.39260566306867,2552.007625548508,46.372244953741564
2011,53,199,-0.4104271356783915,42.3229593616881,2543.048909414551,46.55002990420684
2011,60,194,-0.41249999999999964,43.174138290775794,2539.167303246971,46.02081433984864
2011,67,208,-0.4124999999999993,42.93673864989309,2501.426217136137,46.376156329274586
2011,74,210,-0.41249999999999926,43.27568261029863,2516.4054359159068,46.376386245056636
2011,81,216,-0.41249999999999915,42.16327055405987,2481.2965780439304,46.307678246085615
2011,88,214,-0.41249999999999915,42.729430567816884,2461.663325806457,46.017129250177305
2011,95,214,-0.40864485981308335,41.715229071775795,2432.409716129374,46.048774791738076
2011,102,206,-0.41249999999999937,41.54007881238703,2436.672397574697,45.61711922904964
2011,109,202,-0.4124999999999995,40.84093247927869,2423.493511547015,45.05088195470734
2011,116,196,-0.4124999999999996,41.264734478883824,2425.472018690811,44.83758076590968
2011,123,194,-0.41249999999999964,41.06302255315257,2397.4142193364637,44.95845796453047
2011,130,204,-0.4084558823529406,40.07454813161299,2394.149401981029,44.817823763521844
2011,137,216,-0.4105902777777769,40.16337515752041,2393.637128686242,44.40942975003337
2011,144,226,-0.40519911504424677,39.62224517792262,2380.1675819061884,44.45830475059716
2011,151,234,-0.4072115384615373,38.8655337224093,2373.8118059229832,44.02982420859231
2011,158,244,-0.4074282786885232,38.76971455979995,2340.7859360414377,43.488706470941764
2011,165,241,-0.41249999999999865,38.45256840046603,2347.476312350219,43.6757649229935
2011,172,241,-0.41249999999999865,38.060642084950615,2351.6431428606106,43.485387435056666
2011,179,245,-0.4091326530612231,37.806611978901536,2327.7143791238727,43.132631529910306
2011,186,242,-0.40909090909090773,37.54604682076274,2316.199387211609,43.0452174076523
2011,193,214,-0.41249999999999915,37.25810448847299,2319.9681579156736,43.154079971370315
2011,200,179,-0.41019553072625714,37.5234207510611,2337.4928404614143,42.91099681508522
2011,207,147,-0.4096938775510214,36.48606393373835,2302.9116977227154,42.956674884184466
2011,214,129,-0.4093023255813963,37.53429184929151,2267.6528524401665,42.60630594554631
2011,221,129,-0.4125000000000009,36.76978859161286,2249.413499711379,42.960566545602035
2011,228,124,-0.4091733870967751,36.28406727167177,2277.5804089137246,42.44590179407262
2011,235,100,-0.41250000000000075,35.84497403995174,2271.4556350350485,42.30265736743985
2011,242,64,-0.3996093750000004,35.27296188264121,2316.506223151287,42.312072581533
