year,j_day,calf_num,calf_percent,heiferI_num,heiferI_percent,heiferII_num,heiferII_percent,heiferIII_num,heiferIII_percent,cow_num,cow_percent,sold_heifer_num,bought_heifer_num,culled_heifer_num,culled_cow_num,cow_num_for_parity_1,cow_percent_for_parity_1,avg_age_for_parity_1,avg_age_for_calving_1,cow_num_for_parity_2,cow_percent_for_parity_2,avg_age_for_parity_2,avg_age_for_calving_2,cow_num_for_parity_3,cow_percent_for_parity_3,avg_age_for_parity_3,avg_age_for_calving_3,cow_num_for_parity_greater_than_3,cow_percent_for_parity_greater_than_3,avg_age_for_parity_greater_than_3,avg_age_for_calving_greater_than_3,culled for low production_num,culled for low production_percent,culled for lameness_num,culled for lameness_percent,culled for injury_num,culled for injury_percent,culled for mastitis_num,culled for mastitis_percent,culled for disease_num,culled for disease_percent,culled for udder_num,culled for udder_percent,culled for unknown_num,culled for unknown_percent,GnRH_injections,PGF_injections,ai_num,preg_check_num,sold_calf_num,cumulated_milk_production,open_cow_num,vwp_cow_num,non_preg_cow_percent,preg_cow_num,preg_cow_percent,milking_cow_num,milking_cow_percent,dry_cow_num,dry_cow_percent,average_days_in_milk,average_days_in_preg,average_cow_body_weight,average_parity_number,avg_caving_interval,avg_breeding_to_preg_time,avg_heifer_culling_age,avg_cow_culling_age,avg_mature_body_weight,avg_calving_to_preg_time_for_parity_1,avg_calving_to_preg_time_for_parity_2,avg_calving_to_preg_time_for_parity_3,avg_calving_to_preg_time_for_parity_greater_than_3
,,,%,,%,,%,,%,,%,,,,,,%,d,d,,%,d,d,,%,d,d,,%,d,d,,,,,,,,,,,,,,,,,,,,kg,,,%,,%,,%,,%,d,d,kg,,d,d,d,d,kg,d,d,d,d
2010,9,0,0.0,330,18.9328743545611,394,22.604704532415376,27,1.549053356282272,992,56.91336775674125,0,0,0,1,422,42.54032258064516,1023.3317535545018,682.3293838862559,256,25.806451612903224,1403.4765625000005,1085.6054687499982,149,15.020161290322582,1840.724832214765,1527.2617449664426,165,16.633064516129032,1484.5878787878798,1936.1707317073171,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,919,684,448,887,0,26796.612470409287,221,221,44.556451612903224,209,21.068548387096776,771,77.72177419354838,221,22.278225806451612,292.5123216601817,70.13875598086123,720.9227191680287,1.7227822580645162,413.3675564681725,51.7305699481865,0,1472.0,743.6478560191666,155.775,167.16,165.25,159.3125
2010,10,0,0.0,331,18.979357798165136,396,22.706422018348622,25,1.43348623853211,992,56.88073394495413,0,0,0,1,423,42.641129032258064,1024.6382978723402,682.8416075650118,256,25.806451612903224,1404.4765625000005,1085.6054687499982,147,14.818548387096776,1840.9183673469388,1526.8299319727887,166,16.733870967741936,1480.7951807228926,1936.1707317073171,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,925,687,454,892,0,26752.279919823897,222,222,44.75806451612903,211,21.27016129032258,770,77.62096774193549,222,22.379032258064516,293.33506493506496,70.62085308056865,720.794229160966,1.717741935483871,413.5113402061856,52.24870466321243,0,1960.0,743.7427177354356,156.61728395061732,167.16,165.27272727272728,159.3125
2010,11,0,0.0,332,19.03669724770642,396,22.706422018348622,24,1.3761467889908259,992,56.88073394495413,0,0,0,1,422,42.54032258064516,1025.8009478672998,682.9194312796211,256,25.806451612903224,1405.4765625000005,1085.6054687499982,147,14.818548387096776,1841.6666666666667,1527.6190476190477,167,16.834677419354836,1477.0359281437136,1936.1707317073171,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,925,688,454,900,0,26781.097827798203,223,223,44.95967741935484,211,21.27016129032258,769,77.52016129032258,223,22.47983870967742,294.1183355006499,71.62085308056865,720.7539281571322,1.716733870967742,413.5422680412371,52.215384615384615,0,1879.0,743.6990154491012,156.61728395061732,167.16,165.27272727272728,159.3125
2010,12,0,0.0,328,18.915801614763552,396,22.837370242214533,24,1.384083044982699,986,56.86274509803921,0,0,0,4,421,42.697768762677484,1026.014251781474,682.5748218527316,252,25.557809330628807,1404.3095238095236,1085.2817460317453,145,14.705882352941178,1840.6413793103447,1527.8413793103446,168,17.038539553752535,1473.2857142857154,1936.1707317073171,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,927,690,455,909,0,26531.69484045101,221,221,44.827586206896555,211,21.399594320486813,765,77.58620689655173,221,22.413793103448278,294.4823529411766,72.62085308056865,720.4158731495771,1.7119675456389452,413.6179540709812,51.95959595959598,0,1600.0,743.8508579734674,156.61728395061732,167.16,165.27272727272728,159.3125
2010,13,0,0.0,328,18.9267166762839,398,22.96595499134449,25,1.4425851125216387,982,56.66474321984997,0,0,0,4,422,42.973523421588595,1027.7014218009476,682.8412322274877,251,25.56008146639511,1406.4581673306764,1085.1115537848618,143,14.562118126272914,1842.1538461538462,1528.86013986014,166,16.90427698574338,1465.2409638554227,1936.8625,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,925,686,453,909,0,26227.32876005059,224,224,45.621181262729124,210,21.384928716904277,758,77.18940936863544,224,22.810590631364562,295.073878627968,73.60952380952374,719.9888930863251,1.7036659877800406,413.6202531645569,51.71144278606967,0,2035.75,743.4417477864934,156.61728395061732,168.16438356164383,165.27272727272728,159.3125
2010,14,0,0.0,325,18.786127167630056,394,22.77456647398844,26,1.5028901734104045,985,56.936416184971094,0,0,0,1,423,42.944162436548226,1028.6288416075633,682.8416075650118,251,25.482233502538072,1407.1035856573706,1085.8047808764936,143,14.51776649746193,1843.1538461538462,1528.86013986014,168,17.055837563451774,1464.8630952380959,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,934,691,456,917,0,26350.343305986822,225,225,45.68527918781726,212,21.522842639593907,760,77.15736040609137,225,22.84263959390863,295.6592105263157,74.26886792452831,720.118757282391,1.7035532994923859,413.8799999999999,50.489898989899,0,1475.0,743.6000895885322,156.61728395061732,167.14473684210526,165.27272727272728,159.3125
2010,15,0,0.0,327,18.858131487889274,397,22.89504036908881,25,1.441753171856978,985,56.805074971164935,0,0,0,1,423,42.944162436548226,1029.6288416075633,682.8416075650118,252,25.583756345177665,1407.8492063492063,1085.6349206349198,141,14.31472081218274,1843.3829787234042,1528.234042553192,169,17.15736040609137,1461.2721893491132,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,935,693,458,924,0,26229.563415268654,226,226,45.88832487309645,213,21.6243654822335,759,77.05583756345177,226,22.944162436548226,296.58761528326744,74.92018779342722,719.9720059229329,1.699492385786802,413.63502109704626,51.48275862068967,0,1939.0,743.6068164566434,156.73170731707316,167.14473684210526,165.27272727272728,159.3125
2010,16,0,0.0,327,18.869013271783036,397,22.908251586843623,24,1.3848817080207732,985,56.83785343335257,0,0,0,1,421,42.74111675126904,1029.9857482185275,682.7054631828981,252,25.583756345177665,1408.8492063492063,1085.6349206349198,142,14.416243654822336,1844.4788732394368,1528.943661971831,170,17.258883248730964,1457.700000000001,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,937,694,458,930,0,26173.870695347705,227,227,46.09137055837563,213,21.6243654822335,758,76.95431472081218,227,23.045685279187815,297.08179419525055,75.92018779342722,720.1422293140752,1.700507614213198,413.856842105263,51.48275862068967,0,1361.0,743.6498195576515,156.73170731707316,167.14473684210526,165.27272727272728,159.3125
2010,17,0,0.0,321,18.587145338737695,394,22.814128546612622,28,1.6213086276780544,984,56.977417486971625,0,0,0,1,422,42.886178861788615,1030.8436018957325,682.6327014218014,252,25.609756097560975,1409.8492063492063,1085.6349206349198,140,14.227642276422763,1843.2071428571428,1528.6857142857143,170,17.276422764227643,1458.700000000001,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,941,694,459,935,0,26183.624931134473,226,226,45.9349593495935,212,21.544715447154474,758,77.03252032520325,226,22.96747967479675,297.96042216358813,76.41981132075472,719.9627710997987,1.6971544715447155,414.0528541226216,51.45853658536584,0,1978.0,743.5314065578306,156.73170731707316,168.48684210526315,165.27272727272728,159.3125
2010,18,0,0.0,322,18.666666666666668,392,22.72463768115942,29,1.6811594202898552,982,56.927536231884055,0,0,0,2,421,42.871690427698574,1031.6460807600947,682.7363420427552,250,25.45824847250509,1409.724,1085.2840000000008,140,14.25661914460285,1845.2642857142855,1527.4928571428572,171,17.41344195519348,1454.9356725146208,1935.567901234568,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,945,694,461,939,0,26033.785983625112,228,228,46.435845213849284,213,21.69042769857434,754,76.78207739307535,228,23.217922606924642,298.53978779840867,77.06103286384976,719.7734096979566,1.695519348268839,413.56900212314224,50.658536585365866,0,1551.5,743.4499832800434,156.73170731707316,168.45454545454544,165.27272727272728,159.3125
2010,19,0,0.0,317,18.430232558139533,396,23.02325581395349,27,1.5697674418604652,980,56.97674418604651,0,0,0,3,420,42.857142857142854,1032.1404761904762,682.2880952380953,247,25.204081632653065,1409.8825910931173,1085.6923076923067,141,14.387755102040817,1846.5248226950355,1528.6737588652481,172,17.551020408163264,1443.494186046513,1936.8875,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,948,696,462,940,0,25885.741730802678,229,229,46.73469387755102,214,21.836734693877553,751,76.63265306122449,229,23.36734693877551,299.13581890812276,77.70093457943923,719.5389320637358,1.6908163265306122,413.9935897435897,53.094339622641485,0,1480.0,743.8029593322079,157.97560975609755,168.45454545454544,165.27272727272728,159.3125
2010,20,0,0.0,320,18.583042973286876,389,22.59001161440186,31,1.8002322880371662,982,57.026713124274096,0,0,0,1,421,42.871690427698574,1033.6935866983363,682.7197149643708,247,25.15274949083503,1410.8825910931173,1085.6923076923067,140,14.25661914460285,1847.842857142857,1529.6714285714286,174,17.718940936863543,1443.678160919541,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,949,697,462,944,0,25834.219599772063,231,231,47.04684317718941,214,21.792260692464357,751,76.4765784114053,231,23.523421588594704,299.75898801597896,78.70093457943925,719.3094081028286,1.689409368635438,413.9850427350427,52.78037383177568,0,1803.0,743.6490689224007,157.97560975609755,168.45454545454544,165.27272727272728,159.3125
2010,21,0,0.0,318,18.45618107951248,390,22.634939059779455,34,1.9733023795705165,981,56.93557748113756,0,0,0,1,421,42.91539245667686,1035.3040380047523,682.6365795724465,247,25.178389398572886,1411.8825910931173,1085.6923076923067,139,14.169215086646277,1848.8633093525175,1530.3309352517986,174,17.737003058103976,1444.678160919541,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,950,697,461,949,0,25733.151797107683,231,231,47.09480122324159,213,21.712538226299692,750,76.45259938837921,231,23.547400611620795,301.00400000000013,79.71361502347419,719.6925257095202,1.688073394495413,413.97644539614555,53.79999999999998,0,1846.0,743.592950498352,158.93827160493825,168.45454545454544,165.27272727272728,159.3125
2010,22,0,0.0,317,18.387470997679813,393,22.795823665893273,34,1.9721577726218096,980,56.8445475638051,0,0,0,1,421,42.95918367346939,1035.876484560569,682.6555819477429,247,25.204081632653065,1412.8825910931173,1085.6923076923067,138,14.081632653061224,1849.5,1530.659420289855,174,17.755102040816325,1445.678160919541,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,954,701,464,952,0,25738.71431408693,231,231,47.14285714285714,214,21.836734693877553,749,76.42857142857142,231,23.57142857142857,301.6008010680911,80.69626168224293,719.6919956915107,1.686734693877551,413.9785407725322,54.40552995391703,0,1900.0,743.5502760196118,157.97560975609755,168.45454545454544,165.27272727272728,159.3125
2010,23,0,0.0,314,18.255813953488374,393,22.848837209302324,33,1.9186046511627908,980,56.97674418604651,0,0,0,1,420,42.857142857142854,1036.8452380952392,682.7380952380955,247,25.204081632653065,1413.8825910931173,1085.6923076923067,138,14.081632653061224,1850.5,1530.659420289855,175,17.857142857142858,1442.6742857142863,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,956,699,464,957,0,25616.265054314517,232,232,47.3469387755102,214,21.836734693877553,748,76.32653061224491,232,23.6734693877551,302.4665775401073,81.33644859813084,719.610723404873,1.6857142857142857,413.9785407725322,54.40552995391703,0,1268.0,743.5935941488233,158.93827160493825,168.42307692307693,165.27272727272728,159.3125
2010,24,0,0.0,316,18.39348079161816,386,22.467986030267753,36,2.0954598370197903,980,57.0430733410943,0,0,0,1,421,42.95918367346939,1037.2779097387177,682.6413301662706,245,25.0,1413.6571428571433,1085.0979591836738,138,14.081632653061224,1851.5,1530.659420289855,176,17.959183673469386,1439.392045454546,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,959,704,468,969,0,25557.813294798474,233,233,47.55102040816326,217,22.142857142857142,747,76.22448979591837,233,23.77551020408163,302.99330655957215,81.56682027649772,719.1532034027707,1.6826530612244899,413.7241379310346,53.5233644859813,0,1641.0,743.241092018175,159.289156626506,168.42307692307693,168.26470588235293,159.3125
2010,25,0,0.0,314,18.255813953488374,391,22.732558139534884,35,2.0348837209302326,980,56.97674418604651,0,0,0,1,420,42.857142857142854,1038.447619047618,682.7285714285717,245,25.0,1414.1428571428567,1084.7714285714285,138,14.081632653061224,1852.5,1530.659420289855,177,18.06122448979592,1435.932203389831,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,963,706,469,976,0,25488.116243285163,234,234,47.755102040816325,217,22.142857142857142,746,76.12244897959184,234,23.877551020408163,303.907506702413,82.56682027649772,719.2339481475923,1.6816326530612244,413.5646551724139,55.45,0,1615.0,743.5923876990347,159.289156626506,168.42307692307693,168.26470588235293,159.3125
2010,26,0,0.0,315,18.29268292682927,391,22.7061556329849,34,1.9744483159117305,982,57.026713124274096,0,0,0,0,421,42.871690427698574,1039.2755344418058,682.6413301662706,245,24.94908350305499,1415.1428571428567,1084.7714285714285,138,14.052953156822811,1853.5,1530.659420289855,178,18.126272912423623,1432.5056179775288,1935.567901234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,708,470,982,0,25468.811376175137,235,235,47.86150712830957,218,22.19959266802444,747,76.06924643584522,235,23.930753564154784,304.9303882195447,83.18807339449538,719.0609200842607,1.6792260692464358,413.5646551724139,56.14027149321268,0,0,743.5397082620126,159.289156626506,168.42307692307693,168.26470588235293,162.57575757575756
2010,27,0,0.0,309,17.975567190226876,394,22.920302501454334,33,1.9197207678883073,983,57.18440954043048,0,0,0,0,421,42.828077314343844,1040.2755344418058,682.6413301662706,245,24.92370295015259,1416.1428571428567,1084.7714285714285,138,14.038657171922686,1854.5,1530.659420289855,179,18.209562563580874,1429.1452513966487,1935.567901234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,709,472,986,0,25401.465590679818,236,236,48.01627670396745,219,22.278738555442523,747,75.99186164801628,236,24.008138351983725,305.9303882195447,83.80821917808215,719.056361526763,1.6775178026449644,413.5646551724139,55.92342342342343,0,0,743.5375549282006,159.289156626506,169.67088607594937,168.26470588235293,162.57575757575756
2010,28,0,0.0,310,18.0547466511357,395,23.005241700640653,32,1.8637157833430402,980,57.07629586488061,0,0,0,2,420,42.857142857142854,1040.8333333333326,682.5380952380958,243,24.79591836734694,1416.707818930041,1084.9423868312751,137,13.979591836734695,1855.3722627737227,1531.167883211679,180,18.367346938775512,1425.7888888888895,1935.567901234568,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,972,709,473,991,0,25257.79880779902,237,237,48.36734693877551,218,22.244897959183675,743,75.81632653061224,237,24.183673469387756,306.25572005383594,84.651376146789,718.6214251856179,1.6744897959183673,413.85466377440343,55.89237668161436,0,1711.5,743.3626837335706,159.289156626506,168.42307692307693,168.26470588235293,162.57575757575756
2010,29,0,0.0,311,18.134110787172013,389,22.682215743440235,34,1.9825072886297375,981,57.20116618075802,0,0,0,1,420,42.813455657492355,1041.6333333333312,682.511904761905,244,24.872579001019368,1417.594262295082,1084.6147540983616,136,13.863404689092762,1856.2794117647059,1530.2500000000002,181,18.450560652395513,1422.4696132596691,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,979,711,476,998,0,25200.49855395116,238,238,48.52191641182467,219,22.32415902140673,743,75.73904179408767,238,24.260958205912335,307.3889636608349,85.80365296803653,718.719862515487,1.671763506625892,413.5162689804772,55.50226244343888,0,1311.0,743.4248726503727,159.289156626506,169.67088607594937,168.26470588235293,162.57575757575756
2010,30,0,0.0,309,17.99650553290623,391,22.772277227722775,34,1.9801980198019802,983,57.25101921956901,0,0,0,0,420,42.726347914547304,1042.6333333333312,682.511904761905,244,24.821973550356052,1418.594262295082,1084.6147540983616,137,13.936927772126145,1857.3649635036497,1531.167883211679,182,18.514750762970497,1419.2087912087918,1935.567901234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,712,477,1003,0,25242.930294415033,239,239,48.626653102746694,220,22.380467955239062,744,75.68667344862665,239,24.313326551373347,308.2620967741939,86.41363636363631,718.601813074443,1.6714140386571719,413.7489177489177,55.56888888888888,0,0,743.3571541179243,159.289156626506,169.67088607594937,168.26470588235293,165.64705882352942
2010,31,0,0.0,308,17.93826441467676,393,22.888759464181714,35,2.03843913803145,981,57.134536983110074,0,0,0,1,419,42.71151885830785,1044.1312649164674,682.6038186157515,244,24.872579001019368,1419.594262295082,1084.6147540983616,136,13.863404689092762,1857.8014705882354,1531.1911764705883,182,18.55249745158002,1420.2087912087918,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,975,707,475,1003,0,25061.71777474559,239,239,48.725790010193684,218,22.22222222222222,742,75.63710499490315,239,24.362895005096842,309.28706199460885,87.4770642201835,718.4927501547844,1.670744138634047,413.83947939262464,55.56140350877194,0,1935.0,743.3169758771766,159.73170731707313,169.67088607594937,168.26470588235293,165.64705882352942
2010,32,0,0.0,307,17.89044289044289,394,22.96037296037296,35,2.0396270396270397,980,57.10955710955711,0,0,0,1,420,42.857142857142854,1044.6309523809514,682.511904761905,242,24.693877551020407,1420.6322314049582,1084.446280991735,136,13.877551020408163,1858.8014705882354,1531.1911764705883,182,18.571428571428573,1421.2087912087918,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,976,709,475,1006,0,24999.158704919213,239,239,48.775510204081634,219,22.346938775510203,741,75.61224489795919,239,24.387755102040817,310.12280701754423,88.30593607305936,718.4730753374362,1.6693877551020408,413.9215686274509,55.53275109170306,0,1489.0,743.2369533580851,159.36904761904756,169.71794871794867,168.26470588235293,165.64705882352942
2010,33,0,0.0,306,17.84256559766764,391,22.79883381924198,37,2.1574344023323615,981,57.20116618075802,0,0,0,0,420,42.813455657492355,1045.6309523809514,682.511904761905,243,24.770642201834864,1421.3086419753085,1084.7530864197531,136,13.863404689092762,1859.8014705882354,1531.1911764705883,182,18.55249745158002,1422.2087912087918,1935.567901234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,717,479,1015,0,25055.22528596344,239,239,48.725790010193684,221,22.52803261977574,742,75.63710499490315,239,24.362895005096842,310.9528301886791,88.58823529411765,718.7100483170167,1.6697247706422018,413.8478260869565,55.47619047619043,0,0,743.2013944305173,159.36904761904756,170.8875,168.26470588235293,165.64705882352942
2010,34,0,0.0,305,17.815420560747665,394,23.014018691588785,31,1.8107476635514017,982,57.359813084112155,0,0,0,1,420,42.76985743380855,1046.6309523809514,682.511904761905,243,24.745417515274948,1422.3086419753085,1084.7530864197531,135,13.747454175152749,1860.2074074074073,1531.2592592592594,184,18.73727087576375,1405.6141304347832,1934.65,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,987,717,479,1015,0,24961.659111850575,242,242,49.287169042769854,221,22.5050916496945,740,75.35641547861506,242,24.643584521384927,311.74324324324306,89.58823529411765,718.552013199953,1.6608961303462322,414.01091703056767,55.44827586206892,0,1941.0,743.5041802056769,159.36904761904756,170.8875,168.26470588235293,165.64705882352942
2010,35,0,0.0,302,17.650496785505553,394,23.027469316189364,33,1.928696668614845,982,57.393337229690246,0,0,0,1,420,42.76985743380855,1047.6309523809514,682.511904761905,241,24.54175152749491,1422.8340248962656,1084.5352697095423,135,13.747454175152749,1861.2074074074073,1531.2592592592594,186,18.94093686354379,1407.8709677419365,1935.567901234568,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,991,718,482,1020,0,24853.588941021168,243,243,49.490835030549896,222,22.606924643584524,739,75.25458248472505,243,24.745417515274948,312.64952638700936,90.18468468468468,718.485692724929,1.6608961303462322,413.99781181619244,55.01724137931033,0,1630.0,743.4519292826888,159.36904761904756,170.8875,168.26470588235293,165.65714285714284
2010,36,0,0.0,302,17.681498829039814,394,23.06791569086651,31,1.8149882903981265,981,57.43559718969556,0,0,0,2,419,42.71151885830785,1047.9140811455834,682.0596658711218,240,24.464831804281346,1422.9458333333334,1084.3166666666657,135,13.761467889908257,1862.2074074074073,1531.2592592592594,187,19.06218144750255,1396.9518716577543,1933.4125,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,990,721,484,1023,0,24784.981821172198,244,244,49.745158002038735,224,22.833843017329254,737,75.12742099898063,244,24.872579001019368,313.25644504748954,90.37946428571425,718.254236484176,1.655453618756371,414.1032967032969,55.84978540772529,0,1999.0,743.497751772446,159.4470588235294,170.8875,168.26470588235293,165.66666666666669
2010,37,0,0.0,301,17.716303708063567,394,23.190111830488522,32,1.883460859329017,972,57.21012360211889,0,0,0,6,415,42.69547325102881,1048.1807228915677,682.542168674699,238,24.485596707818928,1423.6596638655467,1084.6260504201687,132,13.580246913580247,1862.128787878788,1531.916666666667,187,19.238683127572017,1390.1390374331554,1934.367088607595,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,988,719,482,1023,0,24473.71926144883,244,244,50.20576131687243,222,22.839506172839506,728,74.8971193415638,244,25.102880658436217,313.0384615384617,91.03153153153157,718.1331871638888,1.6491769547325104,414.2138084632516,55.99572649572655,0,1609.6666666666667,743.5509065744044,157.6987951807229,170.8875,168.26470588235293,165.66666666666669
2010,38,0,0.0,296,17.401528512639626,396,23.28042328042328,32,1.88124632569077,977,57.436801881246325,0,0,0,1,417,42.68167860798363,1049.6091127098307,682.6786570743408,239,24.462640736949847,1425.041841004184,1084.97489539749,132,13.510747185261001,1863.128787878788,1531.916666666667,189,19.34493346980553,1391.3439153439147,1933.4125,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,997,721,485,1033,0,24559.212569675095,247,247,50.562947799385874,224,22.92732855680655,730,74.71852610030706,247,25.281473899692937,313.74794520547954,92.37053571428574,717.9955317780264,1.6489252814738997,414.13747228381374,56.11016949152547,0,1446.0,743.6092311346933,159.4470588235294,170.8875,168.26470588235293,165.66666666666669
2010,39,0,0.0,299,17.619328226281674,395,23.27637006482027,32,1.8856806128461991,971,57.218621096051855,0,0,0,4,415,42.739443872296604,1050.1927710843372,682.4698795180723,236,24.3048403707518,1426.3177966101696,1085.3389830508474,131,13.491246138002062,1863.442748091603,1532.6259541984732,189,19.464469618949536,1383.7830687830683,1934.113924050633,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,986,713,483,1035,0,24321.32923382117,247,247,50.87538619979403,225,23.17198764160659,724,74.56230690010298,247,25.437693099897015,314.1850828729283,92.55555555555559,717.761830550972,1.643666323377961,414.244394618834,55.705882352941224,0,1644.5,743.3774084235102,160.6976744186047,170.8875,171.0857142857143,165.66666666666669
2010,40,0,0.0,297,17.501473187978785,395,23.27637006482027,34,2.003535651149087,971,57.218621096051855,0,1,0,2,415,42.739443872296604,1050.1084337349407,682.359036144578,235,24.20185375901133,1425.4851063829783,1084.4595744680864,132,13.594232749742533,1865.121212121212,1531.916666666667,189,19.464469618949536,1384.7830687830683,1934.113924050633,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1000,724,489,1040,0,24182.01816794321,248,248,51.081359423274975,226,23.274974253347064,723,74.45932028836252,248,25.540679711637488,314.27800829875525,93.14601769911508,718.035988629176,1.6446961894953656,413.9080717488788,55.79253112033195,0,1457.5,743.6880924798093,160.6976744186047,170.82716049382717,171.0857142857143,165.66666666666669
2010,41,0,0.0,296,17.442545668827343,397,23.39422510312316,34,2.003535651149087,970,57.159693576900416,0,2,0,2,414,42.68041237113402,1052.1666666666679,682.434782608696,234,24.123711340206185,1426.9487179487185,1085.756410256411,132,13.608247422680412,1866.121212121212,1531.916666666667,190,19.587628865979383,1381.8999999999994,1934.113924050633,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1000,722,488,1044,0,24096.59294064639,249,249,51.340206185567006,225,23.195876288659793,721,74.3298969072165,249,25.670103092783503,315.4576976421633,94.03111111111114,717.7608021616024,1.6432989690721649,414.4269662921348,55.59504132231405,0,1439.0,743.4973642520501,161.64705882352942,170.82716049382717,171.0857142857143,165.66666666666669
2010,42,0,0.0,293,17.306556408741876,389,22.97696396928529,39,2.303603071470762,972,57.41287655050207,0,0,0,1,415,42.69547325102881,1052.2481927710842,682.3542168674704,233,23.97119341563786,1427.8798283261804,1086.094420600859,132,13.580246913580247,1867.121212121212,1531.916666666667,192,19.753086419753085,1375.3958333333328,1934.113924050633,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1002,726,491,1050,0,24148.341454018107,251,251,51.64609053497943,227,23.353909465020575,721,74.1769547325103,251,25.823045267489714,315.883495145631,94.3259911894273,717.5709793202972,1.6388888888888888,414.52027027027026,55.425619834710744,0,1444.0,743.3943841845376,161.91954022988503,170.82716049382717,171.0857142857143,168.5
2010,43,0,0.0,293,17.327025428740388,393,23.24068598462448,36,2.1289178001182734,969,57.30337078651685,0,0,0,3,415,42.827657378740966,1053.7012048192778,682.4554216867468,230,23.735810113519094,1428.0739130434783,1086.0739130434793,130,13.415892672858618,1868.323076923077,1532.9076923076923,194,20.020639834881322,1370.0670103092777,1934.113924050633,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1002,727,491,1053,0,24054.44398138769,253,253,52.218782249742,228,23.52941176470588,716,73.89060887512899,253,26.109391124871,316.5223463687152,94.91228070175436,717.0179329206137,1.631578947368421,414.6036446469247,55.179591836734694,0,1583.6666666666667,743.5381492996863,161.91954022988503,170.82716049382717,170.94444444444446,168.5
2010,44,0,0.0,294,17.39644970414201,392,23.19526627218935,37,2.1893491124260356,967,57.218934911242606,0,0,0,3,414,42.812823164426064,1054.9468599033817,682.0821256038645,229,23.681489141675286,1429.2576419213976,1086.7117903930125,129,13.340227507755948,1868.6589147286822,1533.1782945736434,195,20.16546018614271,1367.338461538461,1934.113924050633,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,996,719,488,1053,0,23873.179002108944,254,254,52.533609100310244,225,23.26783867631851,713,73.73319544984489,254,26.266804550155122,317.42356241234256,96.25333333333333,716.1707318360576,1.6287487073422957,414.7620137299771,54.7479674796748,0,1767.6666666666667,743.066478980718,162.835294117647,170.82716049382717,170.94444444444446,168.5
