year,manure_applied,manure_N_applied,manure_P_applied,fert_applied,fert_N_applied,fert_P_applied,fert_K_applied
,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,748800.0,37440.0,21600.0,55384.615384615296,7200.0,7200.0,7200.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,93600.0,4680.0,2700.0,6923.076923076924,900.0,900.0,900.0
2013,821600.0,41080.0,23700.0,60769.23076923066,7900.0,7900.0,7900.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,83200.0,4160.0,2400.0,6153.846153846154,800.0,800.0,800.0
2016,530400.0,26520.0,15300.0,39230.76923076921,5100.0,5100.0,5100.0
