year,NO3_average,NH4_average,active_N_average,stable_N_average,org_N_average
,kg,kg,kg,kg,kg
2009,15.273329064318743,0.10001557032019374,0.0,0.0,0.0
2010,30.65696468628291,5.559479917164335,417.30863033076275,19.19712251740961,0.0
2011,237.97863235057628,14.784303117579757,1367.667572816243,178.3344863870604,0.0
2012,373.5381264149076,23.88147515365695,2290.770594038806,449.6748016838982,0.0
