year,NO3_runoff,NH4_runoff,NH4_erosion,active_N_erosion,stable_N_erosion,fresh_N_erosion,NO3_drainage,NH4_drainage,active_N_drainage
,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha,kg/ha
2009,0.1869642920862463,0.039818815785532154,3.74157888831385e-05,0.013219332158555412,0.666328794773021,0.0,11.823869935115544,0.8375762349432946,1.6208339051053209
2010,0.04790160386425982,2.072703545653967,0.00019163781510154334,0.10290354235454936,1.0848121487889166,0.026255959416033807,16.753367197010498,1.2524723657648111,4.473350084536105
2011,20.21239584029614,49.39221802290748,0.004723533098899597,0.7536261570196437,0.46376502699540856,0.3234410830283769,419.742953791027,83.46861042541138,5.416003567369285
2012,18.594560605203487,35.8981520100599,0.002531731158297174,0.38658658142919766,0.24187925602970367,0.18153367396198933,804.6098452561788,75.43085749295572,6.003292718739281
2013,58.633481637422726,107.7503345817598,0.009043259250283476,1.4461207761884618,1.0891436340760934,0.37527263018616197,1986.6898438052717,154.00065062579444,19.710259798173155
2014,43.662504315565805,90.22973301058934,0.008306171525689285,1.6934642689956008,1.557862012113065,0.4669644869235949,1468.5488895860292,79.82525899149455,36.800876612476
2015,36.06278351551914,102.86389918260451,0.009492292751911791,1.8227519809565316,1.90040720183517,0.7083990506128897,1830.6110750626622,212.53144296637703,61.86760523049101
2016,52.345880445179446,79.44406858776665,0.007266465218892549,1.361375360084858,1.827609739933454,1.0423440085006104,1254.2794244527086,85.07566722741748,72.11172504753554
